Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.1,1026944,40,25673.6,7424.0,2112,101696,31454.7,"gpu_fill_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, NDRange<(int)1, DynamicSize, DynamicSize, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Float64, (int)2, (int)1>, Float64)"
0.1,984800,5,196960.0,196768.0,195616,198272,971.4,"_cuda_pack_radix_body_kernel_(CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, Int64)"
0.1,983583,10,98358.3,98848.0,86272,108768,10837.1,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<(int)2, DynamicSize, DynamicSize, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float64, (int)2, CuDeviceArray<Float64, (int)2, (int)1>, Tuple<UnitRange<Int64>, UnitRange<Int64>>, (bool)0>, Broadcasted<CuArrayStyle<(int)2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, _, Tuple<Extruded<SubArray<Float64, (int)2, CuDeviceArray<Float64, (int)2, (int)1>, Tuple<UnitRange<Int64>, UnitRange<Int64>>, (bool)0>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float64, (int)2, CuDeviceArray<Float64, (int)2, (int)1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, (bool)0>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>)"
0.1,956352,5,191270.4,191584.0,189824,192800,1224.1,"_cuda_subsort_cell_sort_kernel_(CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<UInt32, (int)1, (int)1>, CuDeviceArray<Int64, (int)2, (int)1>, Int64)"
0.1,688448,20,34422.4,9408.0,9056,294816,75003.1,sm90_xmma_gemm_f64f64_f64f64_f64_nn_n_tilesize64x64x16_stage4_warpsize2x2x1_tensor16x8x8_execute_kernel__5x_cublas
0.1,688032,20,34401.6,10848.0,8864,175392,47159.9,void cutlass::Kernel2<cutlass_80_tensorop_d884gemm_64x32_16x4_nn_align1>(T1::Params)
0.0,522783,100,5227.8,2384.0,1664,109856,11601.2,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<(int)2, DynamicSize, DynamicSize, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float64, (int)2, (int)1>, Broadcasted<CuArrayStyle<(int)2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, cos, Tuple<Broadcasted<CuArrayStyle<(int)1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float64, (int)1, (int)1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float64, CuDeviceArray<Float64, (int)1, (int)1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)"
0.0,486976,30,16232.5,7296.0,4864,185728,33677.9,sm90_xmma_gemm_f64f64_f64f64_f64_nn_n_tilesize64x32x32_stage3_warpsize2x2x1_tensor16x8x16_aligna8_alignc8_execute_kernel__5x_cublas
0.0,486304,10,48630.4,48656.0,45536,52000,2092.2,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<(int)2, DynamicSize, DynamicSize, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float64, (int)2, CuDeviceArray<Float64, (int)2, (int)1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, (bool)0>, Broadcasted<CuArrayStyle<(int)2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, identity, Tuple<Extruded<SubArray<Float64, (int)2, CuDeviceArray<Float64, (int)2, (int)1>, Tuple<UnitRange<Int64>, UnitRange<Int64>>, (bool)0>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>)"
0.0,427743,100,4277.4,2512.0,2048,18048,3778.0,"_cuda_rotate_z_scatter_accumulate_kernel_(CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Float64, (int)1, (int)1>, CuDeviceArray<Float64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Float64, (int)1, (int)1>)"
0.0,419232,130,3224.9,2592.0,2208,22176,2444.6,sm90_xmma_gemm_f64f64_f64f64_f64_nn_n_tilesize32x32x32_stage3_warpsize2x2x1_tensor16x8x16_aligna8_alignc8_execute_kernel__5x_cublas
0.0,378592,100,3785.9,2416.0,1888,14464,2881.3,"_cuda_gather_rotate_z_kernel_(CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Float64, (int)1, (int)1>, CuDeviceArray<Float64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Float64, (int)1, (int)1>, Float64)"
0.0,378207,100,3782.1,2208.0,1632,32224,3996.0,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<(int)2, DynamicSize, DynamicSize, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float64, (int)2, (int)1>, Broadcasted<CuArrayStyle<(int)2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, sin, Tuple<Broadcasted<CuArrayStyle<(int)1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float64, (int)1, (int)1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float64, CuDeviceArray<Float64, (int)1, (int)1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)"
0.0,362622,120,3021.8,2768.0,2400,9216,1065.5,sm90_xmma_gemm_f64f64_f64f64_f64_nn_n_tilesize32x32x32_stage5_warpsize2x2x1_tensor16x8x16_execute_kernel__5x_cublas
0.0,319388,5,63877.6,64384.0,63007,64511,796.1,"_cuda_cell_sigma_kernel_(CuDeviceArray<Float64, (int)1, (int)1>, CuDeviceArray<Float64, (int)1, (int)1>, CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Int64, (int)2, (int)1>, Int64, Int64)"
0.0,292544,100,2925.4,2080.0,1344,8384,1897.1,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<(int)2, DynamicSize, DynamicSize, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float64, (int)2, (int)1>, Broadcasted<CuArrayStyle<(int)2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, _, Tuple<Extruded<CuDeviceArray<Float64, (int)2, (int)1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Broadcasted<CuArrayStyle<(int)2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float64, (int)1, (int)1>, Tuple<Bool>, Tuple<Int64>>, Extruded<CuDeviceArray<Float64, (int)2, (int)1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)"
0.0,288703,20,14435.1,13152.0,12384,27712,3628.9,sm90_xmma_gemm_f64f64_f64f64_f64_nn_n_tilesize64x32x32_stage3_warpsize2x2x1_tensor16x8x8_execute_kernel__5x_cublas
0.0,279008,5,55801.6,55520.0,54880,56960,922.3,"_cuda_counting_scatter_kernel_(CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>)"
0.0,214464,100,2144.6,1584.0,1312,5312,1147.5,"_cuda_gather_rows_kernel_(CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>)"
0.0,214272,5,42854.4,42848.0,42400,43296,410.0,"gpu_broadcast_kernel_linear(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, NDRange<(int)1, DynamicSize, DynamicSize, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>>>, SubArray<Float64, (int)1, CuDeviceArray<Float64, (int)2, (int)1>, Tuple<Int64, Slice<OneTo<Int64>>>, (bool)1>, Broadcasted<CuArrayStyle<(int)1, DeviceMemory>, Tuple<OneTo<Int64>>, identity, Tuple<Extruded<SubArray<Float64, (int)1, CuDeviceArray<Float64, (int)2, (int)1>, Tuple<Int64, UnitRange<Int64>>, (bool)1>, Tuple<Bool>, Tuple<Int64>>>>)"
0.0,212928,5,42585.6,42176.0,41792,43744,821.3,"gpu_broadcast_kernel_linear(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, NDRange<(int)1, DynamicSize, DynamicSize, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>>>, SubArray<Float64, (int)1, CuDeviceArray<Float64, (int)2, (int)1>, Tuple<Int64, Slice<OneTo<Int64>>>, (bool)1>, Broadcasted<CuArrayStyle<(int)1, DeviceMemory>, Tuple<OneTo<Int64>>, _, Tuple<Float64, Extruded<SubArray<Float64, (int)1, CuDeviceArray<Float64, (int)2, (int)1>, Tuple<Int64, UnitRange<Int64>>, (bool)1>, Tuple<Bool>, Tuple<Int64>>>>)"
0.0,187488,30,6249.6,3968.0,3168,23168,5361.3,sm90_xmma_gemm_f64f64_f64f64_f64_nn_n_tilesize32x64x32_stage3_warpsize2x2x1_tensor16x8x8_execute_kernel__5x_cublas
0.0,179744,5,35948.8,36224.0,35232,36704,677.5,"_cuda_extract_source_positions_kernel_(CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Float64, (int)2, (int)1>, Int64, Int64)"
0.0,164192,10,16419.2,16368.0,15776,17088,435.8,"_cuda_fill_invperm_kernel_(CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>)"
0.0,157728,20,7886.4,4016.0,3712,33856,8627.3,sm90_xmma_gemm_f64f64_f64f64_f64_nn_n_tilesize32x32x32_stage3_warpsize2x2x1_tensor16x8x8_execute_kernel__5x_cublas
0.0,155264,20,7763.2,3552.0,3360,40128,9726.4,sm90_xmma_gemm_f64f64_f64f64_f64_nn_n_tilesize32x32x32_stage5_warpsize2x2x1_tensor16x8x16_aligna8_alignc8_execute_kernel__5x_cublas
0.0,148960,50,2979.2,2976.0,2656,3776,212.2,void cutlass::Kernel2<cutlass_80_tensorop_d884gemm_32x32_16x5_nn_align1>(T1::Params)
0.0,144736,5,28947.2,28864.0,28800,29120,159.4,"_cuda_subsort_keys_kernel_(CuDeviceArray<UInt32, (int)1, (int)1>, CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, SArray<Tuple<(int)3>, Float64, (int)1, (int)3>, Float64, Int64, Int64, Int64)"
0.0,121440,5,24288.0,15840.0,15456,48640,14336.6,"_cuda_hier_dense_fused_kernel_(CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Float64, (int)3, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, Int64, CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Float64, (int)2, (int)1>, Int64, Int64, Val<(bool)1>)"
0.0,112512,5,22502.4,22528.0,22400,22592,82.8,"partial_scan(_, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, Int64, void, Val<(bool)1>)"
0.0,108959,5,21791.8,21823.0,21600,21952,127.9,"_cuda_counting_histogram_kernel_(CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>)"
0.0,108768,5,21753.6,21568.0,21280,22368,464.5,"partial_mapreduce_grid(identity, max, Float64, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, Val<(bool)1>, CuDeviceArray<Float64, (int)2, (int)1>, SubArray<Float64, (int)1, CuDeviceArray<Float64, (int)2, (int)1>, Tuple<Int64, UnitRange<Int64>>, (bool)1>)"
0.0,105824,10,10582.4,9888.0,9696,16512,2097.2,sm90_xmma_gemm_f64f64_f64f64_f64_nn_n_tilesize64x32x32_stage3_warpsize2x2x1_tensor16x8x16_execute_kernel__5x_cublas
0.0,103680,5,20736.0,20768.0,20672,20800,59.9,"_cuda_radix_keys_checked_kernel_(CuDeviceArray<UInt64, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Float64, (int)2, (int)1>, SArray<Tuple<(int)3>, Float64, (int)1, (int)3>, Float64, Int64)"
0.0,102016,30,3400.5,3536.0,2784,3936,427.1,"void gemmSN_NN_kernel<double, (int)128, (int)2, (int)4, (int)8, (int)4, (int)4, (bool)0, cublasGemvTensorStridedBatched<const double>, cublasGemvTensorStridedBatched<const double>, cublasGemvTensorStridedBatched<double>>(cublasGemmSmallNParams<T9, T10, T11, T1>)"
0.0,98240,5,19648.0,19680.0,19488,19744,101.2,"_cuda_nf_scalars_kernel_(CuDeviceArray<Float64, (int)1, (int)1>, CuDeviceArray<Float64, (int)1, (int)1>, Int64, Float64)"
0.0,32896,10,3289.6,3280.0,1664,5056,1668.0,scan
0.0,31680,5,6336.0,6336.0,6336,6336,0.0,"_cuda_fill_cell_counts_kernel_(CuDeviceArray<Int64, (int)2, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>)"
0.0,30784,5,6156.8,6112.0,6080,6272,80.3,"_cuda_fill_cell_firsts_kernel_(CuDeviceArray<UInt64, (int)1, (int)1>, CuDeviceArray<Int64, (int)2, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>)"
0.0,29888,5,5977.6,5984.0,5952,5984,14.3,"_cuda_key_change_flags_kernel_(CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>)"
0.0,23168,5,4633.6,4608.0,4576,4704,52.6,"aggregate_partial_scan(_, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, void)"
0.0,21152,5,4230.4,4224.0,4224,4256,14.3,"partial_scan(_, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, Int32, void, Val<(bool)1>)"
0.0,14144,5,2828.8,2848.0,2720,2880,66.4,"partial_mapreduce_grid(identity, max, Float64, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, Val<(bool)1>, CuDeviceArray<Float64, (int)2, (int)1>, CuDeviceArray<Float64, (int)2, (int)1>)"
0.0,7968,5,1593.6,1600.0,1536,1664,47.5,"_cuda_keys_differ_kernel_(CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>, Int64)"
0.0,7424,5,1484.8,1472.0,1440,1568,53.5,"gpu_linear_copy_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, NDRange<(int)1, DynamicSize, DynamicSize, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int64, (int)1, (int)1>, Int64, SubArray<Int64, (int)1, CuDeviceArray<Int64, (int)1, (int)1>, Tuple<StepRange<Int64, Int64>>, (bool)1>, Int64, Int64)"
0.0,6208,5,1241.6,1248.0,1216,1248,14.3,"aggregate_partial_scan(_, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, void)"
0.0,6144,5,1228.8,1152.0,1152,1376,107.6,"_cuda_counting_cursor_kernel_(CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>)"
0.0,5568,5,1113.6,1120.0,1088,1120,14.3,"gpu_linear_copy_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, NDRange<(int)1, DynamicSize, DynamicSize, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int32, (int)1, (int)1>, Int64, SubArray<Int32, (int)1, CuDeviceArray<Int32, (int)1, (int)1>, Tuple<StepRange<Int64, Int64>>, (bool)1>, Int64, Int64)"
0.0,4000,5,800.0,800.0,768,832,22.6,"gpu_fill_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, NDRange<(int)1, DynamicSize, DynamicSize, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int64, (int)1, (int)1>, Int64)"
