variant,form,precision,blas_threads,P,lamb_helmholtz,batch,measured_batch,scaled,seconds,seconds_per_expansion
materialized,batched_operator,Float64,1,4,false,64,64,false,1.132430e-04,1.769422e-06
factored,batched_operator,Float64,1,4,false,64,64,false,9.983800e-05,1.559969e-06
materialized,batched_operator,Float64,1,4,false,256,256,false,4.529010e-04,1.769145e-06
factored,batched_operator,Float64,1,4,false,256,256,false,4.000720e-04,1.562781e-06
materialized,batched_operator,Float64,1,4,false,1024,1024,false,1.815853e-03,1.773294e-06
factored,batched_operator,Float64,1,4,false,1024,1024,false,1.610968e-03,1.573211e-06
materialized,batched_operator,Float64,1,4,false,4096,4096,false,7.321769e-03,1.787541e-06
factored,batched_operator,Float64,1,4,false,4096,4096,false,6.487862e-03,1.583951e-06
production_recurrence,recurrence,Float64,1,4,false,1,1,false,1.370080e-06,1.370080e-06
production_recurrence,recurrence,Float64,1,4,false,2,2,false,2.749370e-06,1.374685e-06
production_recurrence,recurrence,Float64,1,4,false,4,4,false,5.485010e-06,1.371252e-06
production_recurrence,recurrence,Float64,1,4,false,8,8,false,1.094960e-05,1.368700e-06
production_recurrence,recurrence,Float64,1,4,false,16,16,false,2.194020e-05,1.371263e-06
production_recurrence,recurrence,Float64,1,4,false,32,32,false,4.381740e-05,1.369294e-06
production_recurrence,recurrence,Float64,1,4,false,64,64,false,8.777090e-05,1.371420e-06
production_recurrence,recurrence,Float64,1,4,false,256,256,false,3.499080e-04,1.366828e-06
production_recurrence,recurrence,Float64,1,4,false,1024,1024,false,1.408677e-03,1.375661e-06
production_recurrence,recurrence,Float64,1,4,false,4096,2048,true,5.639138e-03,1.376743e-06
materialized,batched_operator,Float64,1,4,true,1,1,false,3.777610e-06,3.777610e-06
factored,batched_operator,Float64,1,4,true,1,1,false,4.087280e-06,4.087280e-06
materialized,batched_operator,Float64,1,4,true,2,2,false,7.408020e-06,3.704010e-06
factored,batched_operator,Float64,1,4,true,2,2,false,8.092810e-06,4.046405e-06
materialized,batched_operator,Float64,1,4,true,4,4,false,1.456830e-05,3.642075e-06
factored,batched_operator,Float64,1,4,true,4,4,false,1.600710e-05,4.001775e-06
materialized,batched_operator,Float64,1,4,true,8,8,false,2.877410e-05,3.596762e-06
factored,batched_operator,Float64,1,4,true,8,8,false,3.183880e-05,3.979850e-06
materialized,batched_operator,Float64,1,4,true,16,16,false,5.721450e-05,3.575906e-06
factored,batched_operator,Float64,1,4,true,16,16,false,6.335600e-05,3.959750e-06
materialized,batched_operator,Float64,1,4,true,32,32,false,1.142550e-04,3.570469e-06
factored,batched_operator,Float64,1,4,true,32,32,false,1.266580e-04,3.958063e-06
materialized,batched_operator,Float64,1,4,true,64,64,false,2.278980e-04,3.560906e-06
factored,batched_operator,Float64,1,4,true,64,64,false,2.564120e-04,4.006438e-06
materialized,batched_operator,Float64,1,4,true,256,256,false,9.228640e-04,3.604938e-06
factored,batched_operator,Float64,1,4,true,256,256,false,1.018033e-03,3.976691e-06
materialized,batched_operator,Float64,1,4,true,1024,1024,false,3.676208e-03,3.590047e-06
factored,batched_operator,Float64,1,4,true,1024,1024,false,4.074127e-03,3.978640e-06
materialized,batched_operator,Float64,1,4,true,4096,4096,false,1.472765e-02,3.595617e-06
factored,batched_operator,Float64,1,4,true,4096,4096,false,1.630963e-02,3.981843e-06
production_recurrence,recurrence,Float64,1,4,true,1,1,false,1.781550e-06,1.781550e-06
production_recurrence,recurrence,Float64,1,4,true,2,2,false,3.575620e-06,1.787810e-06
production_recurrence,recurrence,Float64,1,4,true,4,4,false,7.143730e-06,1.785933e-06
production_recurrence,recurrence,Float64,1,4,true,8,8,false,1.424670e-05,1.780837e-06
production_recurrence,recurrence,Float64,1,4,true,16,16,false,2.856670e-05,1.785419e-06
production_recurrence,recurrence,Float64,1,4,true,32,32,false,5.711030e-05,1.784697e-06
production_recurrence,recurrence,Float64,1,4,true,64,64,false,1.137640e-04,1.777563e-06
production_recurrence,recurrence,Float64,1,4,true,256,256,false,4.554650e-04,1.779160e-06
production_recurrence,recurrence,Float64,1,4,true,1024,1024,false,1.828917e-03,1.786052e-06
production_recurrence,recurrence,Float64,1,4,true,4096,2048,true,7.329774e-03,1.789496e-06
materialized,batched_operator,Float64,1,5,false,1,1,false,2.799460e-06,2.799460e-06
