variant,form,precision,blas_threads,P,lamb_helmholtz,batch,measured_batch,scaled,seconds,seconds_per_expansion
materialized,batched_operator,Float64,64,4,false,32,32,false,5.649110e-05,1.765347e-06
factored,batched_operator,Float64,64,4,false,32,32,false,5.026740e-05,1.570856e-06
materialized,batched_operator,Float64,64,4,false,64,64,false,1.130920e-04,1.767062e-06
factored,batched_operator,Float64,64,4,false,64,64,false,1.002490e-04,1.566391e-06
materialized,batched_operator,Float64,64,4,false,256,256,false,4.503560e-04,1.759203e-06
factored,batched_operator,Float64,64,4,false,256,256,false,4.008020e-04,1.565633e-06
materialized,batched_operator,Float64,64,4,false,1024,1024,false,1.812063e-03,1.769593e-06
factored,batched_operator,Float64,64,4,false,1024,1024,false,1.612769e-03,1.574970e-06
materialized,batched_operator,Float64,64,4,false,4096,4096,false,7.258352e-03,1.772059e-06
factored,batched_operator,Float64,64,4,false,4096,4096,false,6.486792e-03,1.583689e-06
production_recurrence,recurrence,Float64,64,4,false,1,1,false,1.357350e-06,1.357350e-06
production_recurrence,recurrence,Float64,64,4,false,2,2,false,2.731230e-06,1.365615e-06
production_recurrence,recurrence,Float64,64,4,false,4,4,false,5.450130e-06,1.362533e-06
production_recurrence,recurrence,Float64,64,4,false,8,8,false,1.088940e-05,1.361175e-06
production_recurrence,recurrence,Float64,64,4,false,16,16,false,2.177690e-05,1.361056e-06
production_recurrence,recurrence,Float64,64,4,false,32,32,false,4.351770e-05,1.359928e-06
production_recurrence,recurrence,Float64,64,4,false,64,64,false,8.711660e-05,1.361197e-06
production_recurrence,recurrence,Float64,64,4,false,256,256,false,3.479340e-04,1.359117e-06
production_recurrence,recurrence,Float64,64,4,false,1024,1024,false,1.397474e-03,1.364721e-06
production_recurrence,recurrence,Float64,64,4,false,4096,2048,true,5.583346e-03,1.363122e-06
materialized,batched_operator,Float64,64,4,true,1,1,false,3.760360e-06,3.760360e-06
factored,batched_operator,Float64,64,4,true,1,1,false,4.106710e-06,4.106710e-06
materialized,batched_operator,Float64,64,4,true,2,2,false,7.379950e-06,3.689975e-06
factored,batched_operator,Float64,64,4,true,2,2,false,8.121350e-06,4.060675e-06
materialized,batched_operator,Float64,64,4,true,4,4,false,1.460740e-05,3.651850e-06
factored,batched_operator,Float64,64,4,true,4,4,false,1.613030e-05,4.032575e-06
materialized,batched_operator,Float64,64,4,true,8,8,false,2.884520e-05,3.605650e-06
factored,batched_operator,Float64,64,4,true,8,8,false,3.196400e-05,3.995500e-06
materialized,batched_operator,Float64,64,4,true,16,16,false,5.749100e-05,3.593187e-06
factored,batched_operator,Float64,64,4,true,16,16,false,6.374570e-05,3.984106e-06
materialized,batched_operator,Float64,64,4,true,32,32,false,1.145050e-04,3.578281e-06
factored,batched_operator,Float64,64,4,true,32,32,false,1.270790e-04,3.971219e-06
materialized,batched_operator,Float64,64,4,true,64,64,false,2.289590e-04,3.577484e-06
factored,batched_operator,Float64,64,4,true,64,64,false,2.540570e-04,3.969641e-06
materialized,batched_operator,Float64,64,4,true,256,256,false,9.183950e-04,3.587480e-06
factored,batched_operator,Float64,64,4,true,256,256,false,1.019475e-03,3.982324e-06
materialized,batched_operator,Float64,64,4,true,1024,1024,false,3.679731e-03,3.593487e-06
factored,batched_operator,Float64,64,4,true,1024,1024,false,4.091374e-03,3.995482e-06
materialized,batched_operator,Float64,64,4,true,4096,4096,false,1.472284e-02,3.594444e-06
factored,batched_operator,Float64,64,4,true,4096,4096,false,1.641190e-02,4.006812e-06
production_recurrence,recurrence,Float64,64,4,true,1,1,false,1.761010e-06,1.761010e-06
production_recurrence,recurrence,Float64,64,4,true,2,2,false,3.545750e-06,1.772875e-06
production_recurrence,recurrence,Float64,64,4,true,4,4,false,7.063870e-06,1.765968e-06
production_recurrence,recurrence,Float64,64,4,true,8,8,false,1.408040e-05,1.760050e-06
production_recurrence,recurrence,Float64,64,4,true,16,16,false,2.821000e-05,1.763125e-06
production_recurrence,recurrence,Float64,64,4,true,32,32,false,5.639000e-05,1.762188e-06
production_recurrence,recurrence,Float64,64,4,true,64,64,false,1.127620e-04,1.761906e-06
production_recurrence,recurrence,Float64,64,4,true,256,256,false,4.505970e-04,1.760145e-06
production_recurrence,recurrence,Float64,64,4,true,1024,1024,false,1.805321e-03,1.763009e-06
production_recurrence,recurrence,Float64,64,4,true,4096,2048,true,7.238936e-03,1.767318e-06
materialized,batched_operator,Float64,64,5,false,1,1,false,2.733130e-06,2.733130e-06
factored,batched_operator,Float64,64,5,false,1,1,false,2.429660e-06,2.429660e-06
materialized,batched_operator,Float64,64,5,false,2,2,false,5.403250e-06,2.701625e-06
factored,batched_operator,Float64,64,5,false,2,2,false,4.805530e-06,2.402765e-06
materialized,batched_operator,Float64,64,5,false,4,4,false,1.071010e-05,2.677525e-06
factored,batched_operator,Float64,64,5,false,4,4,false,9.560560e-06,2.390140e-06
materialized,batched_operator,Float64,64,5,false,8,8,false,2.120280e-05,2.650350e-06
factored,batched_operator,Float64,64,5,false,8,8,false,1.899070e-05,2.373838e-06
materialized,batched_operator,Float64,64,5,false,16,16,false,4.285750e-05,2.678594e-06
factored,batched_operator,Float64,64,5,false,16,16,false,3.808560e-05,2.380350e-06
materialized,batched_operator,Float64,64,5,false,32,32,false,8.442950e-05,2.638422e-06
factored,batched_operator,Float64,64,5,false,32,32,false,7.586050e-05,2.370641e-06
materialized,batched_operator,Float64,64,5,false,64,64,false,1.684770e-04,2.632453e-06
factored,batched_operator,Float64,64,5,false,64,64,false,1.514440e-04,2.366313e-06
materialized,batched_operator,Float64,64,5,false,256,256,false,6.763100e-04,2.641836e-06
factored,batched_operator,Float64,64,5,false,256,256,false,6.071500e-04,2.371680e-06
materialized,batched_operator,Float64,64,5,false,1024,1024,false,2.714057e-03,2.650446e-06
factored,batched_operator,Float64,64,5,false,1024,1024,false,2.445062e-03,2.387756e-06
materialized,batched_operator,Float64,64,5,false,4096,4096,false,1.085619e-02,2.650437e-06
factored,batched_operator,Float64,64,5,false,4096,4096,false,9.789115e-03,2.389921e-06
production_recurrence,recurrence,Float64,64,5,false,1,1,false,2.166170e-06,2.166170e-06
production_recurrence,recurrence,Float64,64,5,false,2,2,false,4.348270e-06,2.174135e-06
production_recurrence,recurrence,Float64,64,5,false,4,4,false,8.685610e-06,2.171402e-06
production_recurrence,recurrence,Float64,64,5,false,8,8,false,1.734860e-05,2.168575e-06
production_recurrence,recurrence,Float64,64,5,false,16,16,false,3.470220e-05,2.168888e-06
production_recurrence,recurrence,Float64,64,5,false,32,32,false,6.941740e-05,2.169294e-06
production_recurrence,recurrence,Float64,64,5,false,64,64,false,1.393020e-04,2.176594e-06
production_recurrence,recurrence,Float64,64,5,false,256,256,false,5.549120e-04,2.167625e-06
production_recurrence,recurrence,Float64,64,5,false,1024,1024,false,2.229728e-03,2.177469e-06
production_recurrence,recurrence,Float64,64,5,false,4096,2048,true,8.926664e-03,2.179361e-06
materialized,batched_operator,Float64,64,5,true,1,1,false,5.374600e-06,5.374600e-06
factored,batched_operator,Float64,64,5,true,1,1,false,5.948380e-06,5.948380e-06
materialized,batched_operator,Float64,64,5,true,2,2,false,1.057080e-05,5.285400e-06
factored,batched_operator,Float64,64,5,true,2,2,false,1.186730e-05,5.933650e-06
materialized,batched_operator,Float64,64,5,true,4,4,false,2.089220e-05,5.223050e-06
factored,batched_operator,Float64,64,5,true,4,4,false,2.365240e-05,5.913100e-06
materialized,batched_operator,Float64,64,5,true,8,8,false,4.125750e-05,5.157187e-06
factored,batched_operator,Float64,64,5,true,8,8,false,4.664060e-05,5.830075e-06
materialized,batched_operator,Float64,64,5,true,16,16,false,8.243790e-05,5.152369e-06
factored,batched_operator,Float64,64,5,true,16,16,false,9.328120e-05,5.830075e-06
materialized,batched_operator,Float64,64,5,true,32,32,false,1.648690e-04,5.152156e-06
factored,batched_operator,Float64,64,5,true,32,32,false,1.876420e-04,5.863812e-06
materialized,batched_operator,Float64,64,5,true,64,64,false,3.301800e-04,5.159063e-06
factored,batched_operator,Float64,64,5,true,64,64,false,4.028560e-04,6.294625e-06
materialized,batched_operator,Float64,64,5,true,256,256,false,1.309590e-03,5.115586e-06
factored,batched_operator,Float64,64,5,true,256,256,false,1.491381e-03,5.825707e-06
materialized,batched_operator,Float64,64,5,true,1024,1024,false,5.271680e-03,5.148125e-06
factored,batched_operator,Float64,64,5,true,1024,1024,false,5.983528e-03,5.843289e-06
materialized,batched_operator,Float64,64,5,true,4096,4096,false,2.103568e-02,5.135665e-06
factored,batched_operator,Float64,64,5,true,4096,4096,false,2.396120e-02,5.849902e-06
production_recurrence,recurrence,Float64,64,5,true,1,1,false,2.744460e-06,2.744460e-06
production_recurrence,recurrence,Float64,64,5,true,2,2,false,5.496720e-06,2.748360e-06
production_recurrence,recurrence,Float64,64,5,true,4,4,false,1.098760e-05,2.746900e-06
production_recurrence,recurrence,Float64,64,5,true,8,8,false,2.196020e-05,2.745025e-06
production_recurrence,recurrence,Float64,64,5,true,16,16,false,4.392050e-05,2.745031e-06
production_recurrence,recurrence,Float64,64,5,true,32,32,false,8.779590e-05,2.743622e-06
production_recurrence,recurrence,Float64,64,5,true,64,64,false,1.754090e-04,2.740766e-06
production_recurrence,recurrence,Float64,64,5,true,256,256,false,7.028700e-04,2.745586e-06
production_recurrence,recurrence,Float64,64,5,true,1024,1024,false,2.816589e-03,2.750575e-06
production_recurrence,recurrence,Float64,64,5,true,4096,2048,true,1.127480e-02,2.752636e-06
materialized,batched_operator,Float64,64,6,false,1,1,false,3.959640e-06,3.959640e-06
factored,batched_operator,Float64,64,6,false,1,1,false,3.468910e-06,3.468910e-06
materialized,batched_operator,Float64,64,6,false,2,2,false,7.854450e-06,3.927225e-06
factored,batched_operator,Float64,64,6,false,2,2,false,6.887740e-06,3.443870e-06
materialized,batched_operator,Float64,64,6,false,4,4,false,1.570540e-05,3.926350e-06
factored,batched_operator,Float64,64,6,false,4,4,false,1.380390e-05,3.450975e-06
materialized,batched_operator,Float64,64,6,false,8,8,false,3.103720e-05,3.879650e-06
factored,batched_operator,Float64,64,6,false,8,8,false,2.734730e-05,3.418412e-06
materialized,batched_operator,Float64,64,6,false,16,16,false,6.337110e-05,3.960694e-06
factored,batched_operator,Float64,64,6,false,16,16,false,5.552630e-05,3.470394e-06
materialized,batched_operator,Float64,64,6,false,32,32,false,1.236920e-04,3.865375e-06
factored,batched_operator,Float64,64,6,false,32,32,false,1.093250e-04,3.416406e-06
materialized,batched_operator,Float64,64,6,false,64,64,false,2.470940e-04,3.860844e-06
factored,batched_operator,Float64,64,6,false,64,64,false,2.181300e-04,3.408281e-06
materialized,batched_operator,Float64,64,6,false,256,256,false,9.915520e-04,3.873250e-06
factored,batched_operator,Float64,64,6,false,256,256,false,8.728190e-04,3.409449e-06
materialized,batched_operator,Float64,64,6,false,1024,1024,false,3.972981e-03,3.879864e-06
factored,batched_operator,Float64,64,6,false,1024,1024,false,3.515332e-03,3.432941e-06
materialized,batched_operator,Float64,64,6,false,4096,4096,false,1.597885e-02,3.901086e-06
factored,batched_operator,Float64,64,6,false,4096,4096,false,1.413144e-02,3.450058e-06
production_recurrence,recurrence,Float64,64,6,false,1,1,false,3.312530e-06,3.312530e-06
production_recurrence,recurrence,Float64,64,6,false,2,2,false,6.618330e-06,3.309165e-06
production_recurrence,recurrence,Float64,64,6,false,4,4,false,1.324480e-05,3.311200e-06
production_recurrence,recurrence,Float64,64,6,false,8,8,false,2.648980e-05,3.311225e-06
production_recurrence,recurrence,Float64,64,6,false,16,16,false,5.293040e-05,3.308150e-06
