case,n_target,n_actual,seed,sampler_seed,samples,host,timestamp,index,ux,uy,uz,j11,j21,j31,j12,j22,j32,j13,j23,j33
cube,3162,3162,33025,33026,3162,m12-2-1,2026-08-04T21:23:52,1,-0.00046019284467524105,0.007393974037409916,0.0024798141883887494,0.0029771147883635874,0.02669233779304485,0.0003016059468178077,-0.028262043204904313,-0.000432733630012627,-0.017991747033390508,0.012139723275464679,0.0019751558904800067,-0.0025443811583510095
cube,3162,3162,33025,33026,3162,m12-2-1,2026-08-04T21:23:52,2,-0.004123075097786718,-0.004114563783728625,-7.987315009969279e-5,-0.0017172262944147323,0.015660863196082907,0.019417326295363146,0.020711983766602216,0.015509150870421347,0.01656887090483816,-0.0012461268163277335,-0.024031376233876807,-0.013791924576006575
cube,3162,3162,33025,33026,3162,m12-2-1,2026-08-04T21:23:52,3,-0.001468890080197492,0.0027338271208928013,0.0011508380305648692,0.0012366666823203122,0.03932616821541761,0.001088223556395681,-0.03019091690037808,-0.0004748420282276148,-0.008461145135032907,0.002079972031891774,-0.012212481490365863,-0.0007618246540926949
cube,3162,3162,33025,33026,3162,m12-2-1,2026-08-04T21:23:52,4,-0.004162663668975552,-0.005248992390093317,-0.005335007738621476,-0.009318627949680088,0.0060544994420158845,-0.001256691248518468,-0.022124510703552203,0.0031292387810963255,-0.004217566782010997,-0.0059641005145334835,-0.013877335503935044,0.006189389168583752
cube,3162,3162,33025,33026,3162,m12-2-1,2026-08-04T21:23:52,5,0.0028752028434299607,0.0018415563253644364,0.0007902061968262252,-0.0003595609363812711,0.00584074680415085,0.0015753129641877597,-0.017025490861393835,-0.0006173070496626804,-0.0025722898061432977,0.0016402099076217634,0.004322702845562123,0.0009768679860439522
cube,3162,3162,33025,33026,3162,m12-2-1,2026-08-04T21:23:52,6,0.00393623881538361,0.0022352650225271062,-0.0007518956216386025,-0.0023471211031290498,0.028081890806690612,0.024579505298749298,-0.01331538946881663,0.0005644873387177811,-0.008242991328086037,-0.0024271214453645755,0.009943106115458096,0.0017826337644112793
cube,3162,3162,33025,33026,3162,m12-2-1,2026-08-04T21:23:52,7,0.0007823366598441122,0.002194305724116176,0.0006921339037600254,-0.020042126009820402,0.013755605217590604,-0.008556392825250779,-0.009739830334950952,0.009745783928799986,0.0004161914451448499,-0.0008739579428872915,0.0016008310595846786,0.010296342081020385
cube,3162,3162,33025,33026,3162,m12-2-1,2026-08-04T21:23:52,8,0.0027484518725855475,-0.00042563566970008315,-0.0032593518229775704,-0.004481861345691764,0.03415482770320684,0.01387841164870024,-0.015906739038984055,-0.0009296497330905222,-0.0012918586288943198,-0.0006425108275250497,0.004234855829629525,0.005411511078782271
cube,3162,3162,33025,33026,3162,m12-2-1,2026-08-04T21:23:52,9,-0.0025990057619766356,-0.007421858336581932,-0.00308397436274408,-0.008870097594899953,-0.0183720275757874,0.009778369151492368,-0.002978320257449494,0.0019320796388284558,-0.002728413858878169,0.009080899609562232,0.009782736085381993,0.006938017956071479
cube,3162,3162,33025,33026,3162,m12-2-1,2026-08-04T21:23:52,10,-0.00011358070893579385,0.006405718476506126,-0.00012928521364800386,-0.005131044188585651,0.001649596038313964,-0.0013759723623470378,-0.023735378061892798,0.009587219746839517,-0.005794664669488657,0.0009291985871298915,0.007026308220134027,-0.0044561755582538595
