case,n_target,n_actual,seed,sampler_seed,samples,host,timestamp,index,ux,uy,uz,j11,j21,j31,j12,j22,j32,j13,j23,j33
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,500,-0.00043829114301798466,0.004210044849204168,0.045988476552816605,-0.002482458850014578,0.03424383124433422,-0.07361441639445782,-0.020129669718155607,-0.004209912736683316,0.0029989074352017265,-0.0023128065894407984,-0.0003480616302381367,0.006692371586697841
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,1960,-0.007210833987520604,-0.0023881685661598304,0.040397601268356106,0.0025681394238148392,0.029656034928030595,0.036783935966066675,-0.04002036852777229,-0.001077796819516479,-0.1144949488141071,-1.222423627263331e-6,0.0008589340756088977,-0.0014903426042983728
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,2304,0.002898750035727666,0.00891761397938888,0.03424117861425809,-0.0001627836814948352,0.04174942984156586,-0.1363766149200885,-0.03409010602911852,-0.002009591873266344,0.04917115250253664,0.00028686858209551943,-0.0003264217685653354,0.002172375554761214
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,2482,0.011339267144080008,0.007888568141799076,0.015854098839226623,0.004888774801785773,0.02946655713629185,-0.10483383016646704,-0.03645619645710237,-0.004012668470258276,0.1584300178895869,-0.002945028017831576,0.0034904240190687954,-0.0008761063315274227
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,2860,-0.007972149849871728,-0.012767411721562498,0.00932587058699805,-0.0018624598796890628,0.031175637465785565,0.14854985938921778,-0.037238965239003226,0.0044797756395050055,-0.10187391646395014,-0.008423531634201389,0.003862019910566502,-0.002617315759815936
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,3963,-0.009009451026270751,-0.007729500534606146,0.02592055798391244,0.00635139323945378,0.031067461320431602,0.1053870046974839,-0.035196660408891654,-0.005474190971440464,-0.12779767605878894,0.0018003160805069858,-0.0013584702706927012,-0.0008772022680133683
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,5202,-0.004635471867214324,0.013132023390700987,0.010881000970669578,0.0041749030243271755,0.033317695522164514,-0.1667135630342988,-0.03669341877186857,0.001226366877793448,-0.07289656113418796,0.008354525073908341,0.0036159103850392556,-0.005401269902120501
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,6288,0.008104588512999654,0.010847153156992802,0.01469389424432042,0.0012290413895646478,0.03371016282396184,-0.14512391720712411,-0.03309076468249508,-0.0015261920016226879,0.10854858034334951,-0.004129664410548645,0.0009325895899271103,0.000297150612058008
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,7342,-0.004542198764622361,0.0007257549906344797,0.0440326656385892,0.001975518717155552,0.02219303790588721,-0.0015104259426520978,-0.03267494478000363,0.004190867389883569,-0.07979094302448435,0.00015868895161974002,0.0030587928791992822,-0.006166386107039118
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,7355,0.0026574250109796154,-0.01063213985744188,0.027092388119996928,-0.0008285735548859581,0.041153042663919226,0.15983423856007614,-0.03477975195989719,0.0012141836883936966,0.04409142170188564,0.0012135139191356225,-0.0013840092718427272,-0.0003856101335076564
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,8238,0.015488213361325732,0.00128571019312804,0.0037001202365456744,-0.001331650571468139,0.03708974045630452,-0.015329474292043567,-0.011910273850953237,-2.4922099929510006e-5,0.12975460234746572,0.00022407754762189213,-0.009759668752212953,0.0013565726713976305
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,8525,0.0026132916116280514,0.002496527368574897,0.04964275400106028,0.005262578716751981,0.0297875608562649,-0.04604559216005174,-0.02950733261804375,-0.005229685177422781,0.04457546287306664,0.00020725494396992892,-0.0006238786724706241,-3.289353932917291e-5
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,9047,0.006113528733611617,0.011742170424223836,0.016001579793362763,-0.0009466960919274637,0.037795667733659485,-0.16346392271969018,-0.03560053966596454,-0.0013812356765251232,0.08938189846040126,0.005182936953599043,-0.0027858994320729357,0.0023279317684527334
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,9605,-0.006398727066242289,0.010410768357303906,0.021399770583163318,-0.0040212803957066804,0.038251588695942564,-0.1552465024779407,-0.03879811027385512,0.004642441135732511,-0.10229418906880935,0.0017847189172826043,-0.0010009568191352224,-0.0006211607400258032
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,10335,-0.012831184612029551,-0.0002070762331748389,0.005243185552421815,-0.005331370892043851,0.03197157044123276,-0.03648064554544708,-0.021496960258079,-0.0035270449801945436,-0.14817301380071377,-0.0036074690684282785,0.012701029233872625,0.008858415872238328
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,10445,0.005473928668114173,-0.011259963394497186,0.018139746237647525,-0.004030253429218589,0.036216782856083915,0.1609688461783897,-0.03304750679524936,0.007674810965457551,0.0987351642213421,0.005116019756673689,0.0030416882709333568,-0.0036445575362390593
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,10492,0.013162369441781549,-4.611389726212984e-5,0.005634211652111731,0.004298977472437551,0.03390438538264992,-0.03276577679164497,-0.0221149557891571,0.0034538603846279415,0.15201917470592743,-0.002188661190696274,-0.013752509289924572,-0.00775283785706561
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,11420,0.007400678933590271,-0.0036670450960829067,0.03806651854816722,-0.0032116150518384707,0.03524907617303169,0.05584656208203612,-0.03658648661344547,0.007211417073184144,0.1156696335679575,0.002588227164148619,0.000339009479618067,-0.003999802021345843
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,11488,0.0017910844270184257,-0.008352256777739472,0.028213040387427578,0.013593748409692808,0.01732066524535789,0.05230315760105508,-0.03338720227029553,0.018197097080347453,0.0893537799042588,-0.019969075423924287,-0.021737660924370322,-0.031790845490039785
wake,316228,316228,33025,33026,512,m12-2-18,2026-08-05T21:21:46,14256,0.008763125770562563,0.0072891329392289605,0.019348897758212927,0.001013994126309031,0.03169787345849292,-0.09569713390901992,-0.03911677008271118,-0.005502671466943491,0.15281080963159122,0.007255403930487224,-0.0020630821511451024,0.004488677340634475
