case,n_target,n_actual,seed,sampler_seed,samples,host,timestamp,index,ux,uy,uz,j11,j21,j31,j12,j22,j32,j13,j23,j33
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,7983,0.0002455145246272509,-0.0007684947941980228,-0.00015428313502726927,-0.006279222611687921,0.027566987329327466,-0.030634429550230657,-0.000387919396037616,-0.001576320020657521,0.01361720687382113,0.032893164076381716,-0.01619594887721743,0.007855542632345726
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,9292,0.0009584716882756753,-0.0004433929455375445,-0.0012485463495877267,-0.010807748439044789,-0.021806195963955156,0.007711455475833671,0.0078278349306259,0.011611455035482708,0.0148166146068963,-0.019862361820895777,-0.023000863634708307,-0.0008037065964369846
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,9302,0.0004997055262042503,-0.0005966181483635057,0.0002881569856684459,-0.0076522473363193465,-0.03957034975823831,-0.018028302134200074,-0.0018741519519462858,0.011043215483444837,-0.01989864033955605,-0.006509692789745199,-0.0074949635596032885,-0.003390968147125442
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,12391,0.00032687928593197344,-0.0003256389674265794,-0.0015069675875111735,-0.010090821170358723,0.015840210469375397,0.018261056795324165,-0.020200425780382184,-0.0009147641698145323,0.014559633394334066,-0.025215467207185944,0.024958663920412755,0.01100558534017384
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,13534,7.045278673514976e-5,0.00015095283697298968,0.0005028782773781942,1.9370614109172835e-5,0.026969551982467803,-0.0003930699520079155,-0.026363408476539233,0.0007907169149898184,-0.0016027076211472266,-0.005492538801936162,-0.019172213760754397,-0.0008100875290989632
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,17245,8.581760337558124e-5,0.0003500311834837511,0.00013180452648519733,-0.020504347432180412,0.0351039468251642,0.0028825800359300498,0.010194445326182688,0.0020186420258626854,-0.004862051829931892,0.014926627614125906,0.008377877241553321,0.01848570540631972
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,17280,0.0014282791585644257,0.0006946984244168903,0.0014769580512292416,-0.009443641148895801,-0.0022845135430157207,-6.609995925597956e-5,0.0021812849268261774,0.0027051316130476968,0.019288599019049914,0.01741699380750311,0.0033752529455455538,0.006738509535848077
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,20785,-0.00043547994784237946,-1.6137155292157007e-5,0.00025254590476910064,0.0030970342559657497,-0.00037546663340653287,-0.010915811225215318,0.012725615846090634,-4.4591609574094056e-5,0.012658482482225073,0.012469507615930856,0.018065543260121223,-0.0030524426463917832
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,21519,-0.00042740694337652427,-0.00017655122706464242,0.0006859956239400089,0.0019386349854018622,-0.004116390550758852,-0.023208203790797726,0.006942930158095093,-0.010730294835461974,-0.006057481717383511,0.01238400011979556,0.00020075087758396307,0.008791659850060394
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,25367,0.0005050514487694768,-0.0017932782712920827,0.00027203389329473953,-0.0056438160491425245,-0.007237922331965234,-0.018138049146645737,0.012032727280600062,-0.014551915532193455,-0.0025282377560577234,0.009912641372043155,0.005474375612734912,0.020195731581336324
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,31129,0.00023169776716558255,0.0008241342420955937,-0.0008400834190502284,9.55722683135349e-5,-0.012593873437781363,-0.01858051240618902,0.022122719726797475,-0.009988429823270459,-0.0009306229581141901,0.001566076304487958,-0.00512907614831011,0.009892857554956544
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,33736,-0.00010342126933589815,-0.0011960808300096701,0.00026907021452855377,-0.00028512177436918157,0.013155269385666177,-0.011537530419454663,0.022620707818433273,0.008378721700142372,-0.009609381193815365,-0.028961885840292658,-0.021080695836793877,-0.008093599925773257
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,34791,-0.000815739030115857,0.0006609117644237376,0.0003019424773474787,-0.003806784564864593,0.0049634816499995234,-0.012435997830993605,-0.006327581552429731,0.004847323111588914,-0.014265000733092822,0.020555026455923494,-0.001437296570462071,-0.0010405385467231745
cube,1000000,1000000,33025,33026,512,m12-2-1,2026-08-04T21:23:52,40061,9.817323622395504e-5,-0.0009154800137516603,6.280118369527435e-5,0.0006142673310058589,0.027795606548651153,0.011229224886712923,-0.01158078503388426,0.0022769242933077995,0.01318024106363385,-0.01524719361674525,-0.0211817249184142,-0.0028911916243139165
