case,n_target,n_actual,seed,sampler_seed,samples,host,timestamp,index,ux,uy,uz,j11,j21,j31,j12,j22,j32,j13,j23,j33
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,340,0.006435834428189783,-0.003302757444926267,0.02948830222244519,-0.015667657044326454,0.029713526126416357,0.08648526726156537,-0.019884525560541905,-0.008999464301438038,0.04776278823117197,-0.01294828870193081,-0.013545092033929246,0.02466712134576458
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,509,0.0038806036938712103,0.010783539014851764,0.007879366253723239,-0.013126725659959296,0.006360933502692834,-0.04580034659951105,-0.024009606436029486,0.004173422819873739,0.07398196421482277,0.025125158962933724,-0.011608980137372745,0.008953302840085485
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,572,0.004693823960879568,0.006153279470325056,0.035392354625798206,0.0031336969118388822,0.030207511024742895,-0.08385015549849749,-0.02642773487203415,-0.006912004513283163,0.07363402598944604,-0.00426173398786288,0.003797932489068508,0.00377830760144428
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,626,0.010896780219586618,-0.008440687285166594,0.007504993752740338,0.009358169771886589,0.020180276465549454,0.0591002862484199,-0.015738040904481918,-0.011828703345761193,0.07650202438660154,0.0007495507033281871,0.0033695277913343108,0.0024705335738746366
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,652,0.010947127799076842,-0.002896877351790677,0.023884225133849087,-0.003086711785887277,0.03323081828244892,0.05612105208114657,-0.032314421878852216,-0.001610059215686309,0.1385860310823839,-0.0014076686679500112,-0.0036437115127924695,0.004696771001573572
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,751,-0.013885781438385286,0.0023928190355445265,0.007305667388271814,0.004348180081751648,0.03092286534385534,-0.01411951417380244,-0.00938244482664158,-0.005820490738344459,-0.09961474689899034,0.0006413332811684132,0.006849810952408674,0.0014723106565927787
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,902,0.004285198631720518,-0.00733149638676543,0.03476224659973925,-0.0045775393647181405,0.03157457919406881,0.0991634596242901,-0.02968341376771445,0.005211192594356319,0.06703228555617907,0.0011584712836107784,0.0018502246160345592,-0.0006336532296381916
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,950,-0.0014997484202400435,0.0007814376107034792,0.04984653809916592,-0.0006027372674922959,0.021930867399564093,-0.018778611597039172,-0.022792829990756477,0.00378641751396919,-0.021404324560664968,-0.00021437826017207143,-0.0013198880171077481,-0.003183680246476857
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,983,-0.0031475023115348265,-0.002009390123783857,0.04601909151963685,0.0022033767044217414,0.021755109828760506,0.024863900555455017,-0.0277359715271691,-0.006510491839574116,-0.05088683360241224,0.0010521870804443302,-0.0008372073380312407,0.004307115135152415
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,987,0.012208651832033918,-0.003028768801431287,0.014040799062184944,0.003690019456821619,0.03462639406085078,0.024981416046300248,-0.02403388811301034,-0.0009989078521971575,0.1314572956412802,-0.0011465509637798332,-0.003995278198277937,-0.002691111604624456
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,988,0.005707582293217323,-0.003219005574966862,0.03670059657663508,-0.0020233451789904763,0.023287999824425382,0.03660618378599526,-0.03692849374038894,0.005104147007545143,0.09770724192221493,-0.0006126655403679862,-0.0010038394845709065,-0.0030808018285546288
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,1009,-0.0033651061380250455,0.0015499769434124788,0.04732871843694974,-0.0014386090683269819,0.02853184556029695,-0.018762737520790166,-0.030119095408463234,0.0046490979804724554,-0.061346202029974664,-0.0008111469776804965,0.0015612197637056714,-0.0032104889121455323
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,1016,-0.004220611181136186,-0.0015554151562757227,0.045398083399738096,0.0016715291392585894,0.026068643895700978,0.02429606680787846,-0.030560584754115206,0.00019381741094256745,-0.06400160305731938,-0.0011668518179452378,0.0004097421134757513,-0.0018653465502011656
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,1020,0.007279253028634688,-0.00705871449040149,0.02761599739659376,-0.003017693657943992,0.032958955744911735,0.09495394730958963,-0.03333739647680675,0.0032214808326198946,0.10631125816305532,0.00040594982764899536,-0.0034503142558924265,-0.0002037871746758989
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,1205,0.0066688754559601675,0.011108412838142609,0.012801176957931332,-0.004727413179439946,0.02167640735112735,-0.10532198640905273,-0.028379217887919243,0.005997847170989245,0.0629663272803728,0.0008677419806441019,0.00031750610676726783,-0.0012704339915493143
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,1331,0.007591020577805939,-0.007565032648847194,0.01598845461852194,0.020770778821656163,0.024343029469419512,-0.003026410876403915,-0.025325259430254324,-4.133411291316983e-6,0.11284849709105814,-0.010626658850225523,-0.03114834371968455,-0.020766645410364697
wake,31623,31623,33025,33026,512,m12-2-18,2026-08-05T21:21:46,1423,-0.0011356199202548591,-0.0014807280511743794,0.047372274410303346,0.0016464770968764614,0.021029003475471535,0.021203891121348104,-0.01971641971586619,0.0018363060482222934,-0.013958662188175902,0.0015374220256901847,-0.0019725661060801085,-0.0034827831450987166
