case,n_target,n_actual,seed,sampler_seed,samples,host,timestamp,index,ux,uy,uz,j11,j21,j31,j12,j22,j32,j13,j23,j33
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,12,0.006118894092042437,0.5803944331608375,0.608606362223149,0.5953500577841685,-0.008103321358505609,-0.16663559415463136,-0.008103321358464479,-0.17318749097419242,-15.805858012734966,0.15242100105693773,14.457563602104688,-0.42216256680997094
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,42,-0.008989867051661014,-0.8527143488928138,-0.14831333932676163,-0.831024815807481,0.031377236581530105,-0.13677956239170358,0.031377236581494924,2.144864134217099,-12.97392884860947,0.11265948853721625,10.686071536159924,-1.3138393184096304
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,59,0.0110376495422199,1.0469523173829636,-0.11048323110097635,1.0200797783188338,-0.04367825653043973,-0.12083638708054237,-0.04367825653033914,-3.1224660646644202,-11.46167351973516,0.05678807441052526,5.386509680017824,2.10238628634555
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,219,0.05948740448728135,1.1275061526632086,0.3302620249290079,1.1346856616538152,-0.08272338599170978,-0.6825112876759435,-0.08272338599175386,-0.4288637107991845,-12.9361111440195,0.25657348265076735,4.863015671843702,-0.7058219508546367
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,231,-0.03498322852649512,-0.6630614622306976,-0.615435325518161,-0.6081701338399541,0.24479140472352395,-0.3630921127770522,0.24479140472355457,4.018616386667697,-6.881937355782741,0.46482195107013724,8.810093737348012,-3.4104462528277497
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,265,-0.049508625880026,-0.6696684790981742,0.3480514548079018,-0.6706124490522907,0.0930653923308338,-1.1396391509146067,0.09306539233085324,0.5813375492646535,-15.415099961835637,1.0250746835283313,13.865466715718455,0.08927489978764021
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,335,0.03729545149234394,0.3918986738827816,0.814951513622555,0.40599152370868147,-0.03268803045811763,-1.5034669624326584,-0.03268803045812168,0.06561818254116747,-15.798353022349167,1.4311882559276639,15.03885211551354,-0.4716097062498404
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,359,0.051628818744398085,0.5425129550775912,-0.5143459975537638,0.4934169633642679,-0.2514667391755665,-1.0015148567817882,-0.2514667391755746,-2.1250514180619624,-10.523866277024519,1.134566361532582,11.921964602249645,1.6316344546977124
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,379,0.09820958885921707,1.0319812764406753,0.7856626316892728,1.093084674888702,0.11408706033508757,-1.1539819926699282,0.11408706033506173,2.2810483841116915,-12.125983049294877,0.6288043531584815,6.607443596308726,-3.374133059000452
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,456,0.041376415284610994,0.3552005765424291,1.4284124506741271,0.41320824896320935,0.19032455038026774,-0.8465759270372809,0.1903245503802634,2.0249007280517737,-7.267528018127169,1.4909842652286454,12.79952521217746,-2.4381089770149282
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,476,-0.10979440464881401,-0.9425426432941014,-0.30530942199983296,-0.8455226198461573,0.5583454586677873,-1.1651443429347177,0.5583454586677955,3.8826176787658624,-10.002315075358574,0.7339995071295565,6.301102846172574,-3.037095058919776
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,485,-0.04137641528461113,-0.35520057654243004,1.4284124506741263,-0.4132082489632104,-0.19032455038026952,-0.8465759270372791,-0.1903245503802643,-2.0249007280517812,-7.26752801812717,1.4909842652286451,12.799525212177457,2.4381089770149353
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,631,0.047052221820088766,0.2950624614463187,-0.7961378318479339,0.21502778299969294,-0.37768227242004176,-0.7054510929633118,-0.3776822724200478,-2.0931743061466324,-4.423853494435053,1.704238443508,10.687206057041498,1.8781465231469812
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,673,-0.024843397948268196,-0.13713350198893812,0.9292027707614052,-0.14304509198628,0.015516344066283305,-2.8207072805766744,0.015516344066285426,-0.060207130039840025,-15.570070900794049,2.771088109275166,15.296177178987541,0.2032522220261177
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,687,-0.06048102064080371,-0.33385023182454054,-0.6259898395811014,-0.2620220175049653,0.31687664949501443,-1.7163475276408777,0.3168766494950169,1.4297048300338473,-9.474096401207307,2.241762150662561,12.374341665610832,-1.1676828125288814
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,863,0.16856336724795354,0.7489153764704641,1.1778784139366103,0.9467779178533104,0.5427997957043512,-2.134563153218322,0.5427997957043581,3.2362282876808313,-9.483716382699939,2.1836114072667616,9.70163438140651,-4.183006205534166
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,924,0.20475062028888288,0.8278162610196965,-0.14831333932676638,0.6597591628134215,-0.6937724204260067,-3.1152518809912704,-0.6937724204260224,-1.973598481223047,-12.595107944572996,2.5659000324329333,10.374052923512917,1.3138393184096258
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,926,0.13084748922656794,0.5290224720322021,-0.5143459975537585,0.36363561472610656,-0.621466556111544,-2.5382278274034578,-0.6214665561115548,-1.995270069423833,-10.26217291421471,2.875432043146782,11.6255052092912,1.6316344546977148
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1044,-0.2727627963416471,-1.010856785856858,-0.11048323110097644,-0.7393294214093531,1.042165174586163,-2.986113185949874,1.0421651745861529,2.8417157077549318,-11.066512067772019,1.4033489572052815,5.200800238677868,-2.102386286345582
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1047,-0.2880236892060885,-1.067413535227234,0.5607412074702451,-1.1285814424682397,0.02389767333163754,-3.3473986589269447,0.023897673331640938,-1.0464652398071683,-12.405433199570851,1.4274817712684573,5.290236258489959,2.1750466822753594
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1048,-0.27006212117359774,-1.0008481048467066,0.785662631689271,-1.1643264896052197,-0.30425836329376765,-3.173283060815206,-0.30425836329376554,-2.209806569395178,-11.760162157348683,1.7291207446210066,6.408107930073743,3.3741330590004512
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1129,-0.2911029272598329,-0.9949319393851904,0.7856626316892719,-1.177617673492622,-0.32602479055461037,-3.420516672286521,-0.32602479055461087,-2.1965153855078077,-11.690646049119852,1.8638382463911691,6.370228628883071,3.3741330590004632
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1214,-0.10763297659369828,-0.3410199402783672,1.4284124506741256,-0.5410612195554767,-0.4753280167640815,-2.2022083429127006,-0.475328016764085,-1.8970477574595088,-6.97738724085952,3.878515657218168,12.288531077107471,2.438108977014937
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1226,0.1263770921013583,0.37283287393295655,0.8149515136225559,0.37338360125093406,-0.10537598513748803,-5.094556445353872,-0.10537598513748185,0.09822610499892137,-15.029765991225181,4.849637229110503,14.307214666811209,-0.47160970624984366
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1292,-0.29628741682501303,-0.8740958293014676,0.9948162697589028,-1.1983803235811585,-0.6489585702210515,-3.553857915468729,-0.6489585702210761,-2.8929392415390187,-10.484455989151051,2.632523207836954,7.766369497455043,4.091319565120162
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1318,-0.22892589645196001,-0.6312684926937691,0.34805145480789956,-0.5303844266500533,0.40565470710117085,-5.269645634825279,0.40565470710115,0.4411095268624044,-14.531170603604,4.739904141666048,13.070396094966934,0.08927489978763986
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1343,-0.2095074819515223,-0.5777217623230124,1.0355047955694612,-0.7124982158841867,-0.17457153431926706,-4.698741853370061,-0.1745715343192905,-1.1305759235447823,-12.956890126043305,4.564156824565184,12.585768773721503,1.843074139429
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1344,-0.13304285400049373,-0.3668687693713794,1.1804611696694312,-0.4798383967511315,-0.1757213093531994,-4.493373501767957,-0.1757213093532101,-0.900669676535516,-12.390582112087175,4.9132899932299114,13.548511619979594,1.3805080732866677
ring,31623,24138,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1378,7.756426281795438e-18,6.76576036948845e-17,0.20805692615294696,1.785716976983884e-16,6.85256430592307e-16,-5.600328405685676,1.4385016944665443e-16,1.0021966776970793e-16,-14.48277022116378,5.465889110703606,14.135102499402567,-3.154750918642592e-16
