case,n_target,n_actual,seed,sampler_seed,samples,host,timestamp,index,ux,uy,uz,j11,j21,j31,j12,j22,j32,j13,j23,j33
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,31129,12.2896718060739,25.96571758277425,-10.074966191097896,17724.1771291136,-2.673976572162265e6,1.71769990826216e6,2.7958935507267495e6,-54607.695602746266,1.6025445061022092e6,-1.722575815694771e6,-1.5730773480438793e6,36883.51847362983
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,33736,-3.222398708777286,-24.684332941673077,-13.226857985869083,33626.252576497485,-2.548218589233232e6,-1.0561258869232545e6,2.6249352478443542e6,-65170.59413356766,1.8864102311647742e6,1.0832609375711484e6,-1.790574039607591e6,31544.341557074204
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,34791,16.850396508817283,-20.920894868193447,-9.309580758212736,-52737.72471400093,-2.558237502065054e6,-1.9227368704272846e6,2.5525566621020013e6,3159.424344368961,1.007808147590241e6,1.930645646017921e6,-958537.7482320894,49578.30036963161
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,40061,-25.064798778370307,15.362491037874335,6.785890056633674,-77885.44072743901,-2.349429151057174e6,1.3440423136752527e6,2.22225565193358e6,27925.664348915845,-1.4032730261283517e6,-1.310127731297968e6,1.3966174798696425e6,49959.776378523755
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,40992,-33.15437632382058,8.350961792215571,2.6928987176467087,10100.190406883768,-2.315286024478531e6,1.8025912958973632e6,2.298251482549532e6,41416.25354567975,-699096.3641832046,-1.5981957009011444e6,663214.6442643453,-51516.443952561895
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,43205,-15.285661243157614,-1.645274188728196,-8.680107370329367,-6368.862620511892,-2.2480084131710455e6,1.2797212384360356e6,2.2181439422158124e6,6331.71060988429,1.3317964802353163e6,-1.2577088959318828e6,-1.3255311739857323e6,37.152010627774395
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,46934,6.404113844447299,21.028202771314284,17.715471463542038,22412.47850806893,-1.9443434598923007e6,-1.4971320131462256e6,2.0032092021915256e6,-16910.7727497693,572410.0925340293,1.5653400738877286e6,-598403.4233372263,-5501.705758300566
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,47079,-12.399913173810525,-5.6647777044943,-7.804304626119848,16301.7438729001,-2.113040137336291e6,-1.6719212461946425e6,2.1133855205042227e6,6060.089832810239,497928.0604638396,1.6747562576955145e6,-520058.7781343131,-22361.833705711397
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,49931,3.9497747552238827,15.413252693643923,0.8839411157836331,8970.888674847814,-1.983696753230985e6,-568664.6144984561,1.9929531025398597e6,1862.8671611299317,-1.543690254916212e6,562060.5119023804,1.496440755091284e6,-10833.75583597799
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,53029,-11.187896712581171,-15.39840048957411,14.331669784954663,39396.14023804411,-1.9234219705663666e6,1.510354084785888e6,2.00644379563129e6,-29198.446539181212,-443588.88317433087,-1.4810652138547606e6,449797.45188480854,-10197.693698863292
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,54147,-0.9961251195691236,-16.731198810664253,12.473454553601469,7201.482645315177,-1.883397242578197e6,1.481182668325482e6,1.9234431893368724e6,15492.189030712538,460785.77176132775,-1.5048111096372255e6,-441671.26113058114,-22693.671676025977
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,54314,-13.233938645573513,4.073275385111803,-7.674674159202983,-13545.533485242524,-1.8828143418478435e6,1.428551760230899e6,1.8649745451856833e6,12589.900456147861,575084.2010628302,-1.4187765127485162e6,-584964.5808487514,955.6330290954495
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,55823,15.958061163064263,-17.06350637839272,16.992561228907256,-73195.89325819236,-1.8345774747839386e6,507949.8011802313,1.8387831238830881e6,69554.07233016993,1.3815182455293764e6,-554735.1360966449,-1.3878084617198172e6,3641.82092802584
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,55868,12.678406270359291,-5.023068793517682,10.796738951785166,-772.3173911113503,-1.8441364172429116e6,531893.8592399576,1.8457060397094726e6,-4448.424077925069,1.4227340791503591e6,-539032.0857634852,-1.4552209162709988e6,5220.741469036269
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,59505,23.42666456085126,-7.128302473816192,-6.07453721480296,-27265.73211975373,-1.7857545836509329e6,-1.4671620891974622e6,1.7185552300002382e6,5415.400754002331,18532.099114422057,1.4210144688398968e6,10471.543741129699,21850.331365747414
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,59553,-20.976667874124818,5.795203010865978,4.583645537126155,-21168.166210340067,-1.7223492315100704e6,-1.4145139233759937e6,1.7280317624189155e6,4521.335230137373,-16304.101878073234,1.3283883457101579e6,40802.30443490207,16646.830980204166
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,61142,12.539746779859486,10.982878378532924,-2.2746313704667904,3723.8280217976503,-1.7201172798737779e6,-929656.6867305995,1.7132977500829992e6,-1604.7785524600117,-1.0620243923068037e6,879147.8088647055,1.0042278010209625e6,-2119.049469337672
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,65169,33.25543922759104,-15.241712975536,7.478495208641454,-60449.62996594031,-1.6284301660453856e6,1.3262394164745652e6,1.5799974284802773e6,33200.15835782841,-238309.6121752493,-1.2072224305398015e6,163225.64776562277,27249.47160811461
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,67400,-15.583526311284636,-9.96898877887459,-6.953833085085319,10397.294538747827,-1.5721116460180979e6,687449.797753586,1.5754591828567653e6,-51767.41723385692,1.1200949894058856e6,-667420.1992425398,-1.167979427292629e6,41370.122695107624
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,70035,4.682236428800131,-11.784752842437069,-5.0050377374627795,-18187.002139527805,-1.558693466220153e6,-957556.3306803267,1.557316792257205e6,10884.335973189227,863335.4893341047,963283.8633819434,-860994.6062317577,7302.666166339369
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,72908,-21.552571189126812,-6.707713029022785,8.088238506530766,7539.866433338469,-1.539345203298132e6,-901340.5144126252,1.4533352414100796e6,19000.487267903252,-826568.1097014794,854251.335549146,801749.9160371097,-26540.353701242984
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,74314,9.863959704187522,-8.509541643178277,-8.841822303998393,-10429.918790037602,-1.4886318612204317e6,-51327.973746561336,1.4728356336918538e6,19013.935518421382,-1.2048127846418812e6,69196.21811802626,1.2057765547405095e6,-8584.016728382489
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,75161,0.034301727349193394,2.2857958698773055,-1.1711713332842857,-1726.4460553346078,-1.4779010697287426e6,471249.6870642468,1.497072374749894e6,3237.7662605000683,-1.1317075497982623e6,-488810.72686375113,1.1663641785571421e6,-1511.320205165467
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,83976,-17.861972927857803,0.9215914373218016,5.138247633999862,-14744.212166458408,-1.315878937351419e6,-1.0129769630757635e6,1.3016777433146408e6,-434.7692077473561,-353472.62812235527,982309.3143379164,365917.1711146615,15178.98137420581
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,93264,13.217207651908206,11.05267861777309,13.488218238299872,22973.718448690695,-1.223775906221137e6,-489712.44457524427,1.201325586029407e6,-34420.304250695466,834938.2322520621,518601.39983684785,-858716.7092817674,11446.585802004458
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,93476,-2.1386764615400997,-3.1643912579584494,-3.3813521194223877,7095.132965434492,-1.2500628998236386e6,-607059.5274251687,1.2446967076181031e6,-13536.124655414213,810617.2356912018,599009.7432413722,-790849.2924886057,6440.991689980355
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,97160,-5.828693877174337,3.2234930509105877,5.020916974108781,-3808.9862768264425,-1.2311656671795214e6,-530258.4473839564,1.201308408363307e6,7985.691621226784,-831557.0302486089,514792.3658867244,817286.5952621894,-4176.705344400858
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,104913,5.180994189815992,2.0911856019996606,4.157559901764886,5808.978099952113,-1.1290826803498697e6,-349799.77300006466,1.135058935062831e6,476.5176742248895,858590.2200291127,351440.89104026125,-867482.3856549342,-6285.495774177248
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,105954,15.520821305593639,-20.120076301647188,-6.27960853925685,-39023.667872323414,-1.0089492008210982e6,-687823.869449107,1.0417336411286701e6,37915.36338774589,525533.8956261375,687293.3569671361,-498506.1647390191,1108.3044845788245
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,111558,-3.667769553728459,6.488562797751795,-1.8909970334613384,-4688.71497368742,-1.0810691979894747e6,611967.0155942489,1.0814907463556614e6,-824.6209519874772,-641935.3736828824,-607638.631723417,631460.7513469777,5513.335925674794
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,111637,4.732979303577782,14.165043781414392,-11.4384407407413,15076.83224138564,-1.0511007415524044e6,609369.0391288112,1.0646040718394776e6,-22534.41672990545,-593397.902518167,-621762.9253817336,590768.2440307388,7457.584488521104
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,112343,12.986338379279339,-2.3906237297688584,-2.7200369519786576,695.109442579426,-1.0577987654375646e6,798232.4156376333,1.0424351087300908e6,9213.32265609094,-337564.2846698311,-784687.9518392878,341961.28965572483,-9908.432098671186
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,112470,-13.610617785586504,7.8467920255352475,-2.8765006718187163,-15151.560413076413,-1.0439438671336798e6,812671.8799049571,1.027467896977509e6,-6669.070781029657,-267276.2632910371,-795389.7913543159,245229.19123238357,21820.631194106787
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,113461,1.4717118261069637,-1.0691713216863656,0.6872065778604121,1333.474988002499,-1.0505802891756978e6,844461.6570415555,1.0329700642594502e6,-7328.001790089694,167799.28660084767,-868831.6668899211,-176780.8875241143,5994.526802086397
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,113947,2.6421816423856295,2.824110344257906,-1.556884224989833,-1370.096214109357,-1.0490125572546625e6,773138.7984479468,1.057906600395716e6,-6021.889954398533,380670.14803335624,-762607.5152155478,-378161.0283586702,7391.98616850802
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,114107,7.190481666868173,21.61728750002524,-12.648162287328319,15650.285845856064,-956510.9396832333,680649.1627662029,1.0326695397459398e6,-7186.623802785943,435393.179117272,-678396.8634224116,-390521.09356114676,-8463.66204307004
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,115170,-1.6545085024857973,-10.284635045873504,2.241790821065504,-13295.985354404933,-1.0329050125183112e6,378428.9574917496,1.0369063622261446e6,9693.684572030681,750646.469811771,-367648.8369380145,-719568.8862144691,3602.300782374718
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,115670,6.260779044345803,-2.370555949244529,5.009902775206407,-10074.364091386604,-1.0504235885879348e6,173995.9250340157,1.0464912959856871e6,4754.489393868327,836560.30021201,-173165.91109622282,-828761.7543289759,5319.874697518058
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,115839,-2.8621760389797717,-0.3947388594372631,-2.694562360585065,-11527.155929053246,-1.0510284716787573e6,96774.9760176739,1.0438361468117721e6,1400.822517191481,847963.3781922016,-94038.73415739967,-857483.7318387154,10126.333411861517
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,116440,-0.8028523685684061,27.56057866386292,3.2859931089093055,-1768.1991369866987,-913284.61503619,-144680.27759767426,977993.2363189089,-10758.281183899997,784198.0459751185,154587.57846789417,-701416.541886775,12526.48032088592
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,117816,3.2242555825149486,8.908244468180754,6.986257956269879,11673.724618631928,-987227.2496694877,-637411.1927063466,1.0054927139041302e6,-16060.887828621204,488121.84982642863,634466.1564902711,-475537.92960200115,4387.163209987958
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,123538,-4.645607040780975,-9.525148888458357,7.8373795038986405,10218.210935061847,-965104.2836669707,560413.1950288675,965068.4763381067,-19473.1935645691,-539680.574730644,-566229.3779979632,535016.2853464286,9254.982629507444
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,123799,10.06493274822875,1.8722483509943717,-6.5168693578004495,-1243.396264625801,-991608.9239689163,654204.8226502957,962163.0609173622,-14507.962559002257,-457743.6370660327,-666246.275571694,466456.93746977905,15751.358823627936
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,125741,-2.2596041698216554,7.663558820335692,-6.897543432606581,-4514.567168959298,-919212.762240035,694345.239703462,932986.2313557123,-7271.994659997015,296721.4286047568,-714173.7186114064,-310120.1794822753,11786.561828957234
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,129254,1.7029060583347726,-19.778923847399543,-9.423281217725615,-2236.023413663163,-875503.9142740277,-449745.52708942886,922440.1002102481,-7930.420886045836,585242.6851216895,462223.02335987455,-558740.0396977335,10166.444299709545
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,135857,-10.466200098284391,-0.005660877516103013,4.132902966552846,13973.446906495748,-920862.1419103629,635317.4337435069,924869.1804895527,998.5726793503438,-398817.7548879871,-598247.3879191583,392140.96354446793,-14972.019585845457
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,138530,-3.7334784946820134,12.564030924301308,-9.405094360398873,-10377.897124363495,-847539.2171047247,448205.15791265416,874079.959520386,11910.151477426054,534260.4855613,-469494.70502921875,-539472.0260389096,-1532.2543530623325
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,138776,3.9086589438350425,-1.7499576004632382,3.1052871370603774,-3810.45270183652,-867939.300775613,389014.2133828699,870969.3150343436,3110.6351477415915,593612.4500114431,-395620.26102013455,-600615.151388203,699.81755409485
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,139750,-0.7739546819504054,14.0681993558131,-1.7970433175435394,-1344.1921426197387,-875216.6922537822,49591.55869322427,881077.2088742255,6385.301719584257,719181.4061940251,-54180.743117767786,-690520.7982259338,-5041.109576964015
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,139918,-0.9128329652287113,-2.129637923121007,-1.1324363817944463,-7388.408602487619,-866817.9651751923,-19752.01126322398,866066.171443195,-4880.76877315822,708869.170444948,28210.78413437786,-699076.5115729503,12269.177375645124
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,141374,4.698011313891152,-4.251387769472377,-0.10136767640721489,-1464.4377198982786,-879489.0744273256,-511562.6188565483,881083.9441735619,1006.5337778174128,509085.75325139234,505458.5514980929,-502326.64698303124,457.9039420808613
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,141653,-12.56299849297281,2.0033036619222133,-5.133765458996065,-1611.9522256306805,-859993.6270358107,-567011.094225983,829102.7274306966,-3775.7609645845027,400988.29380258924,553448.2776938436,-399842.9271895901,5387.71319021475
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,146073,-8.66607372419306,5.166900760169869,6.202228867414368,-9094.638173934432,-833092.9948309027,93129.20546310177,824372.5650454815,8108.67620767285,-670401.4687358624,-85974.30589840337,671169.1140375228,985.9619662608455
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,146156,7.088589639905794,-24.331863336388867,-2.653724365407868,-26870.838020993768,-759605.4072084554,126243.03929313405,807904.1941645327,20219.26706278977,-654852.7594444801,-111776.27718544753,595900.3731235268,6651.570958204974
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,147096,2.720623831588633,-3.0834066043828825,-0.49255832798272847,1375.6906437274783,-868972.5761345567,438662.77915872354,864744.4296061696,-3033.0350819147575,-555147.1072115897,-430691.5617315024,544331.6446980602,1657.3444381872623
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,148123,-1.5857585435535595,2.566949380830782,-1.7761804770084357,-9102.460708918485,-834562.2140060558,641373.9408989031,809650.8438080734,-3623.34067698977,-232660.9734085269,-660242.164134378,234281.58215011127,12725.801385908198
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,150726,-3.8955356157844814,3.312424565476533,-4.389721715731546,-3281.2101067232256,-820224.9705387539,354402.0552255816,818805.505285557,1327.1254368506475,567411.199043876,-352326.88494966767,-566754.422604472,1954.084669872822
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,151539,9.220442958967372,3.188943410383899,6.910595723246744,8224.890897053201,-814689.1199219775,93970.29867939427,802898.3019662474,-5237.963067425272,652255.8380614899,-89355.88001549273,-652141.4974814167,-2986.927829628292
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,151577,-3.106206728310331,-16.366015116402963,-1.2692852290310421,4526.466637382783,-774009.2266667595,73251.96959589691,811706.1597042201,-3169.3885933944953,660831.4311275163,-74862.96351119717,-650634.30477195,-1357.0780439883852
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,151997,-14.701691983900345,-2.2412430897926856,-12.394903083219234,-3581.709394654961,-806162.5819363019,-75463.32818920513,755522.9873207539,-7853.405662469657,614090.4522422682,84227.03727474679,-634427.0254453707,11435.115057125258
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,154923,-13.866346879722519,8.236600914093616,7.520539382830248,-18392.196693095724,-798593.4569482203,-650180.6357237283,785440.9553626485,24834.125078299825,-34122.0539014757,655202.0611086086,48631.02442462483,-6441.928385201954
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,157277,-13.162001695509415,-5.348524122834391,9.296035754921414,13080.264334836158,-805608.2489957772,-168981.19523441858,759998.4087409715,-3004.728121090375,-604576.3117684996,159721.6364205874,596601.0391207163,-10075.536213746373
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,157512,-11.174696235062088,3.5075906318463597,9.333576623552121,-2117.753473731341,-777606.9543148731,-74290.12938756582,765269.942552403,7006.0813690968125,-621369.8770397422,83763.36294826577,646074.5566037253,-4888.327895365095
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,167244,11.582632578642118,4.016694016031322,-9.273849570864778,-10409.886973287425,-105613.53701680571,-795915.2936586086,101400.94415782265,950.104584752304,-354914.8921586093,778800.3313101738,352243.46400799614,9459.782388535912
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,170741,-1.0844538977150597,-3.686644866749007,18.66330536834722,12318.044724320878,-160839.1106871234,508435.5013239265,154021.33355887738,-15620.031965638253,-705401.8239862991,-527543.3276663169,735097.8092917298,3301.9872413185135
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,173268,3.87404469378542,-0.9049338717529278,12.075981035558195,-7333.115935591376,-175980.89615333013,856120.1718080228,177482.7254905003,9482.433903435762,284062.9108855728,-863200.0930329744,-325256.7928538276,-2149.3179678445285
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,173801,-5.632722189106995,-0.3345798441474074,-15.656084358353416,-7755.961614286185,-172378.29501158497,690658.0706299782,156415.98237418008,-631.017870213054,484684.81916613365,-690504.8435482397,-515105.36396407563,8386.979484499467
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,175738,1.209228572962574,-12.627432435639419,0.9096653430619416,282.9445528824985,-211528.5613705759,-84706.85629118094,178540.08727338654,-1357.9932604219637,858478.5324133739,69922.582422998,-837389.498795286,1075.0487075395672
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,177157,-3.4358328625799124,-0.7810721300348251,-13.292683348636848,-1980.4968912462218,-167023.08382770192,-578248.7538314312,160996.31789670995,4606.206312598952,521055.78606666747,590896.5006128312,-541884.3286693762,-2625.7094213524288
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,178787,-7.789365670541624,-2.7646673729949893,-8.180555560049052,5149.069386986483,-170892.4474844687,-763073.6366140165,180190.61123523666,3885.716729103088,-75719.33484670261,757412.1497897563,86728.69256272039,-9034.786116089816
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,183183,9.736373368699484,-6.3990590226707,-6.125132918273979,6003.462635811017,-158533.33538870624,486699.15845191426,156471.16088175177,6451.758524702036,-445853.33508583345,-490437.3271413903,422778.38649834436,-12455.221160513298
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,189701,-6.415480587460775,4.821505036328168,7.231729496177694,-7177.308909497931,-138894.09980846953,-512701.9613019382,150695.7238383208,-5017.636394212292,218676.73211154956,511714.7066887199,-218915.16382977678,12194.945303709357
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,190845,2.573518989466178,2.8598085756535876,8.884584978860465,-601.036009426054,-136004.74727946846,-521265.9860638826,152675.23057694503,4761.1748238020555,-96982.0875707948,531134.500054146,103312.89743213885,-4160.138814375642
rotor,1000000,1000000,33025,33026,512,mecsrs-MacBook-Pro-188.local,2026-08-13T22:26:37,192901,2.1634444746582173,6.155313624249784,-1.2763539844445357,-202.20244233240047,-132884.68089027333,-146269.88363843795,139565.76592559155,-616.4875570052812,-517696.35302063264,152760.53930903593,509626.19549726014,818.6899993376632
