case,n_target,n_actual,seed,sampler_seed,samples,host,timestamp,index,ux,uy,uz,j11,j21,j31,j12,j22,j32,j13,j23,j33
ring,100000,111825,33025,33026,512,m12-1-29,2026-08-05T00:29:46,324,0.006968421094832673,0.36742405437776315,-0.7018739489330251,0.34567458772414844,-0.022534585252127586,-0.23242906440239328,-0.02253458525213896,-0.8420794796168684,-12.255291124881175,0.26643850239353856,14.048507324618338,0.49640489189271764
ring,100000,111825,33025,33026,512,m12-1-29,2026-08-05T00:29:46,406,0.024524215945261957,1.2930887399624411,0.59367625220819,1.3276150189803693,-0.0036530087947882557,-0.27184639883240375,-0.003653008794870443,1.1350720453426426,-14.33364956963829,0.09682628693813765,5.105361233628799,-2.462687064322996
ring,100000,111825,33025,33026,512,m12-1-29,2026-08-05T00:29:46,936,0.013087657091566493,0.2298037083175706,-0.3681716096948016,0.2204122311781293,-0.02612012269926045,-0.8164557015394021,-0.026120122699277392,-0.23673850940934266,-14.335992040292926,0.8400764589973052,14.750744476049787,0.016326278231214807
ring,100000,111825,33025,33026,512,m12-1-29,2026-08-05T00:29:46,969,-0.02868526956016005,-0.5036792508310196,-0.4260926469568845,-0.480639954198377,0.06637504332695583,-0.7969789877467668,0.06637504332694961,0.6810467868168294,-13.994004087515359,0.8321761804242799,14.612024971090507,-0.20040683261844505
ring,100000,111825,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1006,-0.035930870243431716,-0.63090338990761,-0.5511888586351676,-0.5950705295415878,0.11008340410174436,-0.7371231796321603,0.11008340410177303,1.3315938391869266,-12.94300721520509,0.7911346853198225,13.89138508085486,-0.7365233096453162
ring,100000,111825,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1545,0.026833450503332853,0.32580714007824396,-0.9509124373788237,0.2811418399587934,-0.2285138626403639,-0.3206299166825534,-0.22851386264037624,-2.4746137870949254,-3.893033293087511,0.975243868650088,11.841243290134424,2.1934719471361417
ring,100000,111825,33025,33026,512,m12-1-29,2026-08-05T00:29:46,2111,0.08580403493219185,0.7109931899823949,1.0635433259765805,0.7414104407857943,-0.10870675432712175,-2.048014960009527,-0.1087067543271504,-0.1462413341868694,-16.970352160007245,1.880694392650411,15.583893072967987,-0.5951691065989052
ring,100000,111825,33025,33026,512,m12-1-29,2026-08-05T00:29:46,2143,-0.06956969853241911,-0.5764715135455922,1.1751120349836548,-0.6061653869855117,0.07961192600143173,-2.0545144312787555,0.07961192600146812,0.04391075466364722,-17.02420836635654,1.9219660194974058,15.925879853087359,0.5622546323218368
ring,100000,111825,33025,33026,512,m12-1-29,2026-08-05T00:29:46,2397,-0.028311250352831333,-0.21202391995801917,-0.8916342285719098,-0.17807755402189157,0.15151987052381755,-1.1598128729204096,0.15151987052382762,0.9364276953571877,-8.685878181631049,1.7730346846065541,13.278317254335454,-0.758350141335285
ring,100000,111825,33025,33026,512,m12-1-29,2026-08-05T00:29:46,2421,0.03225885208761298,0.24158764405393549,1.682436453017817,0.29098832156829424,0.1685823443229482,-0.904688068619847,0.1685823443229427,1.5309966917642335,-6.775239816593197,1.9969113373942289,14.95493714641299,-1.8219850133324553
