case,n_target,n_actual,seed,sampler_seed,samples,host,timestamp,index,ux,uy,uz,j11,j21,j31,j12,j22,j32,j13,j23,j33
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,1,-0.005603689667715537,-0.006433698916727427,0.023744186602238003,-0.003149180119722174,0.02376869134143145,0.0630968461048188,-0.024394236696992314,0.002665140443321285,-0.046247131940935486,-0.004710654319148918,0.0008187325660895931,0.00048403967640088096
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,2,0.00543834494620971,0.0030907199981547407,0.015459036023134407,0.008126044529269072,0.015382928169914553,-0.03952524203416081,-0.013190820066596639,0.016082126858250105,0.012915588166815331,0.0015709059959503047,-0.005197993878686699,-0.024208171387519205
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,3,-0.008045789175875576,0.008218109389895522,0.010887859010670577,0.006992945551414618,0.013114827051222631,-0.03557178703871337,-0.012511275323393963,-0.008457136364933358,-0.046269229461131586,-0.002875116422842623,0.0001363187127957024,0.0014641908135187285
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,4,-0.005839584295894444,-0.0012799103960506356,0.025190097862883797,0.005553817787530221,0.02490542499803871,0.007980174180148914,-0.02252447288115541,0.0027763717182003474,-0.060861260323375105,0.003665495038460056,0.0020421030091712575,-0.008330189505730548
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,5,0.0022217597000857704,-0.006149320875756266,0.01609025982374106,-0.011531281528764354,0.012861699492824246,0.031934373855671175,-0.01600909853537653,-0.0152158200078726,-0.02416580557033412,-0.00452686136202909,-0.00047997329940887906,0.02674710153663695
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,6,0.002170913078624182,0.003566171192540388,0.01867465948137629,0.015579890246698196,0.014741462557358871,-0.025711527082509004,-0.016748667599841456,0.018362453210880137,-0.0074456549600422865,0.002391375336597795,-0.001147959028605458,-0.03394234345757833
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,7,0.004067348888655434,-0.0034706828041044307,0.029798277694323454,0.00569372634821137,0.022824848452413872,0.022380956437556665,-0.025021409635352716,0.0023743956091229323,0.046257453906944815,0.000681020947711512,0.00020917263396041537,-0.008068121957334307
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,8,0.0026802924045089675,0.010703403683049235,0.012925270154743883,-0.004143038810366915,0.006793275132560847,-0.054823141724953714,-0.018555635267543023,0.00407148714032116,0.018885566816361478,-0.004614708142155669,0.0032945165594452396,7.155167004575917e-5
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,9,0.002169230101469601,-0.007197281495770979,0.02546653155289964,-0.0016639327306168688,0.023678983798475915,0.07497707504704744,-0.028922190656671617,-0.0008364540041471775,0.014486616887754216,-0.0005930328942437083,-5.522475116081561e-6,0.002500386734764052
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,10,0.0037777720639425106,0.009187520354754121,0.012354762008846467,-0.003347989834271038,0.01250501066432302,-0.0622041843892837,-0.0208330576091951,0.005740981177690275,0.02190111079674951,0.0054636990565180244,-0.003723898320146083,-0.0023929913434192302
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,11,0.005398644696244077,-0.006670719354338562,0.01168788242773685,0.0022622189687085278,0.012655741274678552,0.055953173847717974,-0.015274945773876907,-0.007378516688754534,0.019698391975423727,-0.0032361282843313085,-0.0035635903236612863,0.005116297720045979
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,12,-0.003914183731241339,0.004930680050567373,0.009431444583285799,-0.0004478265833411015,0.008999990504136492,-0.04183527315116612,-0.011641827513465871,-0.010011257159168011,-0.010000467649574173,0.004190919423505032,0.010991537717570573,0.010459083742509099
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,13,0.0016878178736961062,0.0014904050549833152,0.03407007496217101,-0.0019280310075933628,0.02854286004326809,-0.008359635641470693,-0.027905838432315,-0.0003324360655910011,0.025251307763048077,-0.00041913474455268013,-0.0030340230216245345,0.0022604670731843704
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,14,0.002957697909463602,0.006329512144129754,0.019722141216114097,-0.007328121742140016,0.014846335805302417,-0.04244920041785509,-0.017233340266088967,-0.004712068717352843,0.03785574145567315,0.004558642726548802,8.120257747968638e-5,0.012040190459492894
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,15,-0.0010542660448985693,0.0034206695441390393,0.0335137878202898,-0.0015762263167542793,0.027486845030622244,-0.03452811106776999,-0.027667332095521822,-0.0010592584239738636,-0.00404183455365739,0.0005695668616042016,-0.0031036125447497015,0.0026354847407281338
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,16,-0.002429792242631296,0.005265818682069182,0.015760088540443567,0.016675537061896346,0.014849002409775292,-0.009987080577818414,-0.016728386057269937,0.011821450747244226,-0.03633545542511928,0.005932595637703751,0.0024529325461481897,-0.028496987809140548
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,17,0.006122290174628086,-0.005551003540834576,0.011077448859562758,-0.0002896111407398806,0.011396532534868296,0.04721971631610679,-0.011474203225345609,-0.01370941688133337,0.007672393856659922,-0.004287505865561914,-0.006785265738475215,0.013999028022073232
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,18,-0.005390464329322885,0.008535785623572559,0.011119725715781384,0.005894305808777841,0.008351088595805203,-0.04689802179128067,-0.01610607284462601,-0.0072974559473419544,-0.0315154808134574,-0.0015550894534341409,0.001918331366136209,0.001403150138564123
wake,3162,3162,33025,33026,3162,m12-2-18,2026-08-05T21:21:46,19,-0.004386819601389293,0.0020024778283138705,0.030237123949795105,0.0006700386774081161,0.028275422738543006,-0.01680369469770398,-0.02554281709363126,-0.0024527809588072162,-0.05449233035093922,-0.0016440717545851851,0.00263370701238344,0.001782742281399102
