case,n_target,n_actual,seed,sampler_seed,samples,host,timestamp,index,ux,uy,uz,j11,j21,j31,j12,j22,j32,j13,j23,j33
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,360,-0.0008592444342701818,-0.19008537398714226,1.6851132056406517,-0.20776653867467937,-0.0011732022391609566,-0.06305393938156514,-0.0011732022392262663,-0.4673015682144365,-13.94903611904257,0.07557061367573838,16.718023172521306,0.6750681068891158
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,667,0.0008713205205962923,0.06424879645467799,1.542877588873581,0.06954176784033693,-0.0009470980123460447,-0.24002760231040432,-0.0009470980123232994,-0.0002818097552198494,-17.698980110982934,0.2305380585881945,16.999247063704207,-0.06925995808511769
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1052,0.0014441828628948875,0.06388709734895738,1.3663974213976917,0.06840032206441155,-0.0030186180470195886,-0.42328441525565225,-0.003018618047018641,-0.06506767834961419,-18.72506130528364,0.3820840263813108,16.902457449171834,-0.003332643714794402
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,1267,0.029200396018742768,1.2917536906220322,-0.16241825907798732,1.2567947045645815,-0.11953020242685856,-0.295059542741413,-0.1195302024263597,-4.028225413395011,-13.052708362071597,0.11284407092393235,4.991944115663689,2.7714307088302164
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,3058,-0.055350614912193,-0.940835573897424,-0.6812030125398825,-0.8629690928870485,0.37769197536171395,-0.48745087294120615,0.37769197536174776,5.534722232362291,-8.28556507489433,0.49842547886013877,8.472108615096088,-4.671753139475118
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,3358,-0.07642588171750828,-1.1254284081088732,-0.08358772297773974,-1.0945894043975883,0.18998521789755649,-1.011889185161735,0.18998521789740136,1.6901838043224413,-14.900826908984845,0.9370928135209845,13.799394258471567,-0.5955943999249055
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,4139,0.005481617336632678,0.06366787842539791,1.3663974213977594,0.06748547549124888,-0.011418312198698538,-1.606640854567427,-0.011418312198697638,-0.06415283177645431,-18.660809086084306,1.4502584657899869,16.84445921977554,-0.003332643714792932
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,4159,0.06342689305909252,0.7366905546654243,-0.4728876064823716,0.695248850897106,-0.1471112370414911,-1.195832689847969,-0.14711123704147622,-1.000752614749243,-13.889355210104998,1.2511873696458666,14.532288637816576,0.3055037638521134
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,7580,0.029224562621699843,0.18317663910521428,0.988777966944687,0.18325016155570095,-0.07070543148605206,-2.8571702096697638,-0.07070543148604344,-0.24864385850972043,-17.90845745524469,2.5965790238242694,16.275097934299918,0.06539369695401336
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,7639,0.05880345508244883,0.3685741822456032,-0.5734541125184766,0.3352096632135477,-0.12404223581614253,-2.1743578298501993,-0.12404223581613005,-0.42248460098315194,-13.628657668544697,2.300160046809015,14.417173397343737,0.08727493776959974
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,7779,-0.1351208852235131,-0.8469242105880623,1.17296036929057,-0.8791971726323059,0.1869224208911952,-2.7588060692585215,0.1869224208911647,0.26259171263853026,-17.291920849299633,2.4989674699338096,15.663278465486794,0.6166054599937285
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,10162,-0.03470675330442382,-0.16089672848557263,-0.05720931383640024,-0.14861040384419688,0.061973742265394025,-3.1970967468158866,0.06197374226539334,0.12532486778299787,-14.821392329688221,3.1912222052255537,14.794158594658274,0.02328553606120701
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,10214,-0.10902365700709962,-0.5054218003658737,-0.08573165484980698,-0.4594238701354201,0.22463171758853104,-3.188681823615037,0.22463171758852177,0.533489391584107,-14.782381662178718,3.2207651732012788,14.931116576735278,-0.07406552144871437
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,12310,-0.03586869835759605,-0.14128910614642545,-1.0501313027692263,-0.05514206817593984,0.30734093668940493,-0.7657134562796873,0.3073409366893932,1.0774697721722457,-3.016194474732914,3.13962641154882,12.367190046847417,-1.022327703996354
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,12485,0.19912568903025024,0.7556579083146823,-0.19360504350353536,0.6508949941119166,-0.4221875441150771,-3.779108221120673,-0.4221875441150701,-0.8400037679192154,-14.341258667198247,3.846531994720567,14.597123734017986,0.18910877380727162
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,12713,0.10689763063561679,0.4056635804415735,1.7338560621605545,0.6030724402315941,0.5357915855171629,-1.8696380928363392,0.5357915855171907,2.4951486577537705,-7.095050454908931,3.8636480213523066,14.662076985133403,-3.098221097985638
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,12891,-0.014609562489903501,-0.05347478780189805,-0.5217992608902712,-0.04505365403777928,0.02877180022241267,-3.6909477048380004,0.028771800222414178,0.05239800635663643,-13.509825871960228,3.860141971502928,14.129120769631776,-0.007344352318858608
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,13279,-0.016583800585542416,-0.05861152680925318,0.6690183857786779,-0.05065816696034561,0.04257740703469528,-4.705918007646033,0.04257740703469482,0.08777458637785913,-16.63195586829024,4.365216465584613,15.427826726513574,-0.03711641941751177
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,13409,0.25995329723778554,0.9187435396135258,0.742349762691277,0.8327643585516671,-0.5439938621257641,-4.7073541857116705,-0.5439938621257442,-0.9359334879795504,-16.637031700502035,4.348965774670703,15.37039249717223,0.10316912942787851
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,13955,-0.18655537719344492,-0.6372863738777205,1.3382496213734882,-0.6444754384706455,0.22562832606465594,-4.952096944506785,0.22562832606463298,0.060237816451904624,-16.91671369827574,4.5907873252995275,15.682454463642308,0.5842376220187472
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,14270,-0.2610573145390288,-0.8627838682652791,0.260880501837448,-0.7342969626678628,0.5635162725596364,-4.653835304485661,0.5635162725596632,0.9575952780927502,-15.380737495761334,4.533962958678492,14.984564240106614,-0.22329831542491124
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,15082,0.20231609336199952,0.627486974441285,0.6117351186820951,0.5298849194568804,-0.4537253741237507,-5.230553949941062,-0.4537253741237561,-0.7310610308424862,-16.222656429153517,4.942547461144201,15.329399163893893,0.2011761113856467
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,15255,-0.1126699299402242,-0.34944779860989167,-0.8438920166967728,-0.23315224479398944,0.3393195393481635,-3.643139637798711,0.33931953934814174,0.709849014116867,-11.299262608333715,4.300085334277794,13.33679141094032,-0.4766967693228636
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,15268,-0.3663531074866317,-1.1362507014339582,0.2652911219692303,-0.9526529864130339,0.761992801016528,-4.896345568701158,0.7619928010165274,1.1649974501636102,-15.186103169884564,4.328553411699472,13.425085661153744,-0.212344463750537
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,16824,-0.0191202015972137,-0.0526969646796068,-0.3851989243220335,-0.04128576790257416,0.035043063784831144,-4.912246751591523,0.035043063784830054,0.042581229094046054,-13.538585995026803,5.045688650073125,13.906363655492953,-0.0012954611914686672
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,16966,-0.3198379635170841,-0.8815016819233248,-0.19441011856155657,-0.6640387782189051,0.6899210822145314,-5.038400768115542,0.6899210822145448,0.9871184860336932,-13.886277609006722,5.067430518159977,13.966286164616516,-0.32307970781478434
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,17092,-0.2798117315142274,-0.7711858506080502,-0.7076195892641166,-0.3352334840033315,1.2025810266952968,-3.696215427747865,1.2025810266953296,2.542849892876049,-10.187096242365387,4.153359289614497,11.44702510973732,-2.2076164088727728
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,17290,0.26237905415340224,0.7032448115090046,0.2589400675940324,0.5457526298782959,-0.5566068577520833,-5.6132752892505025,-0.55660685775207,-0.7384312465651138,-15.045052797655144,5.491697868256511,14.719193362014611,0.19267861668679373
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,17563,0.1056238813581273,0.2830997572432292,1.7662206727925638,0.5301993947666307,0.5276803960846407,-2.4289621997468784,0.5276803960846363,1.7476451504727522,-6.510256963289234,5.4620926878685285,14.639843699104418,-2.2778445452391973
ring,316228,306495,33025,33026,512,m12-1-29,2026-08-05T00:29:46,18095,0.10813603976454067,0.2745698798206217,0.13475545237449923,0.20864907512191616,-0.21666870770803034,-5.715736732799739,-0.21666870770803687,-0.25616540863014914,-14.512914947026959,5.6668521489072585,14.388791349069935,0.04751633350824532
