case,n_target,n_actual,seed,sampler_seed,samples,host,timestamp,index,ux,uy,uz,j11,j21,j31,j12,j22,j32,j13,j23,j33
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,1,0.005548388035440699,0.0005745219239320064,0.02264762876169662,0.00018441400076252973,0.01997261764685193,-0.0043278275317419485,-0.017317666569907866,0.0018125886269944136,0.029889557908169537,-0.002342203530077375,0.004126557640583019,-0.001997002627756943
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,2,-0.000862220003551982,-0.0017075683192898541,0.02429502277945235,0.0016656628161593186,0.021971410626887546,0.01734859713694732,-0.02261630908575616,0.0010838514141911,-0.013214819761002172,-0.003025908765194129,0.004433019300011225,-0.002749514230350426
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,3,-0.0020364135457871897,0.007090030623028956,0.013211692562272026,0.0024469003131072143,0.011889131390893192,-0.03823575100309979,-0.017584403908164035,-0.002905417188070414,-0.017448132795028375,0.0005662528780323483,-0.0012697509985780285,0.0004585168749631995
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,4,-0.0009392281043519611,0.007963233131062621,0.01171224936973634,0.0012825509283976673,0.008210326014686338,-0.03686761980360424,-0.016827540375196525,-0.0006289391287421215,-0.013279279123290343,-0.0012325586429113205,0.001390592813358958,-0.0006536117996555483
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,5,0.0018045307591268802,0.0034669884699070797,0.023498442948021815,0.0014812597692941609,0.020706598380800502,-0.007374173957652146,-0.02014412172667411,0.0030906234467856803,0.01071958443614582,-0.0012471176955143935,0.0027419308788984983,-0.004571883216079842
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,6,0.007373407588137446,-0.0011790943476177377,0.01896514173960525,0.00019901154478954382,0.021207612612936143,0.0013814901999579664,-0.014537422837101948,-0.0002829108169406723,0.04158552090827291,0.0007902980512667644,-0.001901455366766494,8.389927215112495e-5
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,7,-0.004540402444719111,0.00870012835381754,0.009673696226214737,0.0058705092481610875,0.007461222340339639,-0.025667611895632395,-0.01188534892623945,-0.004205306857530014,-0.02510248578829344,0.0004780611820451594,-0.00011153305735356973,-0.0016652023906310709
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,8,0.002413326276373157,-0.0062929581772125515,0.017869353626816565,0.0032048815349967658,0.016122727773322545,0.03982116053083974,-0.019183498862806122,-0.0010451210418608782,0.010145355221945523,-0.002847175929132108,0.003806483165668427,-0.002159760493135887
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,9,0.004612551185082254,1.2482609965636136e-5,0.008013771957932743,0.004154724124048707,0.011830012836847904,-0.009614987413771332,-0.007373780751341973,0.00533650778010391,0.02073471720456373,-0.004861210938901794,-0.00599684513321638,-0.009491231904152604
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,10,-0.004934041280908308,-0.006710567861782425,0.010398050547712685,-0.003419516813740497,0.011694936742601055,0.03194422622083344,-0.014950446107459662,0.005089735105064202,-0.024428279609770544,-0.0025223218684865415,0.003417959434889484,-0.0016702182913237034
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,11,-0.007248345833103053,-4.8175116277913234e-5,0.008900069273314637,-0.00018584358160821416,0.01419339361265366,0.01300165688268052,-0.005227520876822655,0.0033070624327080113,-0.027040619179363,0.0008579428677123343,-0.0004818433315996913,-0.0031212188510997933
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,12,0.002909670451685554,-0.007365492545490927,0.014896582120111593,0.003817410670274445,0.01307667485540572,0.040830294708982,-0.017627500275969914,-0.0019872261799755353,0.01185421611308943,-0.0024808622859802862,0.0033875413333878156,-0.0018301844902989099
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,13,0.006416295145007624,-0.0020178660947603316,0.01269891162036694,0.0007525064107157625,0.015889225027448155,0.01681893037280954,-0.012757317526627253,-0.0048952899521016715,0.031896842709454865,0.00502879954758687,-0.0033028859658798043,0.004142783541385905
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,14,-0.001534181155513602,0.006577979365267756,0.015049726174214802,0.0016177127724626575,0.013430730790734143,-0.03834137747247619,-0.018526230364699307,-0.001349188766035338,-0.018495853076735857,0.0004295696831403151,0.0008691559343065922,-0.00026852400642732256
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,15,0.0007319952882760801,-0.004367977190681529,0.010925216845140964,-0.004127080369392149,0.010345252252648023,0.02428541000887542,-0.014151760839095496,-0.00627885043364509,-0.0033251195924420994,-0.004495909242714435,-0.0013807573630431678,0.010405930803037231
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,16,0.005197751283874397,-0.0010626214856173622,0.006429086049899376,0.004054666682348187,0.011694172149414268,-0.004778314740847337,-0.0053225977202972724,0.0030066231206794104,0.02297892806473178,-0.00558439233466236,-0.005434972997954697,-0.007061289803027601
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,17,0.0013478540441155987,-0.0018282953306204511,0.02005205431674475,-0.00291674282337277,0.018885975071387215,0.01824338453271863,-0.020930235730210477,-0.0045374590640479915,0.012868081197776207,0.003258913431223037,-0.002593356197482168,0.007454201887420769
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,18,-0.0020091900525934427,0.007175005282602109,0.008264800285652305,0.005934461089897365,0.005049769809547482,-0.023894539705422515,-0.011680672883350582,-0.001262274329258591,-0.015068447796122255,0.00303818158089888,-0.004735423554813532,-0.004672186760638782
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,19,0.009280742426573063,-0.0031874353761922715,0.01251031996241038,0.003051658810228376,0.01618304855545238,0.017419651108393327,-0.00890103788646137,-0.005453551330504318,0.036930536024121344,0.0015935216929179566,-0.0007663131963944216,0.0024018925202759435
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,20,0.004454759938335879,0.006350215456576211,0.008837980067708124,-0.005667634125781746,0.009495994978322918,-0.01953538250080905,-0.011388871139368574,0.0027543030232418816,0.025131647901931738,0.004044932855516367,0.0008084239409403457,0.0029133311025398563
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,21,-0.005424167465911844,-0.004092088145090951,0.012997296181741698,-0.001988977720947479,0.01575882684944033,0.03130593954790442,-0.015773552654808735,0.003874022075869217,-0.02554920356120392,0.00016856440309025636,0.0043176169683621386,-0.0018850443549217422
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,22,-0.0028025367815559836,-0.001706854227606367,0.017098478536102538,-0.005167125806333826,0.016533704506984617,0.010483497944369351,-0.017387872589435187,-0.005651664486413073,-0.014316155393774016,-0.004302608984021272,0.0009711404886404453,0.010818790292746912
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,23,0.003605740508620278,-0.002405770347610351,0.009443986412725206,0.007030589330390313,0.012339595581016835,0.0026590104273959197,-0.010277763557437595,0.0037223051369082087,0.02443963508900278,-0.005478647286140015,-0.0042688593585554135,-0.010752894467298515
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,24,0.0015095469758356398,0.0043142616991245185,0.023321344333469714,0.00045023444726443365,0.01865187625091561,-0.025704640767881055,-0.02089153411797815,0.0021030105543083967,0.0016633185053546151,-0.0023063712539387895,0.004171514203448871,-0.0025532450015728313
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,25,0.0034599811699030643,0.0011423181783211554,0.021965065073734368,-0.0030309432988407424,0.021730507537113933,-0.005208484949758126,-0.02172861634834499,-0.0027032299524583684,0.022880794214924036,0.006022575054548133,-0.00244357101924421,0.005734173251299106
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,26,-0.0005596308264039999,-0.003805536191451636,0.010005173045481278,0.007238401543644554,0.009513513358864151,0.01574014102936093,-0.013383525407326331,0.006154284883847598,0.011700845114337975,-0.003226750754992729,2.1083144331967975e-5,-0.01339268642749214
wake,1000,1000,33025,33026,1000,m12-2-18,2026-08-05T21:21:46,27,-0.0021174376696306944,-0.003650732739859477,0.016242417424257947,0.000365152386442518,0.017639176657556297,0.03632292290915188,-0.019313092391457613,0.0031106062530041915,-0.009524725912255573,0.0005355527737870849,0.0022367063027706794,-0.0034757586394467167
