label,policy,strategy,blas_threads,ell,n,window_classes,distribution,precision,lh,P,m2l_ms_median,m2l_ms_min,step_ms_median,step_ms_min,update_ms_median,construction_ms,m2l_alloc_bytes,update_alloc_bytes,step_alloc_bytes,expansion_host_copies,route_uploads,operator_uploads,n_routes,m2l_raw,step_raw
old_r8,flat,concat,1,3,2000,0,uniform,Float64,false,4,0.265373,0.26020299999999996,4.085138000000001,4.009669000000001,0.871345,27589.474345,80,6656,7216,0,2,1,33324,0.30873 0.28657 0.26869 0.27383 0.26964 0.26604 0.26061 0.26366 0.26216 0.26446 0.2608 0.26537 0.2788 0.26231 0.2602,44.94964 4.38456 4.16401 4.14739 4.15078 4.08514 4.08461 4.09765 4.06824 4.07719 4.09628 4.06738 4.04056 4.06209 4.00967
