n,seed,sampler_seed,reference_samples,host,timestamp,index,reference_potential,reference_gradient_x,reference_gradient_y,reference_gradient_z
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,19,0.06468333870579007,0.08309698686983122,-0.030575047498712527,-0.03361052661084868
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,20,0.0781304860138294,-0.0038038568560170836,0.05671592290836552,0.02213180905875606
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,21,0.0764045178226059,-0.020329977349409556,0.04718346498815726,0.030503504012625943
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,22,0.07842408527680401,0.06240899036680824,-0.011388536913080815,0.020053486263498472
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,23,0.06621387818365151,-0.04843408294842425,0.01393054222938478,0.07133896679346392
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,24,0.08539299784631696,0.020787123374334682,-0.0064393966741415195,-0.02716723388189194
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,25,0.08850046883807874,0.0001792662711323112,0.03199481895498768,0.013396693609901303
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,26,0.09197833863046392,-0.019122295416387377,0.009452214504961958,-0.013594118652191737
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,27,0.0639058752278517,-0.06155277135192143,0.06762482225276846,0.016113418008141273
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,28,0.09081932339769043,-0.004987772997602885,-0.01967184368759598,-0.016185876454992778
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,29,0.09087267801524668,0.014862904854978723,-0.02821513080131352,-0.006716178112003453
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,30,0.07015487580733898,-0.018185265116783825,-0.0450161253410572,0.06220203017650573
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,31,0.06822502531418237,-0.06284469960087992,0.041970581014732264,0.007767063070791728
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,32,0.09015548969753168,0.012425935680420068,-0.012499075296676964,0.0187114772363244
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,33,0.06910764663247729,0.02177142463136048,-0.08507643677264404,-0.00022191052040105137
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,34,0.06450283747887517,-0.037677442956255774,0.06061645670663489,-0.03090344559279256
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,35,0.07228450954892744,0.02555475534164437,0.1011421297187851,0.013447034405186117
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,36,0.08379293026504574,-0.03782469404723734,0.018529863479576983,0.02428488828751723
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,37,0.07390521817466288,-0.024589915367652083,-0.01291539384732664,-0.09431787092507052
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,38,0.06104037192480283,-0.0843994547327301,-0.05809257032624292,3.759191609782551e-5
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,39,0.05841589868423294,0.03333284265199818,0.0687090898398222,0.041403168282117125
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,40,0.060071473196264095,0.052087926772896725,-0.0314769657278368,0.048566718075655546
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,41,0.08670430785470032,-0.020498984621033903,-0.016810840511888935,0.018274418191813777
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,42,0.08071434366701573,0.00903528336355338,-0.0006056377724443024,0.07797417467148197
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,43,0.08675151103655239,-0.014792523384401115,0.02053521749554557,0.03159927596087202
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,44,0.07364360860411491,0.04365191369920087,0.03736531271269144,-0.04715601589372981
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,45,0.06896843344794054,-0.02201809870163524,-0.03007100893739122,-0.08371003718629526
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,46,0.06162376313479146,-0.035071220204645495,0.0899844382790939,-0.0478822185642362
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,47,0.07490190510628301,-0.010137783979910572,-0.08047871171724583,-0.012237333734894865
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,48,0.0906801678586701,-0.029523755597339295,0.001654884765390085,0.0068666459629771436
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,49,0.07609873878876348,0.022270034182138597,0.05227805731404438,-0.03216937456899443
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,50,0.06767886707872874,0.04386776649094864,-0.007707116326617774,0.07697967285289285
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,51,0.07868539689005656,-0.014251726616261144,-0.06408162475626454,-0.038067786539903184
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,52,0.07226638704241597,0.017914145493416828,0.0896248583520537,-0.0037286534801774037
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,53,0.06643387962126145,0.08371913992036478,-0.04009824420263706,-0.022527731722913738
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,54,0.08012365043758402,0.0057629151633113475,0.054853992841549556,0.02118322832624885
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,55,0.08734626882811351,-0.02838362289944013,-0.022121257615207127,0.0031846477046048134
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,56,0.06841815140084938,0.07777682427755966,0.009524638614624215,0.0053225427395741706
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,57,0.060453419454117495,0.025142469499478064,0.08112657454997793,0.012979946942432985
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,58,0.08651311662577792,0.005186026866151691,-0.008913890354027555,-0.06371575687341355
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,59,0.07689181469179382,-0.017351879206851724,0.057734667961244976,0.0020123541822652294
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,60,0.06834990590723712,0.08335094351940943,-0.02292481354711091,0.025006645172206292
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,61,0.06909035052009008,0.08419478892437719,-0.024991512007075257,0.0031387624455453205
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,62,0.06027803275648868,-0.0751058689350901,-0.006711628134394221,0.05332150266517969
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,63,0.06019959472086006,-0.04290523954095402,-0.04624263797204525,-0.0070848355729701135
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,64,0.07701786984415754,0.06907474330359324,0.05688836591661158,-0.0035157925835529254
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,65,0.07339116757109808,-0.018185424214427235,-0.004933406161997127,-0.09359031551068818
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,66,0.06318155336194556,0.09449044869323477,-0.023424313112185905,-0.03753344717030658
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,67,0.08723747486249893,0.050878888829240895,0.053894911433394185,-0.00228601615846194
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,68,0.07523488122838505,0.07147647912706422,-0.02586658314729372,0.009699098268592674
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,69,0.08549365723562036,0.052901655508942436,-0.0060920796982325285,0.013638273811392371
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,70,0.08911934416406572,0.0010638453121814384,0.037639772443094216,-0.004505485129100499
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,71,0.060889259154033086,-0.05918033702473057,-0.004393375684852304,0.0698832594688543
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,72,0.07622168490624874,-0.021843144185673655,0.05278923172429269,-0.01747257366019698
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,73,0.06585764173763838,0.0614092817247076,-0.21256565667436111,-0.09616387508320509
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,74,0.062472725821855306,-0.06923283159319925,0.016959681682293528,-0.06524780755214284
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,75,0.07673194061175394,-0.03415364549181025,0.039531425321713554,0.03059508272252319
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,76,0.08945136305524193,-2.5667692242322544,-1.6107275404088741,-0.5851131191454972
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,77,0.07697108180613177,-0.029613950130657932,0.07204451663843965,0.013683478924387715
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,78,0.077797293415167,0.17213553270114113,-0.1283871916285851,0.05476571420623227
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,79,0.09079960217909373,0.013536574284929142,-0.022265648396027946,0.0021794290498681557
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,80,0.06186744857418915,0.03827293796170701,-0.042983395051300444,-0.042362898367658455
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,81,0.06900567550741478,-0.07560674043652464,0.02502392596491906,0.00973761210321698
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,82,0.0616021224121587,0.05882051630135852,-0.04672913282121709,-0.013727337952928872
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,83,0.07371546858506249,0.005104310520704528,0.014011091114535195,0.08294975850811877
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,84,0.06789284972404731,-0.04295602326753384,-0.031340565954047814,-0.056047061080519
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,85,0.08986583905207088,-0.03892919382517209,0.013022453977838343,0.009415393139989835
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,86,0.06983900557609138,0.0039030621597911145,-0.04858602991674558,-0.00019527173277239003
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,87,0.0887397169914261,-0.004198852301062541,-0.00946504298724305,0.034662448415140275
