policy,strategy,n,ell,P,blas_threads,window_classes,cells,nodes,routes,routes_per_level,direct_pairs,nclasses,construction_ms,m2l_ms,step_ms,m2l_alloc_bytes,step_alloc_bytes,occupancy_bytes,resident_bytes,expansion_host_copies,route_uploads,operator_uploads
flat,concat,50,3,4,8,8,49,92,1944,1944,457,3196,1427.947542,5.310084,5.060417,6032,22432,2048,5951320,0,0,0
flat,factored,50,3,4,8,8,49,92,1944,1944,457,3196,250.642292,3.002542,3.7888330000000003,1808,18720,2048,11758640,0,0,0
flat,precomputed_y,50,3,4,8,8,49,92,1944,1944,457,3196,633.670541,1.716542,2.3101670000000003,10016,27264,2048,7003328,0,0,0
flat,dense,50,3,4,8,8,49,92,1944,1944,457,3196,738.830416,0.51125,1.311958,1104,18176,2048,16543912,0,0,0
hierarchical_12,concat,50,3,4,8,8,49,92,1626,0;0;248;1378,457,3480,447.328167,6.065,7.389958,11456,36144,2340,1264808,0,0,0
hierarchical_12,factored,50,3,4,8,8,49,92,1626,0;0;248;1378,457,3480,1.748125,6.309208,7.565125,11456,36144,2340,1264808,0,0,0
hierarchical_12,precomputed_y,50,3,4,8,8,49,92,1626,0;0;248;1378,457,3480,4.438083,6.069458,7.356542,11456,36144,2340,4565232,0,0,0
hierarchical_12,dense,50,3,4,8,8,49,92,1626,0;0;248;1378,457,3480,106.481791,3.95375,5.411041999999999,11456,36144,2340,10541496,0,0,0
hierarchical_3,concat,50,3,4,8,8,49,92,1320,0;0;884;436,123,632,0.478417,4.361875,4.837542,1568,16368,2340,1173672,0,0,0
hierarchical_3,factored,50,3,4,8,8,49,92,1320,0;0;884;436,123,632,0.445333,4.365416,4.868125,1568,16368,2340,1173672,0,0,0
hierarchical_3,precomputed_y,50,3,4,8,8,49,92,1320,0;0;884;436,123,632,6.220542,4.362417000000001,5.09725,1568,16368,2340,1368712,0,0,0
hierarchical_3,dense,50,3,4,8,8,49,92,1320,0;0;884;436,123,632,8.104583,0.476708,0.976333,1568,16368,2340,2111416,0,0,0
