schema_version,source_hash,slurm_job_id,host,blas_threads,policy,strategy,distribution,precision,lh,n,ell,P,seed,window_classes,accuracy_samples,level,occupied_nodes,routes,nonempty_classes,mean_occupancy,p50_occupancy,p90_occupancy,p95_occupancy,p99_occupancy,max_occupancy,occupancy_skew,m2l_ms_median,m2l_ms_min,m2l_ms_iqr
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,2,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,3.97272,3.86921,0.17798725000000015
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,2,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,701.9718685,701.002633,0.6180452500000229
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,2,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,12383.591352,12378.700473,12.67352050000045
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,32,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,3.7568495,3.743565,0.04584600000000005
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,32,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,700.0801535,699.887241,0.37240475000010065
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,32,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,12596.986807500001,12561.979908,53.67657750000035
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,3.87129,3.82595,0.0153859999999999
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,4,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,702.7633404999999,702.48871,0.5948669999999083
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,4,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,12444.5734395,12435.344459,8.846769250001671
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,64,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,3.766262,3.752511,0.008092500000000502
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,64,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,704.708355,701.903577,4.660583999999972
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,64,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,12659.5362845,12626.048308,26.59196200000224
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,8,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,4.016393000000001,3.991831,0.01842499999999969
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,8,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,743.990769,743.433886,0.3325404999998227
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,8,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,13227.554849,13219.944527,6.566840750001575
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,128,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,3.766959,3.739918,0.05124400000000007
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,128,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,705.00024,701.541221,1.1370642499999803
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,128,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,12660.3115095,12582.366077,73.36334275000081
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,16,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,3.8082965,3.780955,0.07414449999999961
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,16,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,699.8900055,699.305752,0.9915375000000495
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,16,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,12518.729817,12506.755976,46.673975249999785
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,1,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,3.9858635,3.962826,0.009417750000000336
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,1,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,701.3176415,700.575131,0.8478807499999448
