schema_version,source_hash,slurm_job_id,host,julia_version,blas_vendor,blas_threads,julia_threads,policy,strategy,distribution,precision,lh,n,ell,P,seed,window_classes,cells,nodes,routes,routes_per_level,direct_pairs,nclasses,construction_ms,grid_refresh_ms,occupancy_refresh_ms,direct_generation_ms,scan_compact_ms,tree_group_refresh_ms,update_ms_median,update_ms_min,update_ms_iqr,b2m_ms_median,m2m_ms_median,m2l_ms_median,m2l_ms_min,m2l_ms_iqr,l2l_ms_median,l2b_ms_median,step_ms_median,step_ms_min,step_ms_iqr,m2l_alloc_bytes,update_alloc_bytes,step_alloc_bytes,occupancy_bytes,operator_bytes,metadata_bytes,expansion_bytes,scratch_bytes,persistent_bytes,peak_bytes,accuracy_samples,potential_error,gradient_error,expansion_host_copies,route_uploads,operator_uploads,eligible,geomean_ms,relative_to_best
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,1,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8304.871902,1.203412,0.01094,3.773171,46.183547,0.31379,51.801093,51.712917,0.10132049999999992,NaN,NaN,431.625488,431.547192,0.2165120000000229,NaN,NaN,NaN,NaN,NaN,144240,152496,308000,18724,8700000,207208,2246880,1228800,10136008,599228416,0,NaN,NaN,0,0,0,false,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,2,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8489.310684,1.196609,0.011742,3.74657,45.719194,0.310052,51.239568,51.154599,0.0742595000000037,NaN,NaN,404.957144,404.419714,0.40337799999997515,NaN,NaN,NaN,NaN,NaN,74144,82400,167808,18724,8700000,289128,2246880,1228800,10217928,599326720,0,NaN,NaN,0,0,0,false,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,32,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8441.506383,1.199754,0.011281,3.754375,46.163889,0.315803,51.719349,51.686278,0.01826399999999495,NaN,NaN,376.212939,376.209412,0.5721900000000346,NaN,NaN,NaN,NaN,NaN,6768,15024,33056,18724,8700000,2746728,2246880,1228800,12675528,595091456,0,NaN,NaN,0,0,0,true,2654.8087387870073,1.0067798746740404
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,4,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8340.075487,1.174186,0.010901,3.745238,46.030328,0.305044,51.545212,51.524804,0.01386599999999305,NaN,NaN,389.768511,389.742934,0.15000700000001643,NaN,NaN,NaN,NaN,NaN,39488,47744,98496,18724,8700000,452968,2246880,1228800,10381768,571502592,0,NaN,NaN,0,0,0,true,2682.8048647820265,1.017396811332725
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,64,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8381.048789,1.181309,0.011662,3.749376,46.756332,0.312167,52.271446,52.249175,0.06195099999999343,NaN,NaN,379.369553,379.356028,0.70611150000002,NaN,NaN,NaN,NaN,NaN,4080,12336,27680,18724,8700000,5368168,2246880,1228800,15296968,594759680,0,NaN,NaN,0,0,0,true,2654.9728241705243,1.006842100573571
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,8,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8342.006927,1.194184,0.01103,3.701505,46.91429,0.306006,52.403926,52.349092,0.03258149999999915,NaN,NaN,382.038956,381.707634,0.32985949999999775,NaN,NaN,NaN,NaN,NaN,22048,30304,63616,18724,8700000,780648,2246880,1228800,10709448,590413824,0,NaN,NaN,0,0,0,true,2636.9306792575094,1.0
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,128,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6799.994632,1.204633,0.011742,3.707987,46.487998,0.318017,51.995427,51.97594,0.1001979999999989,NaN,NaN,13334.897318,13326.544308,36.26933049999934,NaN,NaN,NaN,NaN,NaN,2688,10944,24896,18724,0,25165824,2246880,1182073160,1182073160,1279643648,0,NaN,NaN,0,0,0,true,2653.915939746112,1.0064412995844796
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,16,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6743.536919,1.275537,0.011672,3.962917,46.803745,0.314701,52.613223,52.381567,0.20508099999999985,NaN,NaN,13261.813423,13256.058067,14.312707500001125,NaN,NaN,NaN,NaN,NaN,11984,20240,43488,18724,0,3145728,2246880,156303688,156303688,673390592,0,NaN,NaN,0,0,0,true,2645.7345610885714,1.003338685351236
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,1,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6789.001742,1.185257,0.011291,3.718067,46.02596,0.307368,51.518882,51.433642,0.09560450000000031,NaN,NaN,13060.487165,13056.301187,3.4427655000017694,NaN,NaN,NaN,NaN,NaN,144240,152496,308000,18724,0,196608,2246880,18923848,18923848,585428992,0,NaN,NaN,0,0,0,false,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,2,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6767.206218,1.193362,0.011401,3.77258,45.753894,0.307598,51.335884,51.283615,0.03951450000000989,NaN,NaN,13085.739001,13083.817548,5.000412499999584,NaN,NaN,NaN,NaN,NaN,74144,82400,167808,18724,0,393216,2246880,28082504,28082504,585576448,0,NaN,NaN,0,0,0,false,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,32,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6762.831273,1.193031,0.01091,3.754304,46.72461,0.313038,52.275681,52.207764,0.17485350000000466,NaN,NaN,13277.270866,13265.691106,33.34468449999986,NaN,NaN,NaN,NaN,NaN,6768,15024,33056,18724,0,6291456,2246880,302842184,302842184,771526656,0,NaN,NaN,0,0,0,true,2654.8087387870073,1.0067798746740404
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,4,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6868.601418,1.19729,0.011582,3.711294,46.277758,0.304242,51.775349,51.72296,0.040917499999991946,NaN,NaN,13149.167341,13141.826273,5.821705000000293,NaN,NaN,NaN,NaN,NaN,39488,47744,98496,18724,0,786432,2246880,46399816,46399816,599285760,0,NaN,NaN,0,0,0,true,2682.8048647820265,1.017396811332725
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,64,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6799.555015,1.188162,0.011331,3.756508,46.262027,0.306256,51.813408,51.792629,0.061355499999997676,NaN,NaN,13362.11406,13332.369942,27.92516550000073,NaN,NaN,NaN,NaN,NaN,4080,12336,27680,18724,0,12582912,2246880,595919176,595919176,948609024,0,NaN,NaN,0,0,0,true,2654.9728241705243,1.006842100573571
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,8,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6778.336615,1.188734,0.011762,3.716064,46.688032,0.312217,52.221141,52.209309,0.025061999999998363,NaN,NaN,13974.506252,13967.528143,8.864606500001173,NaN,NaN,NaN,NaN,NaN,22048,30304,63616,18724,0,1572864,2246880,83034440,83034440,623411200,0,NaN,NaN,0,0,0,true,2636.9306792575094,1.0
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,128,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8394.744875,1.22947,0.011171,3.753924,46.268727,0.316315,51.845557,51.839676,0.030973000000003026,NaN,NaN,13351.113129,13287.727727,94.46175849999963,NaN,NaN,NaN,NaN,NaN,2688,10944,24896,18724,0,25165824,2246880,518585752,518585752,1334644736,0,NaN,NaN,0,0,0,true,2653.915939746112,1.0064412995844796
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,16,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8213.918026,1.204744,0.012003,3.737133,46.604698,0.305564,52.27317,52.050642,0.17933699999999675,NaN,NaN,13234.247324,13210.239207,58.62346449999859,NaN,NaN,NaN,NaN,NaN,11984,20240,43488,18724,0,3145728,2246880,82444696,82444696,697630720,0,NaN,NaN,0,0,0,true,2645.7345610885714,1.003338685351236
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,1,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8296.706543,1.195576,0.011853,3.715852,46.995436,0.304161,52.584617,52.481112,0.14322899999999805,NaN,NaN,13101.397265,13078.094757,13.358053500000096,NaN,NaN,NaN,NaN,NaN,144240,152496,308000,18724,0,196608,2246880,19284376,19284376,594636800,0,NaN,NaN,0,0,0,false,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,2,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8309.521814,1.193533,0.011201,3.763502,46.148117,0.305564,51.70024,51.68959,0.02628949999999719,NaN,NaN,13093.916961,13093.755929,1.1989874999999302,NaN,NaN,NaN,NaN,NaN,74144,82400,167808,18724,0,393216,2246880,23495064,23495064,603062272,0,NaN,NaN,0,0,0,false,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,32,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8370.457763,1.204474,0.011582,3.777178,46.269227,0.306496,51.937188,51.841759,0.06854849999999857,NaN,NaN,13322.350539,13287.78927,30.383856000000378,NaN,NaN,NaN,NaN,NaN,6768,15024,33056,18724,0,6291456,2246880,149815704,149815704,815915008,0,NaN,NaN,0,0,0,true,2654.8087387870073,1.0067798746740404
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,4,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8338.142121,1.185789,0.011532,3.704482,46.499941,0.306707,51.965302,51.954121,0.0772400000000033,NaN,NaN,13112.923434,13110.281297,5.21855300000243,NaN,NaN,NaN,NaN,NaN,39488,47744,98496,18724,0,786432,2246880,31916440,31916440,613785600,0,NaN,NaN,0,0,0,true,2682.8048647820265,1.017396811332725
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,64,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8413.748028,1.188644,0.011391,3.742352,46.288112,0.305013,51.940083,51.761888,0.1145155000000031,NaN,NaN,13306.202618,13279.869185,18.986864500000593,NaN,NaN,NaN,NaN,NaN,4080,12336,27680,18724,0,12582912,2246880,284557720,284557720,969449472,0,NaN,NaN,0,0,0,true,2654.9728241705243,1.006842100573571
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,8,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8309.306272,1.195717,0.011672,3.729408,46.243964,0.305844,51.75492,51.700929,0.0959904999999992,NaN,NaN,13184.28337,13179.809803,5.547630499999286,NaN,NaN,NaN,NaN,NaN,22048,30304,63616,18724,0,1572864,2246880,48759192,48759192,642973696,0,NaN,NaN,0,0,0,true,2636.9306792575094,1.0
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,concat,uniform,Float64,false,20000,4,4,26046404,128,4064,4649,632410,0;0;3096;53352;575962,96072,948,6770.532537,1.200806,0.011692,0.604906,8.646031,0.310704,11.051851,11.006686,0.07769599999999954,NaN,NaN,2835.07517,2830.600996,5.869355499999983,NaN,NaN,NaN,NaN,NaN,1360,9616,22240,18724,0,25165824,2246880,1181936456,1181936456,1336049664,0,NaN,NaN,0,0,0,true,2653.915939746112,1.0064412995844796
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,concat,uniform,Float64,false,20000,4,4,26046404,16,4064,4649,632410,0;0;3096;53352;575962,96072,948,6780.58241,1.194644,0.011311,0.609996,8.655394,0.305444,11.033152,11.008336,0.6957369999999994,NaN,NaN,2814.952458,2803.25635,8.660388499999954,NaN,NaN,NaN,NaN,NaN,1872,10128,23264,18724,0,3145728,2246880,156166984,156166984,670732288,0,NaN,NaN,0,0,0,true,2645.7345610885714,1.003338685351236
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,concat,uniform,Float64,false,20000,4,4,26046404,1,4064,4649,632410,0;0;3096;53352;575962,96072,948,6726.736005,1.17602,0.011261,0.604717,8.718043,0.302298,11.10594,11.024406,0.06143049999999839,NaN,NaN,2808.878783,2806.335013,2.0454884999999194,NaN,NaN,NaN,NaN,NaN,6160,14416,31840,18724,0,196608,2246880,18787144,18787144,577294336,0,NaN,NaN,0,0,0,true,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,concat,uniform,Float64,false,20000,4,4,26046404,2,4064,4649,632410,0;0;3096;53352;575962,96072,948,6641.01915,1.190598,0.011232,0.602562,8.740544,0.301857,11.119234,11.089258,0.04682350000000035,NaN,NaN,2774.177444,2774.085251,1.3488790000001245,NaN,NaN,NaN,NaN,NaN,4240,12496,28000,18724,0,393216,2246880,27945800,27945800,578375680,0,NaN,NaN,0,0,0,true,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,concat,uniform,Float64,false,20000,4,4,26046404,32,4064,4649,632410,0;0;3096;53352;575962,96072,948,6803.084484,1.20246,0.011141,0.602181,8.638171,0.307728,11.033683,11.028012,0.045360500000001025,NaN,NaN,2824.596199,2815.778771,10.145248000000265,NaN,NaN,NaN,NaN,NaN,1552,9808,22624,18724,0,6291456,2246880,302705480,302705480,798310400,0,NaN,NaN,0,0,0,true,2654.8087387870073,1.0067798746740404
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,concat,uniform,Float64,false,20000,4,4,26046404,4,4064,4649,632410,0;0;3096;53352;575962,96072,948,6797.964248,1.168205,0.01096,0.607011,8.61046,0.305944,10.957591,10.949435,0.05569999999999986,NaN,NaN,2776.138743,2774.525389,2.980060500000036,NaN,NaN,NaN,NaN,NaN,3280,11536,26080,18724,0,786432,2246880,46263112,46263112,596672512,0,NaN,NaN,0,0,0,true,2682.8048647820265,1.017396811332725
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,concat,uniform,Float64,false,20000,4,4,26046404,64,4064,4649,632410,0;0;3096;53352;575962,96072,948,6739.029641,1.193613,0.011271,0.607071,8.672125,0.304842,11.051326,11.04853,0.37945350000000033,NaN,NaN,2830.701622,2827.194502,9.382540000000063,NaN,NaN,NaN,NaN,NaN,1440,9696,22400,18724,0,12582912,2246880,595782472,595782472,950194176,0,NaN,NaN,0,0,0,true,2654.9728241705243,1.006842100573571
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,concat,uniform,Float64,false,20000,4,4,26046404,8,4064,4649,632410,0;0;3096;53352;575962,96072,948,6716.000106,1.191219,0.011261,0.598024,8.604198,0.303831,10.974243,10.941901,0.03212599999999988,NaN,NaN,2791.917312,2789.587464,4.393711000000167,NaN,NaN,NaN,NaN,NaN,2464,10720,24448,18724,0,1572864,2246880,82897736,82897736,620183552,0,NaN,NaN,0,0,0,true,2636.9306792575094,1.0
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,dense,uniform,Float64,false,20000,4,4,26046404,128,4064,4649,632410,0;0;3096;53352;575962,96072,948,8345.205822,1.240401,0.011662,0.603064,8.598948,0.307889,11.037991,11.014677,0.02343849999999925,NaN,NaN,79.315606,79.297602,0.0879005000000177,NaN,NaN,NaN,NaN,NaN,1360,9616,22240,18724,1580000,10508520,2246880,1433600,13522120,582295552,0,NaN,NaN,0,0,0,true,2653.915939746112,1.0064412995844796
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,dense,uniform,Float64,false,20000,4,4,26046404,16,4064,4649,632410,0;0;3096;53352;575962,96072,948,8300.366382,1.191689,0.011312,0.616889,8.663428,0.310643,11.194093,11.071183,0.06172600000000017,NaN,NaN,78.9405,78.908749,0.10678100000001223,NaN,NaN,NaN,NaN,NaN,1872,10128,23264,18724,1580000,1333480,2246880,1433600,4347080,586436608,0,NaN,NaN,0,0,0,true,2645.7345610885714,1.003338685351236
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,dense,uniform,Float64,false,20000,4,4,26046404,1,4064,4649,632410,0;0;3096;53352;575962,96072,948,8229.290911,1.184686,0.011852,0.599527,8.878853,0.304703,11.259576,11.232585,0.0197175000000005,NaN,NaN,81.050471,80.966574,0.10596900000000176,NaN,NaN,NaN,NaN,NaN,6160,14416,31840,18724,1580000,104680,2246880,1433600,3118280,567791616,0,NaN,NaN,0,0,0,true,NaN,NaN
