case,n,seed,beta,global_spread,correlation,K_max,P,precision,sigma_classes,sigma_min,sigma_max,S_local_median,S_local_p90,demoted_body_pairs,reclaimed_body_pairs,reclaimed_fraction,m2l_routes,P_rejected_pairs,tail_rejected_pairs,nonempty_class_routes,new_offset_classes,metadata_bytes,measurement
synthetic,100000,41007,2.0,3.0,leaf,32,4,Float64,1,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,453158511,0.456690161,1507041,0,539108347,3457535,40619,221282240,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,8,Float32,1,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,453158511,0.456690161,1507041,0,539108347,3457535,40619,221282240,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,8,Float64,1,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,453158511,0.456690161,1507041,0,539108347,3457535,40619,221282240,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,4,Float32,2,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,498845791,0.502733501,1781302,0,493421067,3716758,89360,237872512,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,4,Float64,2,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,498845791,0.502733501,1781302,0,493421067,3716758,89360,237872512,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,8,Float32,2,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,498845791,0.502733501,1781302,0,493421067,3716758,89360,237872512,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,8,Float64,2,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,498845791,0.502733501,1781302,0,493421067,3716758,89360,237872512,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,4,Float32,4,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,523699093,0.527780495,1985382,0,468567765,3894133,171331,249224512,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,4,Float64,4,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,523699093,0.527780495,1985382,0,468567765,3894133,171331,249224512,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,8,Float32,4,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,523699093,0.527780495,1985382,0,468567765,3894133,171331,249224512,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,8,Float64,4,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,523699093,0.527780495,1985382,0,468567765,3894133,171331,249224512,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,4,Float32,8,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,539462107,0.543666356,2141510,0,452804751,3986336,300854,255125504,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,4,Float64,8,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,539462107,0.543666356,2141510,0,452804751,3986336,300854,255125504,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,8,Float32,8,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,539462107,0.543666356,2141510,0,452804751,3986336,300854,255125504,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,leaf,32,8,Float64,8,0.024877268964827524,0.07463180689448258,1.0,1.2457309396155174,992266858,539462107,0.543666356,2141510,0,452804751,3986336,300854,255125504,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,4,Float32,1,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,48574978,0.101948397,174570,0,427891346,1845715,23900,118125760,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,4,Float64,1,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,48574978,0.101948397,174570,0,427891346,1845715,23900,118125760,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,8,Float32,1,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,48574978,0.101948397,174570,0,427891346,1845715,23900,118125760,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,8,Float64,1,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,48574978,0.101948397,174570,0,427891346,1845715,23900,118125760,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,4,Float32,2,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,56763025,0.119133341,260718,0,419703299,1999867,29015,127991488,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,4,Float64,2,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,56763025,0.119133341,260718,0,419703299,1999867,29015,127991488,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,8,Float32,2,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,56763025,0.119133341,260718,0,419703299,1999867,29015,127991488,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,8,Float64,2,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,56763025,0.119133341,260718,0,419703299,1999867,29015,127991488,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,4,Float32,4,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,65675920,0.137839584,383836,0,410790404,2227558,47207,142563712,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,4,Float64,4,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,65675920,0.137839584,383836,0,410790404,2227558,47207,142563712,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,8,Float32,4,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,65675920,0.137839584,383836,0,410790404,2227558,47207,142563712,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,8,Float64,4,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,65675920,0.137839584,383836,0,410790404,2227558,47207,142563712,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,4,Float32,8,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,77943349,0.163586271,573731,0,398522975,2679904,74889,171513856,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,4,Float64,8,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,77943349,0.163586271,573731,0,398522975,2679904,74889,171513856,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,8,Float32,8,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,77943349,0.163586271,573731,0,398522975,2679904,74889,171513856,measured_imported_038_lists
synthetic,100000,41007,2.0,3.0,domain,32,8,Float64,8,0.024900557898274917,0.07460612189269644,1.0781009564027826,1.1238277066323357,476466324,77943349,0.163586271,573731,0,398522975,2679904,74889,171513856,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,4,Float32,1,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,2482797461,0.341269482,8239417,0,4792384146,23389050,354356,1496899200,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,4,Float64,1,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,2482797461,0.341269482,8239417,0,4792384146,23389050,354356,1496899200,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,8,Float32,1,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,2482797461,0.341269482,8239417,0,4792384146,23389050,354356,1496899200,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,8,Float64,1,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,2482797461,0.341269482,8239417,0,4792384146,23389050,354356,1496899200,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,4,Float32,2,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,4754592212,0.653535880,29705369,0,2520589395,45384857,794461,2904630848,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,4,Float64,2,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,4754592212,0.653535880,29705369,0,2520589395,45384857,794461,2904630848,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,8,Float32,2,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,4754592212,0.653535880,29705369,0,2520589395,45384857,794461,2904630848,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,8,Float64,2,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,4754592212,0.653535880,29705369,0,2520589395,45384857,794461,2904630848,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,4,Float32,4,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,5629565640,0.773804139,64938354,0,1645615967,83882581,1645476,5368485184,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,4,Float64,4,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,5629565640,0.773804139,64938354,0,1645615967,83882581,1645476,5368485184,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,8,Float32,4,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,5629565640,0.773804139,64938354,0,1645615967,83882581,1645476,5368485184,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,8,Float64,4,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,5629565640,0.773804139,64938354,0,1645615967,83882581,1645476,5368485184,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,4,Float32,8,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,6029508471,0.828777726,121641709,0,1245673136,146896248,3249700,9401359872,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,4,Float64,8,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,6029508471,0.828777726,121641709,0,1245673136,146896248,3249700,9401359872,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,8,Float32,8,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,6029508471,0.828777726,121641709,0,1245673136,146896248,3249700,9401359872,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,uncorrelated,32,8,Float64,8,0.013625841381159227,0.1362584138115923,7.936865057353424,9.383821193280973,7275181607,6029508471,0.828777726,121641709,0,1245673136,146896248,3249700,9401359872,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,4,Float32,1,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,1951196571,0.385473177,6344190,0,3110625334,16207228,351849,1037262592,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,4,Float64,1,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,1951196571,0.385473177,6344190,0,3110625334,16207228,351849,1037262592,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,8,Float32,1,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,1951196571,0.385473177,6344190,0,3110625334,16207228,351849,1037262592,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,8,Float64,1,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,1951196571,0.385473177,6344190,0,3110625334,16207228,351849,1037262592,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,4,Float32,2,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,3097434166,0.611920811,10523035,0,1964387739,17335235,716815,1109455040,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,4,Float64,2,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,3097434166,0.611920811,10523035,0,1964387739,17335235,716815,1109455040,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,8,Float32,2,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,3097434166,0.611920811,10523035,0,1964387739,17335235,716815,1109455040,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,8,Float64,2,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,3097434166,0.611920811,10523035,0,1964387739,17335235,716815,1109455040,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,4,Float32,4,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,3636173735,0.718352760,12951538,0,1425648170,18146428,1312334,1161371392,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,4,Float64,4,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,3636173735,0.718352760,12951538,0,1425648170,18146428,1312334,1161371392,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,8,Float32,4,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,3636173735,0.718352760,12951538,0,1425648170,18146428,1312334,1161371392,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,8,Float64,4,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,3636173735,0.718352760,12951538,0,1425648170,18146428,1312334,1161371392,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,4,Float32,8,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,3889173151,0.768334648,14204144,0,1172648754,18606438,2194895,1190812032,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,4,Float64,8,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,3889173151,0.768334648,14204144,0,1172648754,18606438,2194895,1190812032,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,8,Float32,8,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,3889173151,0.768334648,14204144,0,1172648754,18606438,2194895,1190812032,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,leaf,32,8,Float64,8,0.013625841381159227,0.1362584138115923,1.0,1.5848931924611136,5061821905,3889173151,0.768334648,14204144,0,1172648754,18606438,2194895,1190812032,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,4,Float32,1,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,192757777,0.143819950,662894,0,1147513700,4604652,88212,294697728,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,4,Float64,1,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,192757777,0.143819950,662894,0,1147513700,4604652,88212,294697728,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,8,Float32,1,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,192757777,0.143819950,662894,0,1147513700,4604652,88212,294697728,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,8,Float64,1,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,192757777,0.143819950,662894,0,1147513700,4604652,88212,294697728,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,4,Float32,2,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,209666665,0.156435967,808258,0,1130604812,4823744,106072,308719616,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,4,Float64,2,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,209666665,0.156435967,808258,0,1130604812,4823744,106072,308719616,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,8,Float32,2,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,209666665,0.156435967,808258,0,1130604812,4823744,106072,308719616,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,8,Float64,2,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,209666665,0.156435967,808258,0,1130604812,4823744,106072,308719616,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,4,Float32,4,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,422200928,0.315011500,1861802,0,918070549,5622686,213222,359851904,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,4,Float64,4,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,422200928,0.315011500,1861802,0,918070549,5622686,213222,359851904,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,8,Float32,4,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,422200928,0.315011500,1861802,0,918070549,5622686,213222,359851904,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,8,Float64,4,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,422200928,0.315011500,1861802,0,918070549,5622686,213222,359851904,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,4,Float32,8,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,564520955,0.421198962,2950504,0,775750522,6793250,356244,434768000,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,4,Float64,8,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,564520955,0.421198962,2950504,0,775750522,6793250,356244,434768000,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,8,Float32,8,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,564520955,0.421198962,2950504,0,775750522,6793250,356244,434768000,measured_imported_038_lists
synthetic,100000,41007,2.0,10.0,domain,32,8,Float64,8,0.013652590174253014,0.13616014667472587,1.1707145313651508,1.2772083242025722,1340271477,564520955,0.421198962,2950504,0,775750522,6793250,356244,434768000,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,4,Float32,1,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,1971929542,0.207462559,6457632,0,7533060442,30248032,399944,1935874048,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,4,Float64,1,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,1971929542,0.207462559,6457632,0,7533060442,30248032,399944,1935874048,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,8,Float32,1,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,1971929542,0.207462559,6457632,0,7533060442,30248032,399944,1935874048,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,8,Float64,1,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,1971929542,0.207462559,6457632,0,7533060442,30248032,399944,1935874048,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,4,Float32,2,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,5614514021,0.590691209,34639702,0,3890475963,58718329,1015979,3757973056,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,4,Float64,2,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,5614514021,0.590691209,34639702,0,3890475963,58718329,1015979,3757973056,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,8,Float32,2,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,5614514021,0.590691209,34639702,0,3890475963,58718329,1015979,3757973056,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,8,Float64,2,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,5614514021,0.590691209,34639702,0,3890475963,58718329,1015979,3757973056,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,4,Float32,4,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,7046484513,0.741345812,80500240,0,2458505471,108643979,2204128,6953214656,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,4,Float64,4,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,7046484513,0.741345812,80500240,0,2458505471,108643979,2204128,6953214656,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,8,Float32,4,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,7046484513,0.741345812,80500240,0,2458505471,108643979,2204128,6953214656,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,8,Float64,4,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,7046484513,0.741345812,80500240,0,2458505471,108643979,2204128,6953214656,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,4,Float32,8,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,7629046588,0.802635942,152950656,0,1875943396,190552603,4434865,12195366592,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,4,Float64,8,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,7629046588,0.802635942,152950656,0,1875943396,190552603,4434865,12195366592,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,8,Float32,8,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,7629046588,0.802635942,152950656,0,1875943396,190552603,4434865,12195366592,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,uncorrelated,32,8,Float64,8,0.010156102526300554,0.18280984547340995,13.46804781384705,16.6188715766589,9504989984,7629046588,0.802635942,152950656,0,1875943396,190552603,4434865,12195366592,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,4,Float32,1,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,1774268512,0.247961971,5702082,0,5381137230,22685424,395944,1451867136,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,4,Float64,1,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,1774268512,0.247961971,5702082,0,5381137230,22685424,395944,1451867136,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,8,Float32,1,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,1774268512,0.247961971,5702082,0,5381137230,22685424,395944,1451867136,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,8,Float64,1,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,1774268512,0.247961971,5702082,0,5381137230,22685424,395944,1451867136,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,4,Float32,2,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,3962521930,0.553780187,13313795,0,3192883812,24273712,909696,1553517568,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,4,Float64,2,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,3962521930,0.553780187,13313795,0,3192883812,24273712,909696,1553517568,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,8,Float32,2,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,3962521930,0.553780187,13313795,0,3192883812,24273712,909696,1553517568,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,8,Float64,2,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,3962521930,0.553780187,13313795,0,3192883812,24273712,909696,1553517568,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,4,Float32,4,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,4946494607,0.691294776,17487520,0,2208911135,25412378,1747925,1626392192,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,4,Float64,4,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,4946494607,0.691294776,17487520,0,2208911135,25412378,1747925,1626392192,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,8,Float32,4,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,4946494607,0.691294776,17487520,0,2208911135,25412378,1747925,1626392192,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,8,Float64,4,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,4946494607,0.691294776,17487520,0,2208911135,25412378,1747925,1626392192,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,4,Float32,8,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,5355886525,0.748509130,19421802,0,1799519217,26075658,3010364,1668842112,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,4,Float64,8,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,5355886525,0.748509130,19421802,0,1799519217,26075658,3010364,1668842112,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,8,Float32,8,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,5355886525,0.748509130,19421802,0,1799519217,26075658,3010364,1668842112,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,leaf,32,8,Float64,8,0.010156102526300554,0.18280984547340995,1.0,1.7826024579660034,7155405742,5355886525,0.748509130,19421802,0,1799519217,26075658,3010364,1668842112,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,4,Float32,1,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,193594222,0.100001797,643955,0,1742313208,6476156,78303,414473984,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,4,Float64,1,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,193594222,0.100001797,643955,0,1742313208,6476156,78303,414473984,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,8,Float32,1,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,193594222,0.100001797,643955,0,1742313208,6476156,78303,414473984,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,8,Float64,1,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,193594222,0.100001797,643955,0,1742313208,6476156,78303,414473984,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,4,Float32,2,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,221432447,0.114381733,873851,0,1714474983,6775301,107476,433619264,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,4,Float64,2,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,221432447,0.114381733,873851,0,1714474983,6775301,107476,433619264,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,8,Float32,2,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,221432447,0.114381733,873851,0,1714474983,6775301,107476,433619264,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,8,Float64,2,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,221432447,0.114381733,873851,0,1714474983,6775301,107476,433619264,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,4,Float32,4,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,576449117,0.297766881,2567554,0,1359458313,7931746,263862,507631744,measured_imported_038_lists
