host,kernel,cpu_model,julia_version,cpu_threads,julia_threads,blas_vendor,blas_config,blas_threads,git_commit,git_worktree,P,lh,n,variant,routes,occupied_angles,max_angle_occupancy,mean_angle_occupancy,occupied_offsets,max_offset_occupancy,construction_ms,operator_bytes,scratch_bytes,stage_ms,stage_alloc_bytes,full_step_ms,full_step_alloc_bytes,precomputed_gemm_min_cols,production_gemm_min_cols
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,2000,precomputed_scalar,183930,387,17286,475.27131782945736,3124,245,140.47683,15574688,64871296,615.2933830000001,27088,648.9139670000001,43568,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,2000,precomputed_gemm,183930,387,17286,475.27131782945736,3124,245,46.578766,15574688,64871296,489.701785,27088,522.8040900000001,43568,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,2000,precomputed_production,183930,387,17286,475.27131782945736,3124,245,112.710982,15574688,64871296,487.312603,27088,520.651523,43568,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,2000,precomputed_candidate,183930,387,17286,475.27131782945736,3124,245,116.031535,15574688,64871296,487.804488,27088,521.903236,43568,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,2000,precomputed_candidate,183930,387,17286,475.27131782945736,3124,245,44.918918,15574688,64871296,487.479728,27088,521.3739410000001,43568,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,2000,precomputed_candidate,183930,387,17286,475.27131782945736,3124,245,110.55529,15574688,64871296,488.063124,27088,525.3215220000001,43568,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,2000,precomputed_candidate,183930,387,17286,475.27131782945736,3124,245,109.840717,15574688,64871296,486.392885,27088,520.829549,43568,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,factored_023a,182336,3124,243,58.36619718309859,3124,243,82.45675,86857832,1790112,2351.601208,1808,2399.058257,25552,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_scalar,182336,387,17100,471.1524547803618,3124,243,102.71367,33898176,137191360,1420.169977,60992,1466.844634,84992,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_gemm,182336,387,17100,471.1524547803618,3124,243,214.330987,33898176,137191360,1118.8323360000002,60992,1164.680821,84992,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_production,182336,387,17100,471.1524547803618,3124,243,104.898597,33898176,137191360,1126.609054,60992,1169.016651,84992,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_candidate,182336,387,17100,471.1524547803618,3124,243,188.050671,33898176,137191360,1122.06012,60992,1165.8349349999999,84992,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_candidate,182336,387,17100,471.1524547803618,3124,243,169.317928,33898176,137191360,1126.607207,60992,1164.087761,84992,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_candidate,182336,387,17100,471.1524547803618,3124,243,227.686837,33898176,137191360,1119.099213,60992,1162.135592,84992,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_candidate,182336,387,17100,471.1524547803618,3124,243,108.888505,33898176,137191360,1116.536195,60992,1212.314576,84992,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,factored_023a,219918,3282,308,67.0073126142596,3282,308,137.019614,109543928,1740960,2751.65814,1808,2821.876224,18032,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_scalar,219918,387,22446,568.2635658914729,3282,308,307.42402,43078112,165287296,1895.197611,30576,1961.8148230000002,47056,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_gemm,219918,387,22446,568.2635658914729,3282,308,321.196047,43078112,165287296,1372.285546,30576,1436.462881,47056,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_production,219918,387,22446,568.2635658914729,3282,308,364.262559,43078112,165287296,1374.896303,30576,1443.5431299999998,47056,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_candidate,219918,387,22446,568.2635658914729,3282,308,276.399653,43078112,165287296,1373.695598,30576,1437.801457,47056,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_candidate,219918,387,22446,568.2635658914729,3282,308,279.090329,43078112,165287296,1374.443613,30576,1441.607388,47056,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_candidate,219918,387,22446,568.2635658914729,3282,308,274.333923,43078112,165287296,1374.5486700000001,30576,1448.701798,47056,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_candidate,219918,387,22446,568.2635658914729,3282,308,286.71242,43078112,165287296,1378.660596,30576,1446.529166,47056,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,factored_023a,213632,3250,275,65.73292307692307,3250,275,349.057782,143478440,2543776,5876.51298,1808,6002.51274,25552,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_scalar,213632,387,21288,552.0206718346253,3250,275,554.179617,86020416,330996160,4177.869283,69216,4220.164751,93216,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_gemm,213632,387,21288,552.0206718346253,3250,275,636.733634,86020416,330996160,2995.803898,69216,3093.874497,93216,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_production,213632,387,21288,552.0206718346253,3250,275,475.997628,86020416,330996160,3006.563377,69216,3101.969081,93216,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,737.6813,86020416,330996160,3034.438633,69216,3107.4301210000003,93216,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,312.821788,86020416,330996160,2998.3011,69216,3113.123254,93216,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,695.215361,86020416,330996160,3011.55227,69216,3090.105501,93216,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,469.499584,86020416,330996160,3019.128855,69216,3106.643124,93216,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,factored_023a,34512,1584,48,21.78787878787879,1584,48,24.670425,29067944,1151136,60.880412,1808,2085.972495,18480,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_scalar,34512,209,1440,165.12918660287082,1584,48,8.155561,2057760,7732096,29.494113,8832,2054.437516,25760,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_gemm,34512,209,1440,165.12918660287082,1584,48,9.154618,2057760,7732096,25.132554000000003,8832,2050.273718,25760,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_production,34512,209,1440,165.12918660287082,1584,48,8.896624,2057760,7732096,26.315608,8832,2051.414329,25760,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,12.347942,2057760,7732096,25.118029,8832,2050.5743540000003,25760,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,12.264716,2057760,7732096,25.104213,8832,2050.8702009999997,25760,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,16.791817,2057760,7732096,25.502772,8832,2051.01901,25760,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,19.209822,2057760,7732096,25.128268,8832,2050.0429050000002,25760,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,factored_023a,25704,1368,42,18.789473684210527,1368,42,31.49696,27138024,1298592,114.957326,1808,2218.86912,26064,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_scalar,25704,181,736,142.0110497237569,1368,42,17.395471,4338304,8088000,55.928560000000004,13488,2160.580183,38000,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_gemm,25704,181,736,142.0110497237569,1368,42,23.047472,4338304,8088000,47.710111,13488,2152.750776,38000,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_production,25704,181,736,142.0110497237569,1368,42,48.22587,4338304,8088000,47.66215,13488,2152.395869,38000,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,122.308503,4338304,8088000,47.686136,13488,2152.123156,38000,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,16.458908,4338304,8088000,47.779571,13488,2153.2536109999996,38000,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,17.367526,4338304,8088000,47.867496,13488,2153.722933,38000,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,75.994787,4338304,8088000,51.110972999999994,13488,2155.404399,38000,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,factored_023a,192480,3124,256,61.613316261203586,3124,256,169.783384,72364360,1380512,1078.297898,1808,1911.515298,18480,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_scalar,192480,387,18080,497.3643410852713,3124,256,220.851978,15574688,64871296,668.702568,27440,1489.3175469999999,44368,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_gemm,192480,387,18080,497.3643410852713,3124,256,196.882543,15574688,64871296,528.217206,27440,1346.0469500000002,44368,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_production,192480,387,18080,497.3643410852713,3124,256,191.566891,15574688,64871296,526.016229,27440,1348.3419430000001,44368,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,105.747375,15574688,64871296,523.641495,27440,1347.133392,44368,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,176.933214,15574688,64871296,523.736133,27440,1346.1809629999998,44368,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,181.410175,15574688,64871296,521.826661,27440,1343.894064,44368,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,176.023789,15574688,64871296,522.7841020000001,27440,1341.636853,44368,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,factored_023a,192480,3124,256,61.613316261203586,3124,256,248.862179,86857832,1790112,2484.73204,1808,3330.463763,26064,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_scalar,192480,387,18080,497.3643410852713,3124,256,269.054032,33898176,137191360,1560.6393059999998,62224,2427.286133,86736,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_gemm,192480,387,18080,497.3643410852713,3124,256,170.820295,33898176,137191360,1235.0427100000002,62224,2050.186091,86736,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_production,192480,387,18080,497.3643410852713,3124,256,128.845138,33898176,137191360,1212.7185590000001,62224,2036.164677,86736,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,290.885802,33898176,137191360,1232.003296,62224,2078.9234570000003,86736,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,385.382248,33898176,137191360,1226.983665,62224,2074.218495,86736,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,202.500414,33898176,137191360,1222.345638,62224,2077.3639080000003,86736,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,229.77037,33898176,137191360,1230.420205,62224,2076.789638,86736,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,factored_023a,230616,3282,320,70.26691042047533,3282,320,279.383602,109543928,1740960,2861.3474229999997,1808,3551.099265,18480,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_scalar,230616,387,23520,595.9069767441861,3282,320,327.96703,43078112,165287296,1978.990649,30976,2648.647883,47904,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_gemm,230616,387,23520,595.9069767441861,3282,320,319.463618,43078112,165287296,1421.142186,30976,2113.853812,47904,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_production,230616,387,23520,595.9069767441861,3282,320,361.758753,43078112,165287296,1439.428256,30976,2125.353999,47904,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,332.545665,43078112,165287296,1443.4564110000001,30976,2128.17394,47904,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,210.753224,43078112,165287296,1443.6454970000002,30976,2130.55805,47904,8,16
