host,kernel,cpu_model,julia_version,julia_threads,blas_vendor,blas_threads,git_commit,git_worktree,P,lh,n,variant,routes,occupied_angles,max_angle_occupancy,mean_angle_occupancy,occupied_offsets,max_offset_occupancy,construction_ms,operator_bytes,scratch_bytes,stage_ms,stage_alloc_bytes,full_step_ms,full_step_alloc_bytes,precomputed_gemm_min_cols,production_gemm_min_cols
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,2000,precomputed_scalar,213632,387,21288,552.0206718346253,3250,275,332.291828,86020416,330996160,3936.391993,69216,4033.955316,93216,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,2000,precomputed_gemm,213632,387,21288,552.0206718346253,3250,275,446.941761,86020416,330996160,3158.509932,69216,3272.398147,93216,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,2000,precomputed_production,213632,387,21288,552.0206718346253,3250,275,386.331433,86020416,330996160,3166.982944,69216,3256.933296,93216,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,333.038763,86020416,330996160,3130.702103,69216,3545.5435469999998,93216,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,538.91319,86020416,330996160,3093.0339089999998,69216,3649.320716,93216,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,326.064831,86020416,330996160,3097.940225,69216,3217.31906,93216,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,402.95322,86020416,330996160,3110.1340920000002,69216,3843.007043,93216,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,false,20000,factored_023a,34512,1584,48,21.78787878787879,1584,48,31.141408,29067944,1151136,64.613656,1808,2094.5168320000002,18480,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,false,20000,precomputed_scalar,34512,209,1440,165.12918660287082,1584,48,49.292204,2057760,7732096,29.48161,8832,2056.113733,25760,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,false,20000,precomputed_gemm,34512,209,1440,165.12918660287082,1584,48,91.453573,2057760,7732096,25.400694,8832,2050.045905,25760,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,false,20000,precomputed_production,34512,209,1440,165.12918660287082,1584,48,10.144827,2057760,7732096,25.362553,8832,2051.69332,25760,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,11.239203,2057760,7732096,25.398592,8832,2051.123874,25760,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,34.653067,2057760,7732096,25.40257,8832,2050.7725140000002,25760,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,8.65593,2057760,7732096,25.38148,8832,2052.0328010000003,25760,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,10.827139,2057760,7732096,25.383234,8832,2051.129054,25760,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,true,20000,factored_023a,25704,1368,42,18.789473684210527,1368,42,46.336645,27138024,1298592,121.746105,1808,2225.931688,26064,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,true,20000,precomputed_scalar,25704,181,736,142.0110497237569,1368,42,66.508299,4338304,8088000,55.906964,13488,2161.0618879999997,38000,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,true,20000,precomputed_gemm,25704,181,736,142.0110497237569,1368,42,14.342784,4338304,8088000,48.526298000000004,13488,2156.734034,38000,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,true,20000,precomputed_production,25704,181,736,142.0110497237569,1368,42,71.51331,4338304,8088000,48.012883,13488,2154.973137,38000,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,35.292929,4338304,8088000,48.204091999999996,13488,2155.173492,38000,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,12.497627,4338304,8088000,48.273293,13488,2154.23004,38000,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,17.841476,4338304,8088000,48.669908,13488,2154.950905,38000,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,65.863416,4338304,8088000,48.285495,13488,2152.871208,38000,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,false,20000,factored_023a,192480,3124,256,61.613316261203586,3124,256,138.613551,72364360,1380512,1095.122581,1808,1917.632639,18480,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,false,20000,precomputed_scalar,192480,387,18080,497.3643410852713,3124,256,127.451854,15574688,64871296,640.732592,27440,1463.345683,44368,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,false,20000,precomputed_gemm,192480,387,18080,497.3643410852713,3124,256,161.756827,15574688,64871296,522.359714,27440,1341.6552120000001,44368,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,false,20000,precomputed_production,192480,387,18080,497.3643410852713,3124,256,125.001781,15574688,64871296,548.881336,27440,1373.0516420000001,44368,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,60.575844,15574688,64871296,519.137791,27440,1344.4303360000001,44368,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,170.932413,15574688,64871296,522.888206,27440,1342.969121,44368,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,123.591867,15574688,64871296,519.803302,27440,1342.956021,44368,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,50.150632,15574688,64871296,518.973844,27440,1347.193461,44368,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,true,20000,factored_023a,192480,3124,256,61.613316261203586,3124,256,140.287511,86857832,1790112,2504.139177,1808,3350.427488,26064,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,true,20000,precomputed_scalar,192480,387,18080,497.3643410852713,3124,256,218.933856,33898176,137191360,1529.5626069999998,62224,2339.7771199999997,86736,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,true,20000,precomputed_gemm,192480,387,18080,497.3643410852713,3124,256,181.128256,33898176,137191360,1197.019861,62224,2051.197174,86736,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,true,20000,precomputed_production,192480,387,18080,497.3643410852713,3124,256,231.914943,33898176,137191360,1193.595738,62224,2047.015697,86736,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,181.180865,33898176,137191360,1194.976202,62224,2043.8372459999998,86736,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,105.094768,33898176,137191360,1203.226562,62224,2054.526625,86736,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,236.359508,33898176,137191360,1198.543215,62224,2047.0580570000002,86736,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,203.512381,33898176,137191360,1224.628875,62224,2063.581303,86736,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,false,20000,factored_023a,230616,3282,320,70.26691042047533,3282,320,214.143592,109543928,1740960,2891.429672,1808,3581.008315,18480,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,false,20000,precomputed_scalar,230616,387,23520,595.9069767441861,3282,320,251.55576,43078112,165287296,1891.4604559999998,30976,2582.371234,47904,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,false,20000,precomputed_gemm,230616,387,23520,595.9069767441861,3282,320,219.631107,43078112,165287296,1549.58487,30976,2250.9542749999996,47904,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,false,20000,precomputed_production,230616,387,23520,595.9069767441861,3282,320,237.021062,43078112,165287296,1544.143482,30976,2228.609191,47904,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,197.560955,43078112,165287296,1579.749447,30976,2252.136058,47904,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,237.195525,43078112,165287296,1561.527003,30976,2248.317713,47904,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,187.833455,43078112,165287296,1559.198448,30976,2310.120793,47904,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,245.283082,43078112,165287296,1551.508593,30976,2244.1197650000004,47904,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,20000,factored_023a,222648,3252,280,68.4649446494465,3252,280,241.11491,143478440,2543776,6141.696602999999,1808,6958.43069,26064,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,20000,precomputed_scalar,222648,387,22240,575.3178294573644,3252,280,347.262461,86020416,330996160,4108.469027,70304,4948.491693,94816,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,20000,precomputed_gemm,222648,387,22240,575.3178294573644,3252,280,423.196394,86020416,330996160,3246.109136,70304,4542.561388,94816,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,20000,precomputed_production,222648,387,22240,575.3178294573644,3252,280,426.529477,86020416,330996160,3260.063991,70304,4080.797702,94816,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,20000,precomputed_candidate,222648,387,22240,575.3178294573644,3252,280,335.517517,86020416,330996160,3303.7683549999997,70304,4389.016905,94816,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,20000,precomputed_candidate,222648,387,22240,575.3178294573644,3252,280,474.385867,86020416,330996160,3254.417304,70304,4124.8782759999995,94816,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,20000,precomputed_candidate,222648,387,22240,575.3178294573644,3252,280,323.120902,86020416,330996160,3276.919045,70304,4044.791959,94816,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,64,unknown,dirty,12,true,20000,precomputed_candidate,222648,387,22240,575.3178294573644,3252,280,425.619321,86020416,330996160,3301.37876,70304,4169.467468,94816,24,12
