host,kernel,cpu_model,julia_version,julia_threads,blas_vendor,blas_threads,git_commit,git_worktree,P,lh,n,variant,routes,occupied_angles,max_angle_occupancy,mean_angle_occupancy,occupied_offsets,max_offset_occupancy,construction_ms,operator_bytes,scratch_bytes,stage_ms,stage_alloc_bytes,full_step_ms,full_step_alloc_bytes,precomputed_gemm_min_cols,production_gemm_min_cols
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,150,precomputed_candidate,1618,171,52,9.461988304093568,866,6,6.182244,4338304,2336544,3.904385,8848,7.257363,33536,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,150,precomputed_candidate,1618,171,52,9.461988304093568,866,6,6.218812,4338304,2336544,4.037344,8848,7.366428,33536,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,150,precomputed_candidate,1618,171,52,9.461988304093568,866,6,6.105189,4338304,2336544,4.079484000000001,8848,7.432372,33536,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,150,factored_023a,12364,2618,21,4.722689075630252,2618,21,30.299719,36175944,187360,104.432321,1808,110.059021,18464,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,150,precomputed_scalar,12364,383,1146,32.281984334203656,2618,21,52.530541,15574688,59119840,42.849354999999996,14256,48.362511,31168,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,150,precomputed_gemm,12364,383,1146,32.281984334203656,2618,21,43.8846,15574688,59119840,35.960855,14256,41.811846,31168,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,150,precomputed_production,12364,383,1146,32.281984334203656,2618,21,38.881511,15574688,59119840,36.35255,14256,41.993968,31168,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,150,precomputed_candidate,12364,383,1146,32.281984334203656,2618,21,122.052852,15574688,59119840,36.049541,14256,41.019827,31168,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,150,precomputed_candidate,12364,383,1146,32.281984334203656,2618,21,41.383461,15574688,59119840,36.062215,14256,41.653699,31168,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,150,precomputed_candidate,12364,383,1146,32.281984334203656,2618,21,38.243693,15574688,59119840,36.382797000000004,14256,42.019625999999995,31168,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,150,precomputed_candidate,12364,383,1146,32.281984334203656,2618,21,122.619447,15574688,59119840,37.062234,14256,42.69779,31168,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,150,factored_023a,12830,2578,21,4.976726144297905,2578,21,59.525532,50669416,307360,253.20985699999997,1808,263.364526,26240,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,150,precomputed_scalar,12830,381,1130,33.6745406824147,2578,21,70.168797,33898176,131439904,104.985624,28672,114.935355,53360,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,150,precomputed_gemm,12830,381,1130,33.6745406824147,2578,21,129.139669,33898176,131439904,87.764483,28672,97.70676,53360,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,150,precomputed_production,12830,381,1130,33.6745406824147,2578,21,143.758412,33898176,131439904,89.426344,28672,99.109475,53360,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,150,precomputed_candidate,12830,381,1130,33.6745406824147,2578,21,83.022094,33898176,131439904,88.276846,28672,97.872501,53360,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,150,precomputed_candidate,12830,381,1130,33.6745406824147,2578,21,120.633089,33898176,131439904,88.049999,28672,97.57344900000001,53360,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,150,precomputed_candidate,12830,381,1130,33.6745406824147,2578,21,131.621271,33898176,131439904,88.368217,28672,98.48686500000001,53360,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,150,precomputed_candidate,12830,381,1130,33.6745406824147,2578,21,145.878424,33898176,131439904,89.710658,28672,99.940476,53360,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,150,factored_023a,15392,2830,24,5.43886925795053,2830,24,86.276808,71525240,292960,331.84137000000004,1808,344.36326299999996,18464,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,150,precomputed_scalar,15392,383,1530,40.18798955613577,2830,24,110.972951,43078112,152640640,131.121252,14960,144.12914800000001,31872,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,150,precomputed_gemm,15392,383,1530,40.18798955613577,2830,24,190.088556,43078112,152640640,101.048717,14960,114.318135,31872,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,150,precomputed_production,15392,383,1530,40.18798955613577,2830,24,170.884009,43078112,152640640,101.69936,14960,115.00748,31872,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,150,precomputed_candidate,15392,383,1530,40.18798955613577,2830,24,171.859031,43078112,152640640,101.62907899999999,14960,114.427341,31872,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,150,precomputed_candidate,15392,383,1530,40.18798955613577,2830,24,175.736795,43078112,152640640,101.83126800000001,14960,114.817554,31872,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,150,precomputed_candidate,15392,383,1530,40.18798955613577,2830,24,189.248959,43078112,152640640,102.66607599999999,14960,116.105643,31872,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,150,precomputed_candidate,15392,383,1530,40.18798955613577,2830,24,175.489731,43078112,152640640,104.226468,14960,117.599891,31872,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,150,factored_023a,12210,2532,24,4.822274881516588,2532,24,154.259399,105807272,528160,588.084623,1808,611.683004,26240,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,150,precomputed_scalar,12210,371,1164,32.911051212938006,2532,24,277.536053,86020416,325244704,235.223646,27840,256.227243,52528,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,150,precomputed_gemm,12210,371,1164,32.911051212938006,2532,24,309.666412,86020416,325244704,181.495924,27840,203.885045,52528,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,150,precomputed_production,12210,371,1164,32.911051212938006,2532,24,377.74269,86020416,325244704,182.296067,27840,204.59160100000003,52528,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,150,precomputed_candidate,12210,371,1164,32.911051212938006,2532,24,255.076461,86020416,325244704,180.283807,27840,202.575654,52528,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,150,precomputed_candidate,12210,371,1164,32.911051212938006,2532,24,316.017884,86020416,325244704,180.699287,27840,203.73911999999999,52528,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,150,precomputed_candidate,12210,371,1164,32.911051212938006,2532,24,200.277046,86020416,325244704,185.295131,27840,208.855311,52528,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,150,precomputed_candidate,12210,371,1164,32.911051212938006,2532,24,345.286908,86020416,325244704,186.57895299999998,27840,208.931163,52528,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,2000,factored_023a,33068,1584,48,20.876262626262626,1584,48,14.933483,29067944,1151136,59.39092,1808,92.795464,18032,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,2000,precomputed_scalar,33068,209,1378,158.2200956937799,1584,48,10.083382,2057760,7732096,28.462208999999998,8768,61.708725,25248,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,2000,precomputed_gemm,33068,209,1378,158.2200956937799,1584,48,9.160749,2057760,7732096,24.366615,8768,57.438212,25248,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,2000,precomputed_production,33068,209,1378,158.2200956937799,1584,48,9.529983,2057760,7732096,24.304208,8768,57.389720999999994,25248,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,2000,precomputed_candidate,33068,209,1378,158.2200956937799,1584,48,10.516426,2057760,7732096,24.330226,8768,57.432912,25248,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,2000,precomputed_candidate,33068,209,1378,158.2200956937799,1584,48,7.068168,2057760,7732096,24.298306,8768,57.426601,25248,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,2000,precomputed_candidate,33068,209,1378,158.2200956937799,1584,48,8.078306,2057760,7732096,24.387274,8768,57.725321,25248,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,2000,precomputed_candidate,33068,209,1378,158.2200956937799,1584,48,9.141022,2057760,7732096,24.462285,8768,57.776848,25248,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,2000,factored_023a,24680,1368,42,18.04093567251462,1368,42,14.377048,27138024,1298592,112.194907,1808,150.09883299999998,25552,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,2000,precomputed_scalar,24680,181,716,136.353591160221,1368,42,8.203531,4338304,8088000,54.540309,13488,91.474502,37488,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,2000,precomputed_gemm,24680,181,716,136.353591160221,1368,42,9.905368,4338304,8088000,46.729555,13488,83.812258,37488,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,2000,precomputed_production,24680,181,716,136.353591160221,1368,42,11.786943,4338304,8088000,46.579303,13488,83.554453,37488,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,2000,precomputed_candidate,24680,181,716,136.353591160221,1368,42,12.334091,4338304,8088000,46.545218999999996,13488,83.883992,37488,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,2000,precomputed_candidate,24680,181,716,136.353591160221,1368,42,11.159513,4338304,8088000,46.909323,13488,83.95189,37488,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,2000,precomputed_candidate,24680,181,716,136.353591160221,1368,42,11.601585,4338304,8088000,46.623466,13488,84.20680899999999,37488,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,2000,precomputed_candidate,24680,181,716,136.353591160221,1368,42,12.044617,4338304,8088000,46.698888000000004,13488,83.884253,37488,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,2000,factored_023a,183930,3124,245,58.87644046094751,3124,245,47.340663,72364360,1380512,1037.8534129999998,1808,1085.6180689999999,18032,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,2000,precomputed_scalar,183930,387,17286,475.27131782945736,3124,245,134.923786,15574688,64871296,613.931484,27088,649.583028,43568,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,2000,precomputed_gemm,183930,387,17286,475.27131782945736,3124,245,42.899691,15574688,64871296,486.589722,27088,522.787102,43568,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,2000,precomputed_production,183930,387,17286,475.27131782945736,3124,245,120.539184,15574688,64871296,485.020784,27088,521.536331,43568,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,2000,precomputed_candidate,183930,387,17286,475.27131782945736,3124,245,109.051523,15574688,64871296,486.54113,27088,522.460728,43568,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,2000,precomputed_candidate,183930,387,17286,475.27131782945736,3124,245,123.180996,15574688,64871296,486.546901,27088,522.55258,43568,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,2000,precomputed_candidate,183930,387,17286,475.27131782945736,3124,245,42.494279,15574688,64871296,485.96245300000004,27088,521.943366,43568,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,2000,precomputed_candidate,183930,387,17286,475.27131782945736,3124,245,112.384885,15574688,64871296,485.245405,27088,521.608898,43568,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,2000,factored_023a,182336,3124,243,58.36619718309859,3124,243,144.448038,86857832,1790112,2340.697836,1808,2395.093978,25552,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,2000,precomputed_scalar,182336,387,17100,471.1524547803618,3124,243,161.937204,33898176,137191360,1423.0667159999998,60992,1463.09707,84992,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,2000,precomputed_gemm,182336,387,17100,471.1524547803618,3124,243,206.429469,33898176,137191360,1119.076856,60992,1160.776094,84992,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,2000,precomputed_production,182336,387,17100,471.1524547803618,3124,243,192.822857,33898176,137191360,1121.6438090000001,60992,1164.815733,84992,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,2000,precomputed_candidate,182336,387,17100,471.1524547803618,3124,243,86.421306,33898176,137191360,1119.834439,60992,1161.721681,84992,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,2000,precomputed_candidate,182336,387,17100,471.1524547803618,3124,243,199.173067,33898176,137191360,1117.996597,60992,1161.058946,84992,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,2000,precomputed_candidate,182336,387,17100,471.1524547803618,3124,243,154.212087,33898176,137191360,1120.764379,60992,1165.026147,84992,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,2000,precomputed_candidate,182336,387,17100,471.1524547803618,3124,243,87.178259,33898176,137191360,1119.329964,60992,1161.002637,84992,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,2000,factored_023a,219918,3282,308,67.0073126142596,3282,308,98.34392,109543928,1740960,2746.3800690000003,1808,2821.531289,18032,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,2000,precomputed_scalar,219918,387,22446,568.2635658914729,3282,308,195.180957,43078112,165287296,1788.589099,30576,1857.836366,47056,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,2000,precomputed_gemm,219918,387,22446,568.2635658914729,3282,308,208.50721,43078112,165287296,1313.883789,30576,1381.767022,47056,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,2000,precomputed_production,219918,387,22446,568.2635658914729,3282,308,244.380672,43078112,165287296,1314.996469,30576,1382.053561,47056,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,2000,precomputed_candidate,219918,387,22446,568.2635658914729,3282,308,264.700877,43078112,165287296,1314.067464,30576,1381.6990950000002,47056,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,2000,precomputed_candidate,219918,387,22446,568.2635658914729,3282,308,243.722215,43078112,165287296,1312.987954,30576,1381.1959599999998,47056,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,2000,precomputed_candidate,219918,387,22446,568.2635658914729,3282,308,225.176034,43078112,165287296,1315.8258469999998,30576,1383.3154940000002,47056,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,2000,precomputed_candidate,219918,387,22446,568.2635658914729,3282,308,186.498521,43078112,165287296,1314.208738,30576,1382.276271,47056,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,2000,factored_023a,213632,3250,275,65.73292307692307,3250,275,206.205251,143478440,2543776,5847.056001,1808,5965.79281,25552,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,2000,precomputed_scalar,213632,387,21288,552.0206718346253,3250,275,361.462591,86020416,330996160,3953.625363,69216,4029.267782,93216,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,2000,precomputed_gemm,213632,387,21288,552.0206718346253,3250,275,510.851907,86020416,330996160,2877.389526,69216,2958.7074979999998,93216,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,2000,precomputed_production,213632,387,21288,552.0206718346253,3250,275,391.416155,86020416,330996160,2866.0779629999997,69216,2953.483644,93216,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,370.852259,86020416,330996160,2876.126088,69216,2953.45207,93216,4,12
