label,host,kernel,cpu_model,julia_version,cpu_threads,julia_threads,blas_vendor,blas_config,blas_threads,git_commit,git_tree,git_worktree,variant,precision,lh,n,P,max_persistent_bytes,apply_chunk,build_chunk,effective_apply_width,routes,occupied_classes,max_class_occupancy,mean_class_occupancy,construction_ms,operator_bytes,scratch_bytes,route_metadata_bytes,persistent_bytes,construction_peak_bytes,plan_summary_bytes,stage_ms,stage_alloc_bytes,full_step_ms,full_step_alloc_bytes,process_peak_rss_raw
optimized_final,mecsrs-MacBook-Pro-188.local,Darwin 24.6.0,,1.12.5,4,1,lbt,LBTConfig([ILP64] libopenblas64_p-r0.3.31.dylib),8,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,37ea598b9100c7a617c334b60736e5f45114f9bd,dirty,dense,Float64,false,150,4,4294967296,0,0,48,1862,992,8,1.877016129032258,3083.491292,7920000,19200,488024,8427224,8474672,8516432,0.330417,1104,2.27975,123712,660013056
