manifest,job,host,gpu,julia,cuda,blas_threads,seed,policy,strategy,precision,expansion_order,p_literature,lh,n,ell,window_classes,m2l_threads,m2l_block_cap,counting_sort,fit,note,symmetric_nearfield,tensor_format,n_cells,n_nodes,nodes_per_level,routes,routes_per_level,n_direct,nonempty_classes,max_class,mean_class,class_p50,class_p90,construction_ms,persistent_device_bytes,peak_device_bytes,grid_ms,occupancy_ms,direct_gen_ms,route_gen_ms,groups_ms,b2m_ms,m2m_ms,m2l_ms,m2l_min_ms,m2l_max_ms,m2l_per_level,l2l_ms,l2b_ms,eval_ms,refresh_ms,finalize_ms,euler_ms,verdict_step_ms,verdict_step_min_ms,verdict_step_max_ms,stale_step_ms,host_construction_ms,host_step_ms,h2d_ms,d2h_ms,m2l_device_alloc_bytes,step_device_alloc_bytes,verdict_step_host_alloc_bytes,route_uploads,operator_uploads,body_uploads,metadata_downloads,expansion_host_copies,reference_source,reference_samples,reference_checksum,ref_cross_check_grad_rel,err_potential_abs_rms,err_potential_rel_rms,err_gradient_abs_rms,err_gradient_rel_rms,err_gradient_max,conv_steps,conv_dt,conv_err_potential_rel_rms,conv_err_gradient_rel_rms,conv_err_gradient_max,stale_steps,stale_err_gradient_rel_rms,host_err_gradient_rel_rms
c0afa01083322fb8,13035897,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,24025,sched6-5,dense,Float32,3,4,false,316228,3,874,64,65536,true,true,,false,fp16,512,585,1 8 64 512,121680,1896 119784,21016,1136,320,107.11267605633803,84.0,245.0,20697.187745,157286400,566231040,0.494717,0.023414,0.16035,0.190634,0.042919,7.415424101054668,0.5679680034518242,0.19209599122405052,0.18799999088514596,0.20246399799361825,0.17795 0.125833,0.5665919743478298,13.310527428984642,21.718591451644897,0.484893,0.052858,0.021888,22.435256,22.263043,22.646696000000002,21.804616999999997,NaN,NaN,NaN,NaN,1968,6329356,472736,2,2,0,0,0,024b_csv,512,a2b3b37fb5a31e7983e0eef51c4860f925f839b4dd4943c5aa28419cf54d6dc2,1.542796091705883e-14,4.98824730325925e-5,0.0006650693136826168,0.00011500180637178839,0.0014955964862617176,0.00036294627530188036,0,1.0e-5,NaN,NaN,NaN,0,NaN,NaN
