manifest,job,policy,strategy,precision,expansion_order,lh,n,ell,window_classes,level,nonempty_classes,total_routes,max_class,mean_class,p10,p50,p90
c0afa01083322fb8,13044695,sched6-6-4-4,dense,Float32,3,false,1000000,5,898,2,262,1896,16,7.236641221374046,2.0,6.0,12.0
c0afa01083322fb8,13044695,sched6-6-4-4,dense,Float32,3,false,1000000,5,898,3,850,112728,320,132.62117647058824,36.0,112.0,245.0
c0afa01083322fb8,13044695,sched6-6-4-4,dense,Float32,3,false,1000000,5,898,4,898,1677768,3360,1868.338530066815,588.0,1862.0,3086.4000000000033
c0afa01083322fb8,13044695,sched6-6-4-4,dense,Float32,3,false,1000000,5,898,5,418,6590856,29760,15767.598086124402,6750.0,13950.0,28830.0
