manifest,job,host,gpu,julia,cuda,blas_threads,seed,policy,strategy,precision,expansion_order,p_literature,lh,n,ell,window_classes,m2l_threads,m2l_block_cap,counting_sort,fit,note,symmetric_nearfield,tensor_format,n_cells,n_nodes,nodes_per_level,routes,routes_per_level,n_direct,nonempty_classes,max_class,mean_class,class_p50,class_p90,construction_ms,persistent_device_bytes,peak_device_bytes,grid_ms,occupancy_ms,direct_gen_ms,route_gen_ms,groups_ms,b2m_ms,m2m_ms,m2l_ms,m2l_min_ms,m2l_max_ms,m2l_per_level,l2l_ms,l2b_ms,eval_ms,refresh_ms,finalize_ms,euler_ms,verdict_step_ms,verdict_step_min_ms,verdict_step_max_ms,stale_step_ms,host_construction_ms,host_step_ms,h2d_ms,d2h_ms,m2l_device_alloc_bytes,step_device_alloc_bytes,verdict_step_host_alloc_bytes,route_uploads,operator_uploads,body_uploads,metadata_downloads,expansion_host_copies,reference_source,reference_samples,reference_checksum,ref_cross_check_grad_rel,err_potential_abs_rms,err_potential_rel_rms,err_gradient_abs_rms,err_gradient_rel_rms,err_gradient_max,conv_steps,conv_dt,conv_err_potential_rel_rms,conv_err_gradient_rel_rms,conv_err_gradient_max,stale_steps,stale_err_gradient_rel_rms,host_err_gradient_rel_rms
c0afa01083322fb8,13036854,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,24025,sched6,dense,Float64,3,4,false,1000,2,850,64,65536,true,true,,false,off,64,73,1 8 64,1896,1896,2200,262,16,7.236641221374046,6.0,12.0,18485.096835,0,73400320,0.37097,0.022283,0.236082,0.099887,0.033847,0.3711360041052103,0.39974399260245264,0.08752000576350838,0.08601599984103814,0.1122879984905012,0.126274,0.3878079878631979,0.040607999835629016,1.0077119804918766,0.40807899999999997,0.032881,0.017020999999999998,1.5479440000000002,1.53363,1.643284,1.05417,NaN,NaN,NaN,NaN,216,40560,390208,2,2,0,0,0,024b_csv,1000,9f8751085387c1936ad0afa4b8e2cb4710eaaa5d7c5fd3824a7ac10bbd263d64,3.317421449588288e-15,1.0308350200725405e-6,1.3663396693427828e-5,3.079231161782907e-5,8.966329230455374e-5,0.00014547508098824706,0,1.0e-5,NaN,NaN,NaN,0,NaN,NaN
