manifest,job,host,gpu,julia,cuda,blas_threads,seed,policy,strategy,precision,expansion_order,p_literature,lh,n,ell,window_classes,m2l_threads,m2l_block_cap,counting_sort,fit,note,symmetric_nearfield,tensor_format,n_cells,n_nodes,nodes_per_level,routes,routes_per_level,n_direct,nonempty_classes,max_class,mean_class,class_p50,class_p90,construction_ms,persistent_device_bytes,peak_device_bytes,grid_ms,occupancy_ms,direct_gen_ms,route_gen_ms,groups_ms,b2m_ms,m2m_ms,m2l_ms,m2l_min_ms,m2l_max_ms,m2l_per_level,l2l_ms,l2b_ms,eval_ms,refresh_ms,finalize_ms,euler_ms,verdict_step_ms,verdict_step_min_ms,verdict_step_max_ms,stale_step_ms,host_construction_ms,host_step_ms,h2d_ms,d2h_ms,m2l_device_alloc_bytes,step_device_alloc_bytes,verdict_step_host_alloc_bytes,route_uploads,operator_uploads,body_uploads,metadata_downloads,expansion_host_copies,reference_source,reference_samples,reference_checksum,ref_cross_check_grad_rel,err_potential_abs_rms,err_potential_rel_rms,err_gradient_abs_rms,err_gradient_rel_rms,err_gradient_max,conv_steps,conv_dt,conv_err_potential_rel_rms,conv_err_gradient_rel_rms,conv_err_gradient_max,stale_steps,stale_err_gradient_rel_rms,host_err_gradient_rel_rms
c0afa01083322fb8,13036854,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,24025,sched8-8-8,dense,Float64,3,4,false,31623,4,982,64,65536,true,true,,false,off,4095,4680,1 8 64 512 4095,1827560,1704 121560 1704296,312553,2214,3327,825.4561878952123,224.0,2698.0,19537.623818,268435456,408944640,0.732726,0.027457,0.156379,0.351165,0.051189,0.3040640149265528,0.7897919858805835,1.1633280664682388,1.159520004875958,1.1784960515797138,0.134732 0.224941 0.888471,0.7890560082159936,0.4260480054654181,2.7520000003278255,0.598088,0.034594,0.017435000000000003,3.511367,3.4935869999999998,3.567389,2.7866980000000003,NaN,NaN,NaN,NaN,17940,1285412,601920,2,2,0,0,0,024b_csv,512,f7aaf0cf3d77e4db265b6c58bb9745bf737d4e22b67266394999489818988512,5.119993706764347e-15,1.1762498534877078e-6,1.567038597912009e-5,4.520183423535106e-5,0.0005620226720594934,0.0001313914778490284,0,1.0e-5,NaN,NaN,NaN,0,NaN,NaN
