manifest,job,policy,strategy,precision,expansion_order,lh,n,ell,window_classes,level,nonempty_classes,total_routes,max_class,mean_class,p10,p50,p90
c0afa01083322fb8,13044695,sched4-3,dense,Float64,3,false,3162,3,424,2,310,2904,24,9.36774193548387,2.0,8.0,18.0
c0afa01083322fb8,13044695,sched4-3,dense,Float64,3,false,3162,3,424,3,424,65640,384,154.81132075471697,54.0,127.0,294.0
