manifest,job,policy,strategy,precision,expansion_order,lh,n,ell,window_classes,level,nonempty_classes,total_routes,max_class,mean_class,p10,p50,p90
c0afa01083322fb8,13044695,sched8-6,dense,Float32,3,false,10000,3,994,2,250,1704,16,6.816,2.0,6.0,12.0
c0afa01083322fb8,13044695,sched8-6,dense,Float32,3,false,10000,3,994,3,994,125016,320,125.77062374245473,32.0,112.0,240.0
