manifest,job,policy,strategy,precision,expansion_order,lh,n,ell,window_classes,level,nonempty_classes,total_routes,max_class,mean_class,p10,p50,p90
c0afa01083322fb8,13036854,sched6-6,dense,Float64,3,false,3162,3,850,2,262,1896,16,7.236641221374046,2.0,6.0,12.0
c0afa01083322fb8,13036854,sched6-6,dense,Float64,3,false,3162,3,850,3,850,112728,320,132.62117647058824,36.0,112.0,245.0
