schema_version,source_hash,slurm_job_id,host,julia_version,blas_vendor,blas_threads,julia_threads,policy,strategy,distribution,precision,lh,n,ell,P,seed,window_classes,cells,nodes,routes,routes_per_level,direct_pairs,nclasses,construction_ms,grid_refresh_ms,occupancy_refresh_ms,direct_generation_ms,scan_compact_ms,tree_group_refresh_ms,update_ms_median,update_ms_min,update_ms_iqr,b2m_ms_median,m2m_ms_median,m2l_ms_median,m2l_ms_min,m2l_ms_iqr,l2l_ms_median,l2b_ms_median,step_ms_median,step_ms_min,step_ms_iqr,m2l_alloc_bytes,update_alloc_bytes,step_alloc_bytes,occupancy_bytes,operator_bytes,metadata_bytes,expansion_bytes,scratch_bytes,persistent_bytes,peak_bytes,accuracy_samples,potential_error,gradient_error,expansion_host_copies,route_uploads,operator_uploads
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940953,m12-2-21,1.11.7,lbt,1,1,flat,factored,uniform,Float64,false,8192,4,4,26034596,4,3554,4139,12196642,12196642,434274,29612,10521.280039,NaN,NaN,NaN,NaN,NaN,264.787582,264.336944,0.8594360000000165,NaN,NaN,19857.154269,19763.679155,133.1293140000016,NaN,NaN,20359.697467,20186.867337,126.40536699999939,415296,11520,437456,16384,0,805306368,2246880,4018837472,4018837472,5921751040,0,NaN,NaN,0,0,0
