schema_version,source_hash,slurm_job_id,host,blas_threads,policy,strategy,distribution,precision,lh,n,ell,P,seed,window_classes,accuracy_samples,level,occupied_nodes,routes,nonempty_classes,mean_occupancy,p50_occupancy,p90_occupancy,p95_occupancy,p99_occupancy,max_occupancy,occupancy_skew,m2l_ms_median,m2l_ms_min,m2l_ms_iqr
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940953,m12-2-21,64,hierarchical_12,concat,uniform,Float64,false,2048,4,4,26028452,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,3.8051795000000004,3.791564,0.013768250000000037
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940953,m12-2-21,64,hierarchical_12,concat,uniform,Float64,false,2048,4,4,26028452,4,0,3,505,156012,1740,89.66206896551724,78.5,177.0,205.0,234.0,249,0.6207847972827469,682.703161,682.456994,0.32842874999994365
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940953,m12-2-21,64,hierarchical_12,concat,uniform,Float64,false,2048,4,4,26028452,4,0,4,1596,451552,1740,259.51264367816094,272.5,414.0,436.0,463.2199999999998,490,-0.1194744338435883,1993.7730769999998,1993.210084,0.45422575000020515
