schema_version,source_hash,slurm_job_id,host,julia_version,blas_vendor,blas_threads,julia_threads,policy,strategy,distribution,precision,lh,n,ell,P,seed,window_classes,cells,nodes,routes,routes_per_level,direct_pairs,nclasses,construction_ms,grid_refresh_ms,occupancy_refresh_ms,direct_generation_ms,scan_compact_ms,tree_group_refresh_ms,update_ms_median,update_ms_min,update_ms_iqr,b2m_ms_median,m2m_ms_median,m2l_ms_median,m2l_ms_min,m2l_ms_iqr,l2l_ms_median,l2b_ms_median,step_ms_median,step_ms_min,step_ms_iqr,m2l_alloc_bytes,update_alloc_bytes,step_alloc_bytes,occupancy_bytes,operator_bytes,metadata_bytes,expansion_bytes,scratch_bytes,persistent_bytes,peak_bytes,accuracy_samples,potential_error,gradient_error,expansion_host_copies,route_uploads,operator_uploads
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,1024,3,4,26027327,4,438,511,118080,0;0;752;117328,39958,3480,7377.350188,0.064341,0.001533,0.49428,6.332241,0.038181,6.949102,6.941116,0.014357000000000397,NaN,NaN,99.938778,99.696302,0.2871200000000016,NaN,NaN,112.324927,112.18814,0.1442519999999945,21600,27104,56688,2340,0,98304,280800,7305792,7305792,558256128,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,1024,4,4,26027428,4,900,1421,266516,0;0;752;122738;143026,29442,5220,7363.734006,0.105268,0.003736,1.152558,18.363373,0.124834,19.749039,19.683766,0.09000899999999845,NaN,NaN,227.817042,227.586578,0.3924379999999985,NaN,NaN,255.528337,255.309495,0.11762099999998554,32576,38752,82256,18724,0,196608,772320,12231064,12231064,557416448,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,1024,5,4,26027529,4,1011,2425,305182,0;0;752;118742;153046;32642,6085,6960,7437.086146,0.119504,0.009608,0.934267,29.930752,0.242095,31.268097,31.119738,0.07032099999999986,NaN,NaN,280.289133,279.877147,0.8635140000000092,NaN,NaN,321.490826,321.058723,0.524565999999993,42672,77552,134064,149796,0,196608,1263840,13875448,13875448,556191744,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,128,3,4,26026431,4,117,179,8956,0;0;480;8476,2961,3480,7364.106466,0.013475,0.000692,0.147588,1.881249,0.018585,2.069824,2.041941,0.018565000000000165,NaN,NaN,14.845675,14.839393,0.0007409999999996586,NaN,NaN,17.843564,17.781778,0.1826230000000031,20880,26288,55840,2340,0,24576,96480,4845120,4845120,551628800,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,128,4,4,26026532,4,127,306,11110,0;0;588;7780;2742,687,5220,7374.277828,0.017282,0.001162,0.11149,3.283977,0.03194,3.456442,3.429281,0.007432999999999801,NaN,NaN,24.352588,23.633375,1.0370719999999984,NaN,NaN,28.416292,28.363032,0.097804,30752,36160,78080,18724,0,24576,157920,6461848,6461848,544407552,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,clustered,Float64,false,20000,4,4,26046404,4,621,848,94416,0;0;258;17038;77120,42793,5220,7480.341988,1.075493,0.002886,0.809143,9.675621,0.071124,11.877543,11.806409,0.03563700000000125,NaN,NaN,93.675286,93.222765,0.3742739999999998,NaN,NaN,587.110164,586.631473,0.7201840000000175,30880,36656,79792,18724,0,786432,2246880,31916440,31916440,581070848,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,2048,3,4,26028351,4,501,574,154346,0;0;752;153594,51637,3480,7378.125667,0.103725,0.001643,0.461357,4.719577,0.041859,5.350735,5.346858,0.041386999999999396,NaN,NaN,123.460113,123.226853,0.09453800000000001,NaN,NaN,144.480212,141.874912,2.447242999999986,22464,28128,58576,2340,0,98304,280800,7305792,7305792,569384960,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,2048,4,4,26028452,4,1596,2174,608316,0;0;752;156012;451552,89790,5220,7465.952236,0.18578,0.005471,2.414372,31.548054,0.176792,34.365133,34.279241,0.1709420000000037,NaN,NaN,488.865198,488.822097,0.47479199999997945,NaN,NaN,537.034398,536.388883,2.6898499999999785,38432,46432,95792,18724,0,393216,1263840,18792856,18792856,573726720,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,2048,5,4,26028553,4,1975,4157,723548,0;0;752;151804;454802;116190,21595,6960,7450.916662,0.216988,0.013365,1.947313,56.29784,0.414389,58.956962,58.876791,0.09990700000000174,NaN,NaN,615.471042,615.002431,0.3336070000000291,NaN,NaN,689.655748,688.966302,1.3660099999999602,48272,107728,169840,149796,0,393216,2246880,20510968,20510968,569712640,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,256,3,4,26026559,4,208,281,26810,0;0;752;26058,8550,3480,7387.92001,0.02143,0.000892,0.286308,3.315086,0.025648,3.660876,3.634015,0.017212999999999923,NaN,NaN,30.417717,30.221468,0.6819919999999975,NaN,NaN,35.537246,35.491501,0.03783099999999706,20880,26288,55136,2340,0,49152,157920,5665344,5665344,554610688,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,256,4,4,26026660,4,243,520,35996,0;0;752;25352;9892,2245,5220,7406.194635,0.029976,0.001704,0.237617,6.020235,0.050495,6.352088,6.340116,0.018895999999999802,NaN,NaN,47.61739,46.654789,1.073089000000003,NaN,NaN,55.432891,55.33688,0.14123700000000383,30752,36320,77536,18724,0,49152,280800,7291288,7291288,554790912,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,256,5,4,26026761,4,256,786,39178,0;0;752;25752;10772;1902,598,6960,7385.848334,0.034084,0.004528,0.224562,8.582204,0.079921,8.937452,8.917945,0.009817999999999216,NaN,NaN,59.585043,59.308163,1.4046420000000026,NaN,NaN,71.646912,71.50744,0.17774300000000665,40624,46880,99760,149796,0,49152,403680,8880376,8880376,554409984,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,4096,4,4,26030500,4,2590,3175,1343500,0;0;752;160192;1182556,236618,5220,7490.366109,0.333548,0.007955,3.766274,48.204866,0.239881,52.66148,52.530073,0.07037199999999899,NaN,NaN,1060.117903,1058.896005,1.4382550000000265,NaN,NaN,1134.666113,1133.923897,3.3042140000000018,39488,47744,97872,18724,0,786432,2246880,31916440,31916440,582840320,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,4096,5,4,26030601,4,3851,7004,1768284,0;0;752;160192;1158684;448656,77997,6960,7515.350977,0.416002,0.019577,4.233033,101.177589,0.669109,106.614286,106.541729,0.12979500000000144,NaN,NaN,1429.453687,1427.831816,2.9804269999999633,NaN,NaN,1566.263654,1565.413144,1.9344690000000355,55616,146176,215344,149796,0,786432,4212960,33782008,33782008,586547200,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,512,3,4,26026815,4,317,390,62390,0;0;752;61638,20863,3480,7384.935906,0.036689,0.001243,0.427133,4.628617,0.032932,5.147923,5.127485,0.015158000000000449,NaN,NaN,57.762273,57.574509,0.6028340000000014,NaN,NaN,65.749327,65.675597,0.08844500000000721,20880,26384,55248,2340,0,98304,280800,7305792,7305792,560005120,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,512,4,4,26026916,4,477,862,99896,0;0;752;59406;39738,8383,5220,7414.209452,0.055765,0.002785,0.520389,10.75969,0.081122,11.434268,11.367363,0.07128299999999932,NaN,NaN,99.824584,99.453496,0.6881139999999988,NaN,NaN,114.838976,114.521709,0.48276900000000467,30752,36448,77680,18724,0,98304,526560,8950168,8950168,564408320,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,512,5,4,26027017,4,506,1378,110776,0;0;752;61228;40876;7920,1782,6960,7402.942589,0.063299,0.006392,0.450207,16.083023,0.13847,16.765287,16.721725,0.04270100000000099,NaN,NaN,123.322177,122.947913,0.5775170000000003,NaN,NaN,145.735889,145.442637,0.2688359999999932,40624,57984,111584,149796,0,98304,772320,10557688,10557688,562970624,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,64,3,4,26026367,4,60,109,2366,0;0;382;1984,750,3480,7372.479591,0.008116,0.000792,0.063831,1.014027,0.012263,1.103887,1.089259,0.01742200000000005,NaN,NaN,8.654529,8.444204,0.24915900000000057,NaN,NaN,9.88314,9.789965,0.08981899999999854,20880,26288,55840,2340,0,12288,65760,4435008,4435008,553009152,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,8192,4,4,26034596,4,3554,4139,2336234,0;0;752;160192;2175290,434274,5220,7501.876481,0.584549,0.010059,4.026975,51.294037,0.290747,56.322176,56.299133,0.04238000000000142,NaN,NaN,1776.745137,1775.456993,1.9494669999999132,NaN,NaN,1889.212495,1887.84913,3.142331000000013,39488,47744,97872,18724,0,786432,2246880,31916440,31916440,590422016,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,1024,3,4,26027327,4,438,511,42592,0;0;3096;39496,7922,632,7363.260482,0.059813,0.001483,0.080061,1.112783,0.03692,1.311657,1.302209,0.01225300000000007,NaN,NaN,33.673895,33.625784,0.03404399999999441,NaN,NaN,39.419584,39.383576,0.10170099999999849,1792,7296,17072,2340,0,98304,280800,4120288,4120288,559693824,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,1024,4,4,26027428,4,900,1421,73862,0;0;3096;41496;29270,5596,948,7346.156457,0.11187,0.003707,0.18087,3.796381,0.123692,4.25227,4.220059,0.035516000000000325,NaN,NaN,60.269254,60.156944,0.12256999999999607,NaN,NaN,71.26019,71.187002,0.08307600000000548,2096,8272,21296,18724,0,196608,772320,7741696,7741696,557322240,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,1024,5,4,26027529,4,1011,2425,79576,0;0;3096;40440;30718;5322,1757,1264,7384.0394,0.118342,0.008596,0.136577,5.77856,0.241053,6.323546,6.296725,0.022823999999999955,NaN,NaN,67.609382,67.530664,0.15995000000000914,NaN,NaN,84.64043,84.559909,0.0759829999999937,2224,37104,53168,149796,0,196608,1263840,8110176,8110176,557641728,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,128,3,4,26026431,4,117,179,5102,0;0;2086;3016,659,632,7363.887852,0.012814,0.000651,0.023144,0.454596,0.017032,0.519307,0.487828,0.02505699999999994,NaN,NaN,5.212636,5.173823,0.041087000000000096,NaN,NaN,6.529884,6.506419,0.037660999999999945,1200,6608,16480,2340,0,24576,96480,1659616,1659616,559439872,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,128,4,4,26026532,4,127,306,5392,0;0;2304;2434;654,219,948,7387.030075,0.017043,0.001152,0.020007,0.61708,0.029636,0.693925,0.677775,0.0069630000000000525,NaN,NaN,6.031286,6.018692,0.18872399999999967,NaN,NaN,7.938604,7.917253,0.02197199999999988,1232,6576,18960,18724,0,24576,157920,1972480,1972480,551821312,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,clustered,Float64,false,20000,4,4,26046404,4,621,848,45984,0;0;986;8568;36430,9797,948,7500.335776,1.062118,0.002555,0.138992,2.275761,0.069029,3.792644,3.782376,0.023284000000000304,NaN,NaN,37.846463,37.712833,0.27149,NaN,NaN,481.102303,481.021643,0.18462699999997767,1792,7568,21616,18724,0,786432,2246880,27427072,27427072,561860608,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,2048,3,4,26028351,4,501,574,54422,0;0;3096;51326,10205,632,7369.054451,0.103124,0.001593,0.075863,0.99386,0.039784,1.245684,1.223471,0.010890999999999984,NaN,NaN,41.953661,41.914496,0.08552099999999996,NaN,NaN,51.342682,51.276047,0.07533200000000306,1984,7648,17616,2340,0,98304,280800,4120288,4120288,558247936,0,NaN,NaN,0,0,0
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,2048,4,4,26028452,4,1596,2174,146240,0;0;3096;52196;90948,16016,948,7358.128708,0.187823,0.005501,0.395153,6.435546,0.174939,7.235591,7.223569,0.018154000000000003,NaN,NaN,116.552822,116.495604,0.3142820000000057,NaN,NaN,135.076417,135.001005,0.1803199999999947,3152,11152,25232,18724,0,393216,1263840,14303488,14303488,567844864,0,NaN,NaN,0,0,0
