schema_version,source_hash,slurm_job_id,host,blas_threads,policy,strategy,distribution,precision,lh,n,ell,P,seed,window_classes,accuracy_samples,level,occupied_nodes,routes,nonempty_classes,mean_occupancy,p50_occupancy,p90_occupancy,p95_occupancy,p99_occupancy,max_occupancy,occupancy_skew,m2l_ms_median,m2l_ms_min,m2l_ms_iqr
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,128,3,4,26026431,4,0,3,117,8476,1602,5.290886392009988,5.0,10.0,12.0,15.0,17,0.7710209094420264,11.736266,11.73252,0.1271640000000005
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,128,4,4,26026532,4,0,2,55,588,164,3.5853658536585367,3.0,6.0,7.0,7.0,7,0.3405143415481936,4.2485665,4.192206,0.06624874999999975
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,128,4,4,26026532,4,0,3,115,7780,1536,5.065104166666667,4.0,10.0,11.0,14.0,18,0.7555211670578169,12.406828,11.939689,0.5136505000000007
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,128,4,4,26026532,4,0,4,127,2742,1298,2.1124807395993837,2.0,4.0,5.0,6.0,9,1.2980408082119999,7.869713,7.497864,0.4774780000000014
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,clustered,Float64,false,20000,4,4,26046404,4,0,2,38,258,114,2.263157894736842,2.0,4.0,4.0,4.0,4,0.6360895611253516,3.7214905,3.702014,0.020833749999999984
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,clustered,Float64,false,20000,4,4,26046404,4,0,3,180,17038,1476,11.543360433604336,9.0,27.0,30.0,34.0,38,0.7253321064395231,20.144419,19.886449,0.2639012499999964
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,clustered,Float64,false,20000,4,4,26046404,4,0,4,621,77120,1730,44.578034682080926,34.0,99.0,121.0,153.71000000000004,163,1.0700534940834134,69.887343,69.595259,0.21156625000000417
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,2048,3,4,26028351,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,3.4068435,3.392962,0.01917624999999923
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,2048,3,4,26028351,4,0,3,501,153594,1740,88.27241379310345,78.0,174.0,201.0,231.0,245,0.6218500780454759,120.054171,119.827469,0.23575350000000128
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,2048,4,4,26028452,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,4.3575075,4.345244,0.05295950000000005
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,2048,4,4,26028452,4,0,3,505,156012,1740,89.66206896551724,78.5,177.0,205.0,234.0,249,0.6207847972827469,123.073084,122.950538,0.45450200000000507
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,2048,4,4,26028452,4,0,4,1596,451552,1740,259.51264367816094,272.5,414.0,436.0,463.2199999999998,490,-0.1194744338435883,361.547014,361.432078,0.29828874999998334
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,2048,5,4,26028553,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,5.197998,5.18282,0.02745149999999974
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,2048,5,4,26028553,4,0,3,498,151804,1740,87.24367816091954,77.0,171.0999999999999,197.0,227.0,243,0.6190333139011989,121.8885855,121.802849,0.4391112500000105
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,2048,5,4,26028553,4,0,4,1611,454802,1740,261.38045977011495,277.0,420.0999999999999,439.0,467.0,491,-0.11288211076969319,368.183758,367.851904,0.2988719999999603
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,2048,5,4,26028553,4,0,5,1975,116190,1740,66.77586206896552,74.0,102.09999999999991,108.0,115.6099999999999,122,-0.23094881605491357,120.1969135,120.135272,0.17890924999998958
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,256,3,4,26026559,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,3.5030645,3.435241,0.0722384999999992
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,256,3,4,26026559,4,0,3,208,26058,1738,14.993095512082855,13.0,30.0,34.0,40.62999999999988,45,0.6528741909473635,27.1537525,26.777019,0.7249659999999984
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,256,4,4,26026660,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,4.303515,4.239895,0.05316149999999986
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,256,4,4,26026660,4,0,3,204,25352,1718,14.756693830034925,13.0,30.299999999999955,34.0,39.0,45,0.6443522853122527,27.6945645,27.132978,0.5006412499999975
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,256,4,4,26026660,4,0,4,243,9892,1662,5.951865222623345,5.0,11.0,12.0,16.0,19,0.6076219898241054,15.7788005,15.276956,0.5113417500000015
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,256,5,4,26026761,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,5.1905684999999995,5.142493,0.0723552500000002
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,256,5,4,26026761,4,0,3,206,25752,1724,14.937354988399072,13.0,30.0,33.0,41.539999999999964,50,0.6956052065920335,28.6934095,28.246894,0.6796882499999981
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,256,5,4,26026761,4,0,4,251,10772,1658,6.496984318455971,6.0,12.0,13.0,16.0,20,0.48404319283926794,17.3643485,17.094957,0.6391239999999954
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,256,5,4,26026761,4,0,5,256,1902,1082,1.7578558225508318,1.0,3.0,4.0,6.0,7,1.7658094699607174,8.893209,8.801887,0.4096097499999978
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,4096,4,4,26030500,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,4.275257,4.263229,0.06978925000000125
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,4096,4,4,26030500,4,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,127.3079295,127.173942,0.7478042500000157
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,4096,4,4,26030500,4,0,4,2590,1182556,1740,679.6298850574713,718.5,1088.1999999999998,1134.0,1200.0,1277,-0.1234249156670143,927.8566505,927.190757,1.3055837499999825
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,4096,5,4,26030601,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,5.4851434999999995,5.453229,0.10187600000000074
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,4096,5,4,26030601,4,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,128.2059175,127.595274,0.6001865000000066
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,4096,5,4,26030601,4,0,4,2568,1158684,1740,665.9103448275862,699.0,1062.1,1113.0,1178.0,1233,-0.12756417053599803,900.6422399999999,899.916856,1.0911074999999073
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,4096,5,4,26030601,4,0,5,3851,448656,1740,257.848275862069,284.0,387.0999999999999,400.0,417.6099999999999,436,-0.2905873718873505,395.144906,394.803839,0.6371330000000057
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,512,3,4,26026815,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,3.4651984999999996,3.421536,0.05510599999999988
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,512,3,4,26026815,4,0,3,317,61638,1740,35.42413793103448,31.0,71.0,81.0,93.0,102,0.6211077921337994,54.499936000000005,54.148284,0.661012999999997
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,512,4,4,26026916,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,4.28452,4.25865,0.0315675000000013
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,512,4,4,26026916,4,0,3,312,59406,1740,34.141379310344824,30.0,69.0,78.0,91.6099999999999,97,0.6184353045386939,53.779641,53.456333,0.45740525000000076
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,512,4,4,26026916,4,0,4,477,39738,1740,22.837931034482757,23.0,38.0,42.0,46.6099999999999,49,0.02719837329419128,41.9739795,41.729685,0.33925049999999857
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,512,5,4,26027017,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,5.331945,5.311562,0.016769249999999403
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,512,5,4,26027017,4,0,3,317,61228,1740,35.188505747126435,31.0,71.0,83.0,95.6099999999999,103,0.6356139931598769,56.200156,56.082475,0.17898149999999902
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,512,5,4,26027017,4,0,4,482,40876,1738,23.518987341772153,24.0,39.0,42.0,48.0,51,0.03596282106473105,44.0027075,43.835607,0.27180325000000494
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,512,5,4,26027017,4,0,5,506,7920,1638,4.835164835164835,4.0,9.0,10.0,13.0,16,0.7065015224333386,17.931400500000002,17.70285,0.3021659999999997
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,64,3,4,26026367,4,0,2,40,382,160,2.3875,2.0,4.0,5.0,6.0,6,0.8666740777555517,3.0889100000000003,3.055738,0.08148800000000023
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,64,3,4,26026367,4,0,3,60,1984,984,2.016260162601626,2.0,4.0,4.0,6.0,6,1.2025304568352768,5.6271705,5.357377,0.2619454999999995
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,8192,4,4,26034596,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,4.4341105,4.396991,0.07466600000000057
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,8192,4,4,26034596,4,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,126.56645449999999,126.250666,0.5556552499999867
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,false,8192,4,4,26034596,4,0,4,3554,2175290,1740,1250.1666666666667,1308.0,2005.2999999999997,2079.0,2205.22,2325,-0.12677665822217882,1645.726947,1644.167119,2.6853207500000735
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_3,precomputed_y,uniform,Float64,false,1024,3,4,26027327,4,0,2,64,3096,316,9.79746835443038,8.0,18.0,24.0,32.0,32,1.0845695227111591,2.8998645,2.872734,0.05740024999999971
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_3,precomputed_y,uniform,Float64,false,1024,3,4,26027327,4,0,3,438,39496,316,124.9873417721519,106.0,225.00000000000023,250.25,283.69999999999993,284,0.5729778605888567,30.7828325,30.743323,0.040522000000002834
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_3,precomputed_y,uniform,Float64,false,1024,4,4,26027428,4,0,2,64,3096,316,9.79746835443038,8.0,18.0,24.0,32.0,32,1.0845695227111591,2.910284,2.864088,0.05654325000000027
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_3,precomputed_y,uniform,Float64,false,1024,4,4,26027428,4,0,3,448,41496,316,131.31645569620252,111.0,237.50000000000017,264.0,297.84999999999997,298,0.5717415288196758,32.197031499999994,32.158344,0.03822650000000749
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_3,precomputed_y,uniform,Float64,false,1024,4,4,26027428,4,0,4,900,29270,316,92.62658227848101,79.0,165.50000000000006,172.0,190.69999999999993,198,0.4351117254755756,25.165609,25.123592,0.1447619999999965
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_3,precomputed_y,uniform,Float64,false,1024,5,4,26027529,4,0,2,64,3096,316,9.79746835443038,8.0,18.0,24.0,32.0,32,1.0845695227111591,2.9708285,2.940993,0.07141149999999996
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_3,precomputed_y,uniform,Float64,false,1024,5,4,26027529,4,0,3,439,40440,316,127.9746835443038,109.5,227.0000000000001,255.0,287.69999999999993,289,0.552558991839551,31.599743,31.577361,0.03406850000000006
026.2,5f85ea2ab02b460c8d9733642bc8f49d530f987496e7f98d51d9177be830d5fc,12953685,m12-1-25,1,hierarchical_3,precomputed_y,uniform,Float64,false,1024,5,4,26027529,4,0,4,902,30718,316,97.20886075949367,82.0,174.50000000000006,183.75,190.0,192,0.4417178303659996,26.2918135,26.265709,0.05805650000000284
