label,policy,strategy,blas_threads,ell,n,window_classes,distribution,precision,lh,P,m2l_ms_median,m2l_ms_min,step_ms_median,step_ms_min,update_ms_median,construction_ms,m2l_alloc_bytes,update_alloc_bytes,step_alloc_bytes,expansion_host_copies,route_uploads,operator_uploads,n_routes,m2l_raw,step_raw
old_r5,flat,concat,1,3,2000,0,uniform,Float64,false,4,0.285773,0.266717,4.211709,4.114387,0.9134329999999999,27588.188692,80,6656,7216,0,2,1,33324,0.34146 0.30594 0.29001 0.28682 0.28577 0.27951 0.28701 0.2869 0.28773 0.28289 0.2792 0.27422 0.28048 0.2752 0.26672,46.01992 4.7029 4.5075 40.48883 4.34608 4.25407 4.21699 4.21171 4.20078 4.20202 4.13089 4.11439 4.14778 4.12078 4.13475
