phase,attempt,n,threads,leaf_size,warmups,samples,step_seconds_min,step_seconds_median,host,timestamp
coarse,1,1000000,1,5,1,3,55.596048297,55.636528426,m12-2-27,2026-07-28T02:30:27Z
coarse,1,1000000,1,10,1,3,42.787017489,42.81021227,m12-2-27,2026-07-28T02:33:18Z
coarse,1,1000000,1,20,1,3,40.383551964,40.511844837,m12-2-27,2026-07-28T02:36:00Z
coarse,1,1000000,1,40,1,3,91.792022495,91.824247192,m12-2-27,2026-07-28T02:42:07Z
