phase,attempt,n,threads,leaf_size,warmups,samples,step_seconds_min,step_seconds_median,host,timestamp
coarse,1,1000000,1,5120,1,3,3416.577212742,3421.266116572,m12-2-21,2026-07-28T06:40:37Z
coarse,1,1000000,1,1000000,1,3,7250.939874456,7251.002997402,m12-2-21,2026-07-28T14:44:14Z
refine,1,1000000,1,10,1,5,42.846308837,42.92397873,m12-2-21,2026-07-28T14:48:34Z
refine,1,1000000,1,15,1,5,39.829495676,39.963603595,m12-2-21,2026-07-28T14:52:35Z
refine,1,1000000,1,20,1,5,40.539861393,40.663599838,m12-2-21,2026-07-28T14:56:39Z
refine,1,1000000,1,25,1,5,47.764906057,47.796545172,m12-2-21,2026-07-28T15:01:26Z
refine,1,1000000,1,30,1,5,68.323557888,68.390577029,m12-2-21,2026-07-28T15:08:17Z
refine,1,1000000,1,35,1,5,87.106687883,87.1367111,m12-2-21,2026-07-28T15:17:00Z
refine,1,1000000,1,40,1,5,91.56504679,91.646627835,m12-2-21,2026-07-28T15:26:11Z
