schema_version,source_hash,slurm_job_id,host,blas_threads,policy,strategy,distribution,precision,lh,n,ell,P,seed,window_classes,accuracy_samples,level,occupied_nodes,routes,nonempty_classes,mean_occupancy,p50_occupancy,p90_occupancy,p95_occupancy,p99_occupancy,max_occupancy,occupancy_skew,m2l_ms_median,m2l_ms_min,m2l_ms_iqr
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,true,5000,3,4,26031320,4,256,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,NaN,NaN,NaN
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1,hierarchical_12,precomputed_y,uniform,Float64,true,5000,3,4,26031320,4,256,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,NaN,NaN,NaN
