schema_version,source_hash,slurm_job_id,host,julia_version,blas_vendor,blas_threads,julia_threads,policy,strategy,distribution,precision,lh,n,ell,P,seed,window_classes,cells,nodes,routes,routes_per_level,direct_pairs,nclasses,construction_ms,grid_refresh_ms,occupancy_refresh_ms,direct_generation_ms,scan_compact_ms,tree_group_refresh_ms,update_ms_median,update_ms_min,update_ms_iqr,b2m_ms_median,m2m_ms_median,m2l_ms_median,m2l_ms_min,m2l_ms_iqr,l2l_ms_median,l2b_ms_median,step_ms_median,step_ms_min,step_ms_iqr,m2l_alloc_bytes,update_alloc_bytes,step_alloc_bytes,occupancy_bytes,operator_bytes,metadata_bytes,expansion_bytes,scratch_bytes,persistent_bytes,peak_bytes,accuracy_samples,potential_error,gradient_error,expansion_host_copies,route_uploads,operator_uploads
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940953,m12-2-21,1.11.7,lbt,64,1,hierarchical_3,precomputed_y,uniform,Float64,false,256,5,4,26026761,4,256,786,14036,0;0;3096;8412;2166;362,304,1264,8022.148025,0.040957,0.004578,0.036329,1.663996,0.081263,1.833975,1.819087,0.02996600000000016,NaN,NaN,63.521342,63.516092,0.009217999999997062,NaN,NaN,68.428712,68.411901,0.012654000000011933,1264,7456,20960,149796,0,49152,403680,3115104,3115104,527122432,0,NaN,NaN,0,0,0
