manifest,job,host,gpu,julia,cuda,blas_threads,seed,policy,strategy,precision,P,lh,n,ell,window_classes,fit,note,n_cells,n_nodes,nodes_per_level,routes,routes_per_level,n_direct,nonempty_classes,max_class,mean_class,class_p50,class_p90,construction_ms,persistent_device_bytes,peak_device_bytes,grid_ms,occupancy_ms,direct_gen_ms,route_gen_ms,groups_ms,b2m_ms,m2m_ms,m2l_ms,m2l_per_level,l2l_ms,l2b_ms,full_step_ms,m2l_device_alloc_bytes,step_device_alloc_bytes,full_step_host_alloc_bytes,route_uploads,operator_uploads,body_uploads,metadata_downloads,expansion_host_copies,err_potential,err_gradient
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,200000,6,256,true,,112795,137848,1 8 64 512 2744 21724 112795,18018980,3096 53352 341224 3497986 14123322,2168145,1580,78664,11404.417721518987,840.0,36934.8,33.293402,3925868544,3995074560,2.593901,0.024331,0.186225,13.411402,0.07368,0.50988799193874,1.1827839771285653,15.070079825818539,0.296334 0.179311 0.432501 3.167322 11.18604,1.4258560258895159,0.8145279716700315,329.419533,170324,190980,309027248,2,2,9,27,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,200000,6,64,true,,112795,137848,1 8 64 512 2744 21724 112795,109038090,752 160192 1639496 19874566 87363084,13747987,7124,75710,15305.739752947782,1716.0,69404.0,36.168332,2348810240,2418016256,2.943767,0.026908,0.815597,143.281693,0.081368,0.48732798313722014,1.229024026542902,331.8098783493042,2.390606 2.629676 6.302768 57.917717 262.070414,1.4827200211584568,2.855967963114381,655.976762,937972,1025668,345031968,2,2,9,27,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,200000,6,256,true,,112795,137848,1 8 64 512 2744 21724 112795,109038090,752 160192 1639496 19874566 87363084,13747987,7124,75710,15305.739752947782,1716.0,69404.0,72.868814,4664066048,4733272064,2.659553,0.024334,0.806272,71.111377,0.075145,0.4919359926134348,1.237759948708117,324.1846561431885,0.805881 0.91281 5.121674 56.138418 268.327143,1.4309120597317815,2.8529278934001923,633.878052,937808,1025504,343152160,2,2,9,27,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,200000,6,64,true,,112795,137848,1 8 64 512 2744 21724 112795,109038090,752 160192 1639496 19874566 87363084,13747987,7124,75710,15305.739752947782,1716.0,69404.0,90.520211,2348810240,2418016256,2.679134,0.024175,0.804487,93.121729,0.076919,0.4684799932874739,1.1794560123234987,93.82937848567963,1.924807 1.918998 2.806268 18.631018 68.884703,1.4400000218302011,2.868704032152891,401.922974,937972,1025668,310604912,2,2,9,27,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,200000,6,256,true,,112795,137848,1 8 64 512 2744 21724 112795,109038090,752 160192 1639496 19874566 87363084,13747987,7124,75710,15305.739752947782,1716.0,69404.0,94.733803,4664066048,4733272064,2.643289,0.024719,0.808695,80.00818,0.076779,0.4980160156264901,1.1639039730653167,87.61081844568253,0.631206 0.571598 1.987721 17.295657 67.17661,1.4430079609155655,2.8616320341825485,389.409846,937808,1025504,309335024,2,2,9,27,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,7,64,true,,184482,322330,1 8 64 512 2744 21724 112795 184482,23063640,3096 53352 341224 3497986 14123322 5044660,895862,1896,78664,12164.367088607594,2184.0,36461.5,34.448947,1778384896,1847590912,2.73337,0.028741,0.242168,29.172699,0.083613,0.3616639878600836,1.4977919636294246,72.12239503860474,0.663294 0.501545 1.270546 10.243833 42.425277 17.095899,2.129439963027835,0.44969600276090205,595.053073,398320,432072,575956432,2,2,9,27,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,7,256,true,,184482,322330,1 8 64 512 2744 21724 112795 184482,23063640,3096 53352 341224 3497986 14123322 5044660,895862,1896,78664,12164.367088607594,2184.0,36461.5,70.286218,4060086272,4129292288,2.712856,0.028552,0.23789,19.913075,0.088042,0.35702402237802744,1.5009919879958034,70.96044719219208,0.40968 0.306954 1.117864 9.954447 42.278915 16.849521,2.167615806683898,0.448159989900887,605.611496,398276,432028,575617968,2,2,9,27,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,200000,7,64,true,,184482,322330,1 8 64 512 2744 21724 112795 184482,23063640,3096 53352 341224 3497986 14123322 5044660,895862,1896,78664,12164.367088607594,2184.0,36461.5,36.879938,1778384896,1847590912,2.770267,0.028984,0.239749,20.127531,0.084502,0.36780801019631326,1.4981440035626292,22.4122554063797,0.531276 0.369046 0.565173 3.347102 11.439908 6.464514,2.104736166074872,0.44729598448611796,558.441698,398320,432072,568599328,2,2,9,27,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,200000,7,256,true,,184482,322330,1 8 64 512 2744 21724 112795 184482,23063640,3096 53352 341224 3497986 14123322 5044660,895862,1896,78664,12164.367088607594,2184.0,36461.5,38.70751,4060086272,4129292288,2.808999,0.030149,0.24114,19.02254,0.091918,0.3636800101958215,1.5095679555088282,21.2421752512455,0.330824 0.182593 0.437151 3.157559 11.190615 6.216872,2.118688076734543,0.44035198516212404,537.7766630000001,398276,432028,568366416,2,2,9,27,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,200000,7,64,true,,184482,322330,1 8 64 512 2744 21724 112795 184482,141356452,752 160192 1639496 19874566 87363084 32318362,4982424,8864,75710,15947.253158844765,7607.0,51735.0,41.445777,2516582400,2585788416,2.850641,0.028865,1.222946,196.159775,0.086756,0.3687359858304262,1.5075519913807511,443.6839520931244,2.331078 2.622198 6.28703 57.895819 277.148275 107.94908,2.170623978599906,0.788256002124399,996.0550929999999,2193276,2336672,614886880,2,2,9,27,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,200000,7,256,true,,184482,322330,1 8 64 512 2744 21724 112795 184482,141356452,752 160192 1639496 19874566 87363084 32318362,4982424,8864,75710,15947.253158844765,7607.0,51735.0,86.955566,4798283776,4867489792,2.689129,0.03016,1.230062,111.597067,0.087028,0.3654400061350316,1.5041920123621821,429.9057722091675,0.797538 0.917378 5.148806 56.203798 260.7653 112.997843,2.1592641714960337,0.7932159933261573,989.349866,2192972,2336368,612557328,2,2,9,27,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,200000,7,64,true,,184482,322330,1 8 64 512 2744 21724 112795 184482,141356452,752 160192 1639496 19874566 87363084 32318362,4982424,8864,75710,15947.253158844765,7607.0,51735.0,106.366088,2483027968,2552233984,2.742692,0.030069,1.229119,131.533248,0.084892,0.36511998041532934,1.5057279961183667,132.71160423755646,1.94493 1.918703 2.80205 18.570597 68.805783 38.800626,2.1305279806256294,0.7905919919721782,674.848188,2193276,2336672,570351696,2,2,9,27,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,200000,7,256,true,,184482,322330,1 8 64 512 2744 21724 112795 184482,141356452,752 160192 1639496 19874566 87363084 32318362,4982424,8864,75710,15947.253158844765,7607.0,51735.0,100.677375,4798283776,4867489792,2.714196,0.0286,1.227941,114.372551,0.08698,0.3618240007199347,1.5087679494172335,124.46537613868713,0.636063 0.578386 1.970762 17.299303 67.195506 37.051359,2.1487041376531124,0.7913600420579314,653.5365039999999,2192972,2336368,568752752,2,2,9,27,0,NaN,NaN
