manifest,job,host,gpu,julia,cuda,blas_threads,seed,policy,strategy,precision,P,lh,n,ell,window_classes,fit,note,n_cells,n_nodes,nodes_per_level,routes,routes_per_level,n_direct,nonempty_classes,max_class,mean_class,class_p50,class_p90,construction_ms,persistent_device_bytes,peak_device_bytes,grid_ms,occupancy_ms,direct_gen_ms,route_gen_ms,groups_ms,b2m_ms,m2m_ms,m2l_ms,m2l_per_level,l2l_ms,l2b_ms,full_step_ms,m2l_device_alloc_bytes,step_device_alloc_bytes,full_step_host_alloc_bytes,route_uploads,operator_uploads,body_uploads,metadata_downloads,expansion_host_copies,err_potential,err_gradient
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,20000,5,256,true,,12729,16051,1 8 64 510 2739 12729,1686178,3096 53072 340868 1289142,209075,1264,7467,1334.001582278481,300.0,3447.0,19.851128,402653184,471859200,0.970481,0.0194,0.106013,2.020491,0.06031,0.20998400577809662,0.9860160062089562,2.172640059143305,0.233423 0.186446 0.439998 1.457577,0.9783679852262139,0.23939200036693364,40.425008999999996,19828,22756,33097296,2,2,11,33,0,3.892650077168269e-5,0.0007731517783877845
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,20000,5,1740,true,,12729,16051,1 8 64 510 2739 12729,1686178,3096 53072 340868 1289142,209075,1264,7467,1334.001582278481,300.0,3447.0,20.186571,503316480,572522496,1.124395,0.023009,0.122547,0.479522,0.070379,0.2101440040860325,0.99750398658216,1.9514240557327867,0.193654 0.134624 0.380584 1.402457,0.9899520082399249,0.24028800544328988,40.074306,19828,22756,33056096,2,2,11,33,0,3.8926500771668815e-5,0.0007731517783878122
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,20000,5,1,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,11.694923,201326592,270532608,1.073311,0.023943,0.153831,343.289075,0.072375,0.21078399731777608,1.0358080035075545,537.1176600456238,62.972414 165.227254 162.575382 162.327726,1.0033600265160203,0.396671995986253,538.822746,111360,121860,127993872,2,2,11,33,0,9.065003148400752e-7,3.418479544174159e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,11.757959,201326592,270532608,1.032021,0.023136,0.157627,97.857243,0.062881,0.2110719942720607,0.9853120427578688,153.25045585632324,16.397144 40.833349 40.801138 48.317878,1.0455360170453787,0.39462398854084313,190.17246300000002,109620,120120,60575952,2,2,11,33,0,9.065003148400752e-7,3.418479544173812e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,20000,5,8,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,12.244446,201326592,270532608,1.14123,0.025714,0.16656,53.079466,0.074638,0.2103040023939684,0.9875199757516384,85.95260977745056,9.27505 21.37964 21.301942 33.966767,1.0340800508856773,0.3987840027548373,115.838527,109620,120120,48187520,2,2,11,33,0,9.065003148400752e-7,3.418479544174159e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,20000,5,32,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,12.01715,234881024,304087040,0.991828,0.025949,0.143513,21.603561,0.058573,0.21078399731777608,0.9927679784595966,41.41964763402939,4.084839 5.189581 7.887731 24.299015,0.9870720095932484,0.3951679973397404,80.722689,109188,119688,39353136,2,2,11,33,0,9.065003148400752e-7,3.418479544174159e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,20000,5,64,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,12.912712,268435456,337641472,1.05913,0.023849,0.161653,16.073835,0.066878,0.20969599427189678,0.991008011624217,34.16579216718674,2.352148 2.673243 6.308851 22.737476,1.0280959540978074,0.39468801696784794,74.675016,109188,119688,37692000,2,2,11,33,0,9.065003148400752e-7,3.418479544174506e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,20000,5,256,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,14.399794,503316480,572522496,0.973147,0.021215,0.152373,11.09359,0.059112,0.21011200442444533,0.9946560021489859,28.192801401019096,0.702694 0.911303 5.138847 21.494467,1.019552000798285,0.39487998583354056,66.63550699999999,109184,119684,36391920,2,2,11,33,0,9.065003148400752e-7,3.418479544173812e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,20000,5,1740,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,44.934696,2281701376,2350907392,0.997979,0.019829,0.154235,1.079705,0.05957,0.2098239929182455,0.990399974398315,26.460319757461548,0.187928 0.571796 4.776623 21.085678,1.0248960461467505,0.3957119770348072,57.351243000000004,109152,119652,35987584,2,2,11,33,0,9.065003148400752e-7,3.418479544174506e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,20000,5,1,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,80.009922,201326592,270532608,1.106706,0.023937,0.167189,356.892684,0.068475,0.21081599697936326,1.0097600752487779,386.19622588157654,58.018786 81.078275 124.470597 125.206456,0.9930239757522941,0.39795198244974017,405.541885,111360,121860,82774576,2,2,11,33,0,9.065003148400752e-7,3.418479544173986e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,80.00748,201326592,270532608,1.024759,0.022113,0.148718,98.075914,0.063982,0.21036800171714276,1.029952079989016,106.7395880818367,14.823166 30.358663 30.317828 30.349119,1.0596159845590591,0.39737598854117095,134.28542199999998,109620,120120,47780320,2,2,11,33,0,9.065003148400752e-7,3.418479544174506e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,20000,5,8,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,79.262558,201326592,270532608,0.987322,0.022294,0.148417,50.387981,0.060661,0.2099519915645942,0.9981120238080621,55.329374969005585,7.699996 14.961821 14.896296 16.833208,1.0299199493601918,0.3937279980164021,95.393539,109620,120120,40463248,2,2,11,33,0,9.065003148400752e-7,3.418479544174159e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,20000,5,32,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,79.48201,234881024,304087040,0.988336,0.020451,0.150881,19.115053,0.061059,0.20998400577809662,0.9902720339596272,20.127231255173683,3.492622 3.784353 4.219093 8.768021,1.0213119676336646,0.3982079797424376,59.274167000000006,109188,119688,35197104,2,2,11,33,0,9.065003148400752e-7,3.418479544173812e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,20000,5,64,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,79.776564,268435456,337641472,0.974704,0.019798,0.15242,15.056196,0.063052,0.21027200273238122,0.9951679967343807,15.365728177130222,1.96491 2.047458 2.838555 8.886848,0.9797760285437107,0.39296000613830984,54.208968000000006,109188,119688,34137856,2,2,11,33,0,9.065003148400752e-7,3.418479544174506e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,20000,5,256,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,79.910659,503316480,572522496,0.9778,0.019766,0.152534,10.346501,0.059231,0.2101440040860325,0.9918080177158117,11.182175949215889,0.58804 0.587577 1.950026 8.219385,0.9819200495257974,0.39411199395544827,49.088379,109184,119684,33337216,2,2,11,33,0,9.065003148400752e-7,3.418479544173986e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,20000,5,1740,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,83.27938,2281701376,2350907392,0.96166,0.019301,0.150935,1.064241,0.060515,0.21011200442444533,0.9873600210994482,10.034720413386822,0.150962 0.275214 1.932074 7.818772,0.977632007561624,0.39260799530893564,41.521045,109152,119652,33066928,2,2,11,33,0,9.065003148400752e-7,3.418479544174159e-5
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,4,1,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,12.830509,67108864,136314880,2.594447,0.024353,0.122683,43.908023,0.058047,3.56960017234087,0.7966079865582287,73.00224155187607,21.457677 21.406726 29.663137,0.8202880271710455,9.61929652839899,119.05823,3792,6412,21448224,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,12.899091,100663296,169869312,2.043554,0.020845,0.097539,13.524516,0.054275,3.570911940187216,0.7981439703144133,20.17110399901867,5.740625 7.907191 7.798976,0.7834879797883332,9.593119844794273,52.082886,4108,6728,11092304,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,4,8,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,12.629892,100663296,169869312,1.94028,0.020342,0.101904,6.879802,0.05157,3.571904031559825,0.7995199994184077,10.30940841883421,2.940433 4.013623 3.945829,0.7866560481488705,9.660095907747746,41.312609,4108,6728,9119824,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,4,32,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,12.597772,100663296,169869312,1.850231,0.019816,0.094118,2.188308,0.049953,3.5677440464496613,0.7976319757290184,3.46972793340683,1.12486 1.001955 1.608132,0.7799999439157546,9.620703756809235,33.394334,4112,6732,7733456,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,4,64,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,12.673523,100663296,169869312,1.866176,0.020821,0.102388,1.28351,0.051727,3.5724800545722246,0.8027520379982889,2.2141120862215757,0.604112 0.507122 1.271244,0.7862719940021634,9.670304134488106,32.151868,4108,6728,7464256,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,4,256,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,13.29387,167772160,236978176,1.851086,0.019627,0.100478,0.79415,0.049864,3.5690241493284702,0.8018880034796894,1.5845439629629254,0.288076 0.30362 1.105299,0.7820799946784973,9.499839507043362,31.223346,4100,6720,7317120,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,4,1740,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,11.276381,167772160,236978176,1.855437,0.019445,0.095892,0.275104,0.050883,3.5708160139620304,0.7930240244604647,1.3623679988086224,0.178792 0.265912 1.034727,0.7834560237824917,9.58982389420271,30.882119,4100,6720,7266288,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,200000,4,1,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,22.80653,67108864,136314880,2.554921,0.023847,0.105131,45.368027,0.056674,3.5723841283470392,0.7993599865585566,50.20460858941078,14.168475 14.252947 22.586342,0.8175359689630568,9.66025609523058,84.162235,3792,6412,13420368,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,22.64019,67108864,136314880,2.374078,0.019507,0.094869,13.374622,0.051667,3.569567808881402,0.7971199811436236,14.187647961080074,3.581105 5.647174 5.59366,0.7812160183675587,9.793215431272984,46.466892,4108,6728,9025440,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,200000,4,8,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,24.75752,67108864,136314880,2.654369,0.025494,0.126332,6.914379,0.062123,3.5687999334186316,0.7973440224304795,7.237279787659645,1.892995 2.928258 2.857297,0.7843200000934303,9.542816318571568,45.734636,4108,6728,8033904,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,200000,4,32,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,25.025085,100663296,169869312,2.607814,0.024498,0.113507,2.120042,0.054897,3.5734400153160095,0.8008320000953972,2.2159358486533165,0.81542 0.709735 0.824114,0.7944320095703006,9.667135775089264,35.139982,4112,6732,7321440,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,200000,4,64,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,24.762483,100663296,169869312,1.809499,0.019568,0.099247,1.214909,0.05035,3.570687957108021,0.802464026492089,1.2559039751067758,0.443273 0.36786 0.56341,0.7883840007707477,9.518048726022243,30.790345,4108,6728,7167936,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,200000,4,256,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,24.953904,134217728,203423744,1.824038,0.019673,0.095888,0.712223,0.049684,3.5704318434000015,0.7966400007717311,0.7312640082091093,0.214855 0.179136 0.427213,0.7840640028007329,9.601023979485035,30.446998999999998,4100,6720,7076096,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,200000,4,1740,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,24.856481,167772160,236978176,1.840733,0.019763,0.099767,0.263168,0.050275,3.572511952370405,0.7943040109239519,0.5675519932992756,0.141714 0.134118 0.391996,0.7841600454412401,9.648224338889122,29.981495,4100,6720,7045376,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,200000,4,1,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,14.755272,100663296,169869312,2.618221,0.02508,0.134306,287.937725,0.059953,3.568927990272641,0.8329920237883925,358.8855266571045,61.505395 124.613379 219.516617,0.8409279980696738,25.63542313873768,400.286715,20880,25128,69615552,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,14.364142,100663296,169869312,2.537933,0.022884,0.113179,69.450239,0.055819,3.568223910406232,0.7921920041553676,98.10816496610641,16.414036 40.837616 40.693134,0.8227520156651735,25.70364810526371,148.90312699999998,22620,26868,25262608,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,200000,4,8,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,14.51031,100663296,169869312,2.529608,0.02193,0.107852,36.614649,0.053067,3.566848114132881,0.8032000041566789,51.944226026535034,9.410824 21.793125 21.805758,0.8125759777612984,25.49833618104458,102.066269,22620,26868,16415056,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,200000,4,32,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,14.595486,100663296,169869312,2.339289,0.021558,0.108869,11.085255,0.052328,3.5680958535522223,0.7995520136319101,17.021823674440384,4.13734 5.195654 7.892334,0.7857279852032661,25.875072926282883,64.72889699999999,22620,26868,10183664,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,200000,4,64,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,73.770092,134217728,203423744,2.034724,0.021673,0.113846,6.553085,0.052311,3.5708800423890352,0.7916479953564703,11.084320023655891,2.398427 2.789932 6.388173,0.7846080115996301,25.676831603050232,58.399486,22620,26868,8960752,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,200000,4,256,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,15.326532,167772160,236978176,2.080443,0.021067,0.10725,2.960666,0.055038,3.5666560288518667,0.7914239540696144,6.594623904675245,0.739977 0.927001 5.140142,0.7825599750503898,25.669824331998825,53.524558999999996,22568,26816,7975248,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,200000,4,1740,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,19.837187,536870912,606076928,2.503324,0.020323,0.107447,0.385317,0.052262,3.569727996364236,0.7961279479786754,5.436928011476994,0.182634 0.570112 4.783537,0.7834240095689893,25.69539286196232,52.327738,22588,26836,7705216,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,200000,4,1,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,82.646432,100663296,169869312,2.584905,0.026238,0.116422,241.154536,0.060617,3.5771201364696026,0.8408959838561714,259.02146100997925,58.99962 78.589175 125.345519,0.8345280075445771,25.603070855140686,306.473272,20880,25128,38984416,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,82.878753,100663296,169869312,2.547661,0.02484,0.123341,72.189597,0.059399,3.5719680599868298,0.7953919703140855,74.03279840946198,15.185222 31.338261 31.283101,0.788256002124399,25.68761631846428,126.278045,22620,26868,17318592,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,200000,4,8,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,82.743422,100663296,169869312,1.92364,0.02205,0.109298,35.409046,0.052628,3.5702399909496307,0.7965120021253824,37.59734332561493,7.706963 15.06033 15.515762,0.7919039926491678,25.766752660274506,83.859402,22620,26868,12227040,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,200000,4,32,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,82.371743,100663296,169869312,2.09727,0.021908,0.108892,10.958825,0.052404,3.5671680234372616,0.7957440102472901,11.341216042637825,3.594277 3.920254 4.274344,0.7802559994161129,25.713440030813217,59.705657,22620,26868,8630912,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,200000,4,64,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,82.407529,134217728,203423744,2.006231,0.021779,0.104912,6.287241,0.053593,3.569855820387602,0.7947519770823419,6.5148803405463696,1.917656 1.994217 2.844248,0.7865600055083632,25.56159906089306,53.338271,22620,26868,7843824,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,200000,4,256,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,82.503803,167772160,236978176,2.301814,0.021469,0.106107,2.777683,0.053409,3.569951979443431,0.7955520413815975,2.926304005086422,0.552775 0.574801 1.9362,0.7928640116006136,25.78006312251091,50.497831,22568,26816,7227072,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,200000,4,1740,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,83.329864,536870912,606076928,2.493841,0.020953,0.105568,0.373763,0.052283,3.5687361378222704,0.7963200332596898,2.2360319271683693,0.14154 0.271932 1.931718,0.7885760278441012,25.823231786489487,48.561088000000005,22588,26836,7050880,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,5,1,true,,21724,25053,1 8 64 512 2744 21724,3895658,3096 53352 341224 3497986,544798,1264,20064,3082.0079113924053,300.0,9654.0,11.507301,201326592,270532608,2.588544,0.023865,0.120783,64.178082,0.067941,0.7366080535575747,1.0298880515620112,110.67046225070953,21.538311 21.497227 29.699588 32.506823,1.0351680684834719,1.436383929103613,186.19083,31600,37316,70397776,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,5,4,true,,21724,25053,1 8 64 512 2744 21724,3895658,3096 53352 341224 3497986,544798,1264,20064,3082.0079113924053,300.0,9654.0,11.398611,201326592,270532608,2.579031,0.021791,0.113626,20.03822,0.062083,0.7357760332524776,0.9911040542647243,34.50758382678032,5.60827 7.779885 7.736994 14.529762,0.9838719852268696,1.4329280238598585,104.929411,30968,36684,56012256,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,5,8,true,,21724,25053,1 8 64 512 2744 21724,3895658,3096 53352 341224 3497986,544798,1264,20064,3082.0079113924053,300.0,9654.0,12.075427,201326592,270532608,2.587604,0.022519,0.111658,11.882962,0.062489,0.7356799906119704,0.9956799913197756,22.30745553970337,2.895411 3.949216 3.882326 12.095265,0.9933119872584939,1.4224640326574445,84.518862,30968,36684,53408592,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,5,32,true,,21724,25053,1 8 64 512 2744 21724,3895658,3096 53352 341224 3497986,544798,1264,20064,3082.0079113924053,300.0,9654.0,12.01605,268435456,337641472,2.538295,0.021183,0.110643,5.962776,0.061604,0.7357120048254728,0.9907520143315196,13.951456174254417,1.122006 1.008144 1.606589 10.507244,0.9996480075642467,1.4263360062614083,70.50084500000001,30936,36652,51551088,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,5,64,true,,21724,25053,1 8 64 512 2744 21724,3895658,3096 53352 341224 3497986,544798,1264,20064,3082.0079113924053,300.0,9654.0,12.640139,335544320,404750336,2.482026,0.02084,0.111145,4.621848,0.060569,0.7363839540630579,0.9911679662764072,12.438048608601093,0.617518 0.517682 1.292984 10.217189,1.0213759960606694,1.4264320489019156,69.682533,30968,36684,51228528,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12992039,m13h-2-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,5,256,true,,21724,25053,1 8 64 512 2744 21724,3895658,3096 53352 341224 3497986,544798,1264,20064,3082.0079113924053,300.0,9654.0,15.638383,704643072,773849088,2.495744,0.02277,0.108682,3.906719,0.060869,0.737887981813401,0.9894720278680325,11.529408395290375,0.300435 0.305385 1.117693 9.944591,1.0316160041838884,1.4354559825733304,78.315696,30948,36664,51014256,2,2,11,33,0,NaN,NaN
