host,gpu,variant,precision,P,lh,n,ell,fit,note,routes,n_direct,nonempty_classes,max_class,mean_class,construction_ms,persistent_device_bytes,peak_device_bytes,dense_operator_bytes,dense_persistent_bytes,dense_estimated_peak_bytes,chunk,whole_pass,b2m_ms,m2m_ms,m2l_ms,l2l_ms,l2b_ms,m2l_device_alloc_bytes,full_step_ms,full_step_host_alloc_bytes,err_potential,err_gradient
m13h-1-1,NVIDIA H200,dense,Float64,4,true,150,3,true,,1122,16302,696,5,1.6120689655172413,1064.888415,67108864,136314880,40722624,56808880,56808880,16384,true,0.07881599594838917,1.2961599277332425,4.453983623534441,1.2811520136892796,0.1271679939236492,0,10.249678999999999,1810704,NaN,1.4429127450504842e-7
m13h-1-1,NVIDIA H200,dense_perclass,Float64,4,true,150,3,true,,1122,16302,696,5,1.6120689655172413,265.600053,67108864,136314880,40722624,56808880,56808880,16384,false,0.07935999747132882,1.2964479392394423,10.687840171158314,1.2793600326403975,0.12755200441461056,0,16.902059,3056144,NaN,1.4429127450504842e-7
m13h-1-1,NVIDIA H200,dense_fused,Float64,4,true,150,3,true,,1122,16302,696,5,1.6120689655172413,265.063981,67108864,136314880,40722624,56808880,56808880,16384,true,0.07913599984021857,1.2887680204585195,0.02793600106087979,1.2692799791693687,0.1271679939236492,0,5.510498,1331328,NaN,1.4429127450504842e-7
m13h-1-1,NVIDIA H200,dense,Float32,4,true,150,3,true,,1122,16302,696,5,1.6120689655172413,5022.804124,33554432,102760448,20361312,28452176,28452176,16384,true,0.05279999822960235,1.2661759974434972,4.247455857694149,1.2530239764600992,0.10054399899672717,0,9.659789,1802080,NaN,1.2585890671878985e-6
m13h-1-1,NVIDIA H200,dense_perclass,Float32,4,true,150,3,true,,1122,16302,696,5,1.6120689655172413,2816.465752,33554432,102760448,20361312,28452176,28452176,16384,false,0.05193600009079091,1.2775040231645107,10.54451148957014,1.263551996089518,0.10016000305768102,0,16.110163,3047520,NaN,1.2585890671878985e-6
m13h-1-1,NVIDIA H200,dense_fused,Float32,4,true,150,3,true,,1122,16302,696,5,1.6120689655172413,2859.709876,33554432,102760448,20361312,28452176,28452176,16384,true,0.05225600034464151,1.2602879432961345,0.02473600034136325,1.2528320075944066,0.10016000305768102,0,5.340339,1322704,NaN,1.2585890671878985e-6
m13h-1-1,NVIDIA H200,concat,Float64,8,false,150,3,true,,11900,5000,0,0,0.0,8.829769,167772160,236978176,0,0,0,16384,true,0.5489919567480683,0.6132799899205565,0.2814399776980281,0.5998719716444612,0.5610880325548351,80,4.831953,1241568,3.546098276130394e-10,2.5811966918032336e-8
m13h-1-1,NVIDIA H200,factored,Float64,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,13.338457,67108864,136314880,0,0,0,16384,true,0.5492479540407658,0.6117760203778744,0.17267200746573508,0.5977920372970402,0.5608960054814816,0,4.580292,1171872,3.546098276130394e-10,2.5811966911093442e-8
m13h-1-1,NVIDIA H200,precomputed_y,Float64,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,38.12565,100663296,169869312,0,0,0,16384,true,0.5486080190166831,0.6225280230864882,0.11219199950573966,0.6147520034573972,0.5610240041278303,0,4.638935,1174272,3.546098414908272e-10,2.5811966931910124e-8
m13h-1-1,NVIDIA H200,dense,Float64,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,1710.709835,201326592,270532608,163972512,185308672,185308672,16384,true,0.5495999939739704,0.6134400027804077,20.795967429876328,0.6068479851819575,0.5611199885606766,0,24.893576,2868880,3.546098414908272e-10,2.581196689027676e-8
m13h-1-1,NVIDIA H200,dense_perclass,Float64,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,1711.723032,201326592,270532608,163972512,185308672,185308672,16384,false,0.5497600068338215,0.6131200352683663,40.60358554124832,0.6065279594622552,0.5609919899143279,0,46.45139,6556240,3.546098414908272e-10,2.581196689027676e-8
m13h-1-1,NVIDIA H200,dense_fused,Float64,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,1710.899159,201326592,270532608,163972512,185308672,185308672,16384,true,0.5492799682542682,0.6125760264694691,0.08944000001065433,0.6016319966875017,0.5613120156340301,0,4.605225999999999,1144288,3.546098414908272e-10,2.5811966876398973e-8
m13h-1-1,NVIDIA H200,dense,Float32,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,24180.803658,100663296,169869312,81986256,92705584,92705584,16384,true,0.3654079919215292,0.6354560027830303,15.407135710120201,0.6053120014257729,0.40611199801787734,0,20.050001,2863936,2.754104168334326e-8,4.822928190706399e-7
m13h-1-1,NVIDIA H200,dense_perclass,Float32,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,24046.599751,100663296,169869312,81986256,92705584,92705584,16384,false,0.3652480081655085,0.6276479689404368,35.08015722036362,0.6002879817970097,0.406271981773898,0,39.798398999999996,6551296,2.754104168334326e-8,4.654616053145766e-7
m13h-1-1,NVIDIA H200,dense_fused,Float32,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,23946.459863,100663296,169869312,81986256,92705584,92705584,16384,true,0.3653760068118572,0.6482559838332236,0.06323200068436563,0.6184959784150124,0.4061439831275493,0,4.4456690000000005,1139360,2.754104168334326e-8,4.822928190706399e-7
m13h-1-1,NVIDIA H200,concat,Float64,8,true,150,3,true,,12880,5076,0,0,0.0,13.734915,436207616,505413632,0,0,0,16384,true,0.38281598244793713,1.3230720069259405,0.6180480122566223,1.3377920258790255,0.5647360230796039,160,6.786334,1587472,NaN,1.8052704289783783e-8
m13h-1-1,NVIDIA H200,factored,Float64,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,17.860619,167772160,236978176,0,0,0,16384,true,0.38265599869191647,1.316671958193183,0.45779201900586486,1.2966720387339592,0.5645439960062504,0,6.263061,1473312,NaN,1.805270429325323e-8
m13h-1-1,NVIDIA H200,precomputed_y,Float64,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,64.345459,167772160,236978176,0,0,0,16384,true,0.3827199980150908,1.3519680360332131,0.28505598311312497,1.3211519690230489,0.5647360230796039,0,6.26553,1474160,NaN,1.805270429325323e-8
m13h-1-1,NVIDIA H200,dense,Float64,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,6652.59632,905969664,975175680,818762912,866313472,866313472,16384,true,0.38377600139938295,1.3768960488960147,31.617537140846252,1.3438400346785784,0.5664320196956396,0,36.780215999999996,3226608,NaN,1.8052704291518507e-8
m13h-1-1,NVIDIA H200,dense_perclass,Float64,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,6643.525597,905969664,975175680,818762912,866313472,866313472,16384,false,0.3825919993687421,1.3253120705485344,47.77760058641434,1.347776036709547,0.566464033909142,0,53.261724,7905520,NaN,1.805270428804906e-8
m13h-1-1,NVIDIA H200,dense_fused,Float64,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,6643.44474,905969664,975175680,818762912,866313472,866313472,16384,true,0.3831999783869833,1.3241920387372375,0.3646400000434369,1.295616035349667,0.5650879465974867,0,6.188891,1429024,NaN,1.805270429325323e-8
m13h-1-1,NVIDIA H200,dense,Float32,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,77859.283553,469762048,538968064,409381456,433207984,433207984,16384,true,0.25625602575019,1.3703680597245693,48.82930964231491,1.3366080820560455,0.40275201899930835,0,53.956746,3217984,NaN,3.243578038936157e-7
m13h-1-1,NVIDIA H200,dense_perclass,Float32,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,77732.098122,469762048,538968064,409381456,433207984,433207984,16384,false,0.25545599055476487,1.4375040773302317,63.29190731048584,1.34694401640445,0.4024640074931085,0,68.50354999999999,7896896,NaN,3.243578038936157e-7
m13h-1-1,NVIDIA H200,dense_fused,Float32,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,77906.712832,469762048,538968064,409381456,433207984,433207984,16384,true,0.2563199959695339,1.4155199751257896,0.4811840190086514,1.3818880543112755,0.40348799666389823,0,6.196508,1420400,NaN,3.243578038936157e-7
m13h-1-1,NVIDIA H200,concat,Float64,12,false,150,3,true,,15172,2252,0,0,0.0,29.505563,369098752,438304768,0,0,0,16384,true,1.9288640469312668,0.6139199831523001,0.6520640454255044,0.5988479824736714,1.986783929169178,80,6.865651000000001,1326336,2.3325938403040425e-11,4.675267693821095e-9
m13h-1-1,NVIDIA H200,factored,Float64,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,38.201866,167772160,236978176,0,0,0,16384,true,1.9279359839856625,0.6132799899205565,0.4653759824577719,0.5989440251141787,1.985887996852398,0,6.7300830000000005,1256640,2.3325938403040425e-11,4.675267686882201e-9
m13h-1-1,NVIDIA H200,precomputed_y,Float64,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,133.390084,167772160,236978176,0,0,0,16384,true,1.9285120069980621,0.6316800136119127,0.2630720264278352,0.6105920183472335,1.9858560990542173,0,6.527083,1259040,2.3325938403040425e-11,4.675267673004413e-9
m13h-1-1,NVIDIA H200,dense,Float64,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,10695.172391,805306368,874512384,749897616,794303080,794303080,16384,true,1.9292159704491496,0.6207039696164429,28.856543824076653,0.6098879966884851,1.9869760144501925,0,35.1888,3098112,2.3325924525252617e-11,4.675267686882201e-9
m13h-1-1,NVIDIA H200,dense_perclass,Float64,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,10688.668121,805306368,874512384,749897616,794303080,794303080,16384,false,1.9267200259491801,0.6328320014290512,46.146366745233536,0.6240000366233289,1.9890880212187767,0,52.101421,7094592,2.3325938403040425e-11,4.675267686882201e-9
m13h-1-1,NVIDIA H200,dense_fused,Float64,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,10686.82851,805306368,874512384,749897616,794303080,794303080,16384,true,1.9284479785710573,0.6117760203778744,0.36831997567787766,0.6031040102243423,1.9862079061567783,0,6.652934999999999,1229056,2.3325938403040425e-11,4.675267686882201e-9
m13h-1-1,NVIDIA H200,dense,Float32,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,152796.68186,402653184,471859200,374948808,397203104,397203104,16384,true,1.3594880001619458,0.7308159838430583,55.9505932033062,0.6520640454255044,1.4946559676900506,0,61.141484000000005,3093184,NaN,NaN
m13h-1-1,NVIDIA H200,dense_perclass,Float32,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,152551.60393,402653184,471859200,374948808,397203104,397203104,16384,false,1.3591359602287412,0.727136037312448,69.91177052259445,0.6635199533775449,1.4954559737816453,0,75.23038899999999,7089664,NaN,NaN
m13h-1-1,NVIDIA H200,dense_fused,Float32,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,152844.401334,402653184,471859200,374948808,397203104,397203104,16384,true,1.3591359602287412,0.7301120203919709,0.23244800104293972,0.6524479831568897,1.4955519000068307,0,5.812247,1224128,NaN,NaN
m13h-1-1,NVIDIA H200,concat,Float64,12,true,150,3,true,,12382,2747,0,0,0.0,44.48503,905969664,975175680,0,0,0,16384,true,1.9425280625000596,1.3208320597186685,1.151071977801621,1.3495358871296048,2.696895971894264,160,8.962091000000001,1672752,NaN,3.931087757397256e-9
m13h-1-1,NVIDIA H200,factored,Float64,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,51.24193,301989888,371195904,0,0,0,16384,true,1.9390080124139786,1.3223999412730336,0.9120960021391511,1.3002880150452256,2.6969281025230885,0,8.452035,1558576,NaN,3.931087750458362e-9
m13h-1-1,NVIDIA H200,precomputed_y,Float64,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,149.069657,335544320,404750336,0,0,0,16384,true,1.9425280625000596,1.3457599561661482,0.5463359993882477,1.3169280719012022,2.6978878304362297,0,8.519891999999999,1559424,NaN,3.931087757397256e-9
m13h-1-1,NVIDIA H200,dense,Float64,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,36336.124313,3590324224,3659530240,3465981600,3561767168,3561767168,16384,true,1.9424640340730548,1.3950079446658492,20.13404853641987,1.394400023855269,2.700160024687648,0,29.216844,3227920,NaN,3.931087746988915e-9
m13h-1-1,NVIDIA H200,dense_perclass,Float64,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,36360.089371,3590324224,3659530240,3465981600,3561767168,3561767168,16384,false,1.9433919806033373,1.3876479351893067,44.07091066241264,1.4344319934025407,2.6993921492248774,0,53.764522,7688208,NaN,3.931087736580574e-9
m13h-1-1,NVIDIA H200,dense_fused,Float64,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,36341.756809,3590324224,3659530240,3465981600,3561767168,3561767168,16384,true,1.9442880293354392,1.3948800042271614,1.5126400394365191,1.3780479785054922,2.6988161262124777,0,9.056249000000001,1514288,NaN,3.931087743519468e-9
m13h-1-1,NVIDIA H200,dense,Float32,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,437227.731758,1811939328,1881145344,1732990800,1780935088,1780935088,16384,true,1.3481599744409323,1.4671679819002748,21.08095958828926,1.3531199656426907,2.0431040320545435,0,29.260526,3219296,NaN,NaN
m13h-1-1,NVIDIA H200,dense_perclass,Float32,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,437868.952303,1811939328,1881145344,1732990800,1780935088,1780935088,16384,false,1.3476479798555374,1.468832022510469,44.23433542251587,1.3550720177590847,2.043456071987748,0,53.784108999999994,7679584,NaN,NaN
m13h-1-1,NVIDIA H200,dense_fused,Float32,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,438170.736534,1811939328,1881145344,1732990800,1780935088,1780935088,16384,true,1.348288031294942,1.469888025894761,2.182143973186612,1.4141119318082929,2.044704044237733,0,9.028347,1505664,NaN,NaN
m13h-1-1,NVIDIA H200,concat,Float64,4,false,2000,3,true,,32396,217604,0,0,0.0,598.213934,335544320,404750336,0,0,0,16384,true,0.32943999394774437,0.5920320400036871,0.26431999867781997,0.5789760034531355,0.4543679824564606,80,4.313834,1481632,1.2898346363199309e-8,6.286091274246286e-7
m13h-1-1,NVIDIA H200,factored,Float64,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,6.121791,67108864,136314880,0,0,0,16384,true,0.328480004100129,0.6006400217302144,0.16204800340346992,0.5856639472767711,0.4533120081759989,0,4.11406,1418528,1.2898346363199309e-8,6.286091274593231e-7
m13h-1-1,NVIDIA H200,precomputed_y,Float64,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,7.7909,67108864,136314880,0,0,0,16384,true,0.32886400003917515,0.5981120048090816,0.10633599595166743,0.5862399702891707,0.4482879885472357,0,4.114509,1419440,1.2898346363199309e-8,6.286091274593231e-7
m13h-1-1,NVIDIA H200,dense,Float64,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,69.976144,67108864,136314880,7920000,15528512,15528512,16384,true,0.32812802237458527,0.596800004132092,12.312895618379116,0.5860480014234781,0.45369600411504507,0,16.575953000000002,2476752,1.2898346377077097e-8,6.28609127466262e-7
m13h-1-1,NVIDIA H200,dense_perclass,Float64,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,70.126488,67108864,136314880,7920000,15528512,15528512,16384,false,0.3279999946244061,0.6004800088703632,25.222431868314743,0.589023984503001,0.45833599870093167,0,30.183311,4804768,1.2898346363199309e-8,6.286091274593231e-7
m13h-1-1,NVIDIA H200,dense_fused,Float64,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,70.798126,67108864,136314880,7920000,15528512,15528512,16384,true,0.3285759885329753,0.5963839939795434,0.040639999497216195,0.5861120298504829,0.4529919824562967,0,4.0528379999999995,1384352,1.2898346363199309e-8,6.286091274315675e-7
m13h-1-1,NVIDIA H200,dense,Float32,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,904.70938,33554432,102760448,3960000,8291712,8291712,16384,true,0.20383999799378216,0.6084160413593054,12.897088192403316,0.6046079797670245,0.37788800545968115,0,17.042614,2471808,1.2154805764663656e-7,1.5059639918879597e-5
m13h-1-1,NVIDIA H200,dense_perclass,Float32,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,906.986876,33554432,102760448,3960000,8291712,8291712,16384,false,0.20374399900902063,0.6124479696154594,26.29452757537365,0.6069120136089623,0.38051200681366026,0,30.67458,4799824,9.435667452928342e-8,1.5178849208430378e-5
m13h-1-1,NVIDIA H200,dense_fused,Float32,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,883.218914,33554432,102760448,3960000,8291712,8291712,16384,true,0.20371199934743345,0.6069120136089623,0.03494400152703747,0.6044800393283367,0.3710080054588616,0,4.1106,1379408,9.881337384443079e-8,1.5000035274104206e-5
m13h-1-1,NVIDIA H200,concat,Float64,4,true,2000,3,true,,23646,222370,0,0,0.0,7.1031,872415232,941621248,0,0,0,16384,true,0.33296001492999494,1.2950400123372674,0.5477439844980836,1.2761281104758382,0.7018240285106003,160,6.401705,1817968,NaN,3.268261120677879e-7
m13h-1-1,NVIDIA H200,factored,Float64,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,6.395818,100663296,169869312,0,0,0,16384,true,0.33260800410062075,1.2945280177518725,0.3352960047777742,1.2735039927065372,0.7048000115901232,0,6.0722570000000005,1725552,NaN,3.268261120677879e-7
m13h-1-1,NVIDIA H200,precomputed_y,Float64,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,9.892599,100663296,169869312,0,0,0,16384,true,0.3325440047774464,1.2964479392394423,0.22940798953641206,1.2719039805233479,0.6967359804548323,0,6.073117,1723264,NaN,3.268261120677879e-7
m13h-1-1,NVIDIA H200,dense,Float64,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,265.224204,100663296,169869312,40722624,57767456,57767456,16384,true,0.3328959865029901,1.2966080103069544,10.409504175186157,1.2727039866149426,0.6998720346018672,0,16.375504999999997,2603696,NaN,3.2682611207125734e-7
m13h-1-1,NVIDIA H200,dense_perclass,Float64,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,265.406697,100663296,169869312,40722624,57767456,57767456,16384,false,0.33302398514933884,1.2971520191058517,23.1644157320261,1.3309119967743754,0.7000640034675598,0,29.973174,5050880,NaN,3.268261120677879e-7
m13h-1-1,NVIDIA H200,dense_fused,Float64,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,265.361532,100663296,169869312,40722624,57767456,57767456,16384,true,0.33308801357634366,1.299263909459114,0.09449599747313187,1.2799359392374754,0.6974400021135807,0,5.8100570000000005,1659504,NaN,3.2682611207125734e-7
m13h-1-1,NVIDIA H200,dense,Float32,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,2968.065977,67108864,136314880,20361312,29410752,29410752,16384,true,0.2064319996861741,1.2695359764620662,10.508480481803417,1.2590399710461497,0.564224028494209,0,16.145603,2595072,NaN,2.341812643746888e-6
m13h-1-1,NVIDIA H200,dense_perclass,Float32,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,2905.839635,67108864,136314880,20361312,29410752,29410752,16384,false,0.20713600679300725,1.2660479405894876,22.956768050789833,1.251296023838222,0.5685120122507215,0,28.678281,5042256,NaN,2.4014172885222784e-6
m13h-1-1,NVIDIA H200,dense_fused,Float32,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,2902.933583,67108864,136314880,20361312,29410752,29410752,16384,true,0.20684799528680742,1.2679040664806962,0.07324799662455916,1.2530239764600992,0.5804799729958177,0,5.4518830000000005,1650880,NaN,2.4014172885222784e-6
m13h-1-1,NVIDIA H200,concat,Float64,8,false,2000,3,true,,177990,65059,0,0,0.0,10.138313,973078528,1042284544,0,0,0,16384,true,1.9624000415205956,0.60351996216923,2.931168070062995,0.601216044742614,2.043359912931919,160,8.509071,1615488,1.6684062464911165e-10,1.643284673613632e-8
m13h-1-1,NVIDIA H200,factored,Float64,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,14.530742,100663296,169869312,0,0,0,16384,true,1.9626240245997906,0.605759967584163,2.3168001789599657,0.5988479824736714,2.0403522066771984,0,7.949538,1562976,1.6684063852689945e-10,1.6432846722258532e-8
m13h-1-1,NVIDIA H200,precomputed_y,Float64,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,41.741754,100663296,169869312,0,0,0,16384,true,1.9625280983746052,0.6283519905991852,1.2715840712189674,0.6116480217315257,2.0410558208823204,0,6.9100969999999995,1550496,1.6684065240468726e-10,1.6432846750014107e-8
m13h-1-1,NVIDIA H200,dense,Float64,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,1712.38734,234881024,304087040,163972512,186267248,186267248,16384,true,1.9623360130935907,0.6067840149626136,26.854047551751137,0.6032639648765326,2.0404797978699207,0,32.954999,3638064,1.6684062464911165e-10,1.643284673613632e-8
m13h-1-1,NVIDIA H200,dense_perclass,Float64,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,1711.790986,234881024,304087040,163972512,186267248,186267248,16384,false,1.9621120300143957,0.6072960095480084,52.959393709897995,0.6195520400069654,2.042623935267329,0,60.102931999999996,8211952,1.6684062464911165e-10,1.6432846722258532e-8
m13h-1-1,NVIDIA H200,dense_fused,Float64,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,1712.57866,234881024,304087040,163972512,186267248,186267248,16384,true,1.9631041213870049,0.6132799899205565,0.9308800217695534,0.5946239689365029,2.0460160449147224,0,6.566316,1469472,1.6684062464911165e-10,1.643284673613632e-8
m13h-1-1,NVIDIA H200,dense,Float32,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,24177.120041,134217728,203423744,81986256,93664160,93664160,16384,true,1.277376082725823,0.6356800440698862,26.80211327970028,0.599936000071466,1.4813439920544624,0,32.254813,3633136,5.945890439729151e-8,1.2032763801517188e-5
m13h-1-1,NVIDIA H200,dense_perclass,Float32,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,24222.587641,134217728,203423744,81986256,93664160,93664160,16384,false,1.2780160177499056,0.6329920142889023,51.931168884038925,0.6023040041327477,1.4825279358774424,0,57.793087,8207024,5.023610440135773e-8,1.2032763801517188e-5
m13h-1-1,NVIDIA H200,dense_fused,Float32,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,24042.730925,134217728,203423744,81986256,93664160,93664160,16384,true,1.277663977816701,0.6213759770616889,0.6479679723270237,0.5939520196989179,1.4865280827507377,0,5.180319,1464544,5.214772477724061e-8,1.2032763801517188e-5
m13h-1-1,NVIDIA H200,concat,Float64,8,true,2000,3,true,,185284,67725,0,0,0.0,16.170825,2516582400,2585788416,0,0,0,16384,true,2.308736089617014,1.3203839771449566,6.465184036642313,1.2993919663131237,3.578335978090763,320,14.408263,2019408,NaN,1.0606913404889728e-8
m13h-1-1,NVIDIA H200,factored,Float64,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,16.171816,167772160,236978176,0,0,0,16384,true,2.308736089617014,1.323551987297833,5.987295880913734,1.3032000279054046,3.5826240200549364,0,13.976864,2038336,NaN,1.060691341529807e-8
m13h-1-1,NVIDIA H200,precomputed_y,Float64,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,53.098206,201326592,270532608,0,0,0,16384,true,2.308896044269204,1.3462400529533625,3.4645760897547007,1.3279999839141965,3.582431934773922,0,11.459735,2004688,NaN,1.060691341529807e-8
m13h-1-1,NVIDIA H200,dense,Float64,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,6639.382736,905969664,975175680,818762912,867272048,867272048,16384,true,2.3093759082257748,1.320863957516849,26.969855651259422,1.3054399751126766,3.5798398312181234,0,35.903454,3931296,NaN,1.0606913404889728e-8
