host,gpu,variant,precision,P,lh,n,ell,fit,note,routes,n_direct,nonempty_classes,max_class,mean_class,construction_ms,persistent_device_bytes,peak_device_bytes,dense_operator_bytes,dense_persistent_bytes,dense_estimated_peak_bytes,chunk,whole_pass,b2m_ms,m2m_ms,m2l_ms,l2l_ms,l2b_ms,m2l_device_alloc_bytes,full_step_ms,full_step_host_alloc_bytes,err_potential,err_gradient
m13h-1-1,NVIDIA H200,dense_perclass,Float32,4,true,150,3,true,,1122,16302,696,5,1.6120689655172413,2891.355264,33554432,136314880,20361312,28452176,28452176,16384,false,0.05107200195197947,1.218335935845971,20.084768533706665,1.2165119405835867,0.10067199764307588,5568,28.320874,5440032,NaN,1.2585890671878985e-6
m13h-1-1,NVIDIA H200,concat,Float64,8,false,150,3,true,,11900,5000,0,0,0.0,8.954134,167772160,236978176,0,0,0,16384,true,0.5492479540407658,0.5983039736747742,0.2815040061250329,0.5876159993931651,0.560703978408128,80,4.788631,1241568,3.546098414908272e-10,2.5811966911093442e-8
m13h-1-1,NVIDIA H200,factored,Float64,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,13.276915,67108864,136314880,0,0,0,16384,true,0.5487040034495294,0.6021439912728965,0.1717120030662045,0.5957119865342975,0.5610240041278303,0,4.581171,1171872,3.546098276130394e-10,2.5811966918032336e-8
m13h-1-1,NVIDIA H200,precomputed_y,Float64,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,39.011458,100663296,169869312,0,0,0,16384,true,0.5489919567480683,0.6030719960108399,0.10905600356636569,0.5903999553993344,0.560703978408128,0,4.526011,1174272,3.546098414908272e-10,2.5811966931910124e-8
m13h-1-1,NVIDIA H200,dense,Float64,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,1705.209206,201326592,304087040,163972512,185308672,185308672,16384,true,0.5491520278155804,0.5942400312051177,56.572988629341125,0.5830720183439553,0.5612800014205277,40096,66.614829,9182000,3.546098414908272e-10,2.581196686946008e-8
m13h-1-1,NVIDIA H200,dense_perclass,Float64,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,1706.522226,201326592,304087040,163972512,185308672,185308672,16384,false,0.5492799682542682,0.6044480251148343,77.483169734478,0.6064640474505723,0.561152002774179,40096,86.757347,12869360,3.546098414908272e-10,2.581196689027676e-8
m13h-1-1,NVIDIA H200,dense,Float32,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,24837.539308,100663296,203423744,81986256,92705584,92705584,16384,true,0.3648959973361343,0.610848015639931,50.709377974271774,0.5895040230825543,0.406047998694703,20048,58.077802999999996,9178704,2.4571321657895773e-8,4.822928190706399e-7
m13h-1-1,NVIDIA H200,dense_perclass,Float32,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,24623.69158,100663296,203423744,81986256,92705584,92705584,16384,false,0.36502399598248303,0.6074879784137011,69.43202763795853,0.5779520142823458,0.4062080115545541,20048,77.17348799999999,12866064,2.754104168334326e-8,4.654616053145766e-7
m13h-1-1,NVIDIA H200,concat,Float64,8,true,150,3,true,,12880,5076,0,0,0.0,12.085227,436207616,505413632,0,0,0,16384,true,0.38127999869175255,1.306080026552081,0.6171839777380228,1.281695906072855,0.5640640156343579,160,6.486022999999999,1587472,NaN,1.8052704289783783e-8
m13h-1-1,NVIDIA H200,factored,Float64,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,14.8321,167772160,236978176,0,0,0,16384,true,0.3818880068138242,1.3104960089549422,0.4560000088531524,1.2833280488848686,0.5640959716401994,0,6.119902,1473312,NaN,1.805270429325323e-8
m13h-1-1,NVIDIA H200,precomputed_y,Float64,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,58.408875,167772160,236978176,0,0,0,16384,true,0.3821119898930192,1.3051520800217986,0.28348801424726844,1.2886079493910074,0.5640320014208555,0,6.186741,1474160,NaN,1.805270429325323e-8
m13h-1-1,NVIDIA H200,dense,Float64,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,6575.859742,905969664,1008730112,818762912,866313472,866313472,16384,true,0.3820480196736753,1.2838720576837659,59.65737625956535,1.3247040333226323,0.5654399865306914,41792,70.645561,9631328,NaN,1.805270429325323e-8
m13h-1-1,NVIDIA H200,dense_perclass,Float64,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,6572.664034,905969664,1008730112,818762912,866313472,866313472,16384,false,0.38172799395397305,1.2879360001534224,84.28153395652771,1.3221759581938386,0.5656639696098864,41792,94.757675,14310224,NaN,1.805270428804906e-8
m13h-1-1,NVIDIA H200,dense,Float32,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,79884.743144,469762048,538968064,409381456,433207984,433207984,16384,true,0.2554240054450929,1.348672085441649,62.61657923460007,1.3169599696993828,0.4035199817735702,20896,72.970259,9625952,NaN,3.243578038936157e-7
m13h-1-1,NVIDIA H200,dense_perclass,Float32,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,80311.997845,469762048,538968064,409381456,433207984,433207984,16384,false,0.25526402168907225,1.3291840441524982,85.17973870038986,1.2957119615748525,0.4021440108772367,20896,95.460488,14304864,NaN,3.243578038936157e-7
m13h-1-1,NVIDIA H200,concat,Float64,12,false,150,3,true,,15172,2252,0,0,0.0,27.035132,369098752,438304768,0,0,0,16384,true,1.9288640469312668,0.6079679587855935,0.6516799912787974,0.5984320305287838,1.985823968425393,80,6.820007,1326336,2.332591064746481e-11,4.675267679943307e-9
m13h-1-1,NVIDIA H200,factored,Float64,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,34.654215,167772160,236978176,0,0,0,16384,true,1.9275840604677796,0.6103040068410337,0.46467198990285397,0.5976000102236867,1.992607954889536,0,6.680455,1256640,2.3325952280828233e-11,4.675267693821095e-9
m13h-1-1,NVIDIA H200,precomputed_y,Float64,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,127.135147,167772160,236978176,0,0,0,16384,true,1.9277120009064674,0.6105920183472335,0.2615039993543178,0.5990719655528665,1.9881280604749918,0,6.472238,1259040,2.3325952280828233e-11,4.675267693821095e-9
m13h-1-1,NVIDIA H200,dense,Float64,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,10626.263893,805306368,941621248,749897616,794303080,794303080,16384,true,1.9289280753582716,0.5932479980401695,61.95641681551933,0.5916479858569801,1.9860160537064075,43456,73.541258,9805056,2.3325938403040425e-11,4.675267686882201e-9
m13h-1-1,NVIDIA H200,dense_perclass,Float64,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,10627.714621,805306368,941621248,749897616,794303080,794303080,16384,false,1.9295359961688519,0.5963839939795434,84.49040353298187,0.6110079702921212,1.987743889912963,43456,95.337033,13801520,2.3325938403040425e-11,4.675267686882201e-9
m13h-1-1,NVIDIA H200,dense,Float32,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,157181.671491,436207616,538968064,374948808,397203104,397203104,16384,true,1.3589441077783704,0.7141439709812403,68.61033290624619,0.6261119851842523,1.4955519000068307,21728,77.373097,9801760,NaN,NaN
m13h-1-1,NVIDIA H200,dense_perclass,Float32,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,155293.155246,436207616,505413632,374948808,397203104,397203104,16384,false,1.3599999947473407,0.7105279946699739,89.09190446138382,0.6335359648801386,1.4950080076232553,21728,95.66765000000001,13798224,NaN,NaN
m13h-1-1,NVIDIA H200,concat,Float64,12,true,150,3,true,,12382,2747,0,0,0.0,39.439435,905969664,975175680,0,0,0,16384,true,1.9414399284869432,1.309504033997655,1.1490239994600415,1.284544006921351,2.6969281025230885,160,8.780979,1672752,NaN,3.931087750458362e-9
m13h-1-1,NVIDIA H200,factored,Float64,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,51.529439,301989888,371195904,0,0,0,16384,true,1.939264009706676,1.3066240353509784,0.9104639757424593,1.2847039615735412,2.697056159377098,0,8.398436,1558576,NaN,3.931087753927809e-9
m13h-1-1,NVIDIA H200,precomputed_y,Float64,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,141.517454,335544320,404750336,0,0,0,16384,true,1.941503956913948,1.3102079974487424,0.5422400427050889,1.2938239378854632,2.69715185277164,0,8.344539999999999,1559424,NaN,3.931087757397256e-9
m13h-1-1,NVIDIA H200,dense,Float64,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,36024.38713,3590324224,3693084672,3465981600,3561767168,3561767168,16384,true,1.9416960421949625,1.3320959405973554,58.601345866918564,1.3612799812108278,2.6995521038770676,39840,71.72946800000001,9699280,NaN,3.931087743519468e-9
m13h-1-1,NVIDIA H200,dense_perclass,Float64,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,36006.229185,3590324224,3693084672,3465981600,3561767168,3561767168,16384,false,1.9425280625000596,1.3452160637825727,81.43788576126099,1.3623039703816175,2.6992640923708677,39840,95.097785,14159568,NaN,3.931087736580574e-9
m13h-1-1,NVIDIA H200,dense,Float32,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,450234.900116,1811939328,1914699776,1732990800,1780935088,1780935088,16384,true,1.3477120082825422,1.4030400197952986,58.11452865600586,1.3405439676716924,2.0437759812921286,19920,69.72959300000001,9693920,NaN,NaN
m13h-1-1,NVIDIA H200,dense_perclass,Float32,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,448564.6544,1811939328,1881145344,1732990800,1780935088,1780935088,16384,false,1.3470400590449572,1.3989759609103203,80.84297925233841,1.3441280461847782,2.0437759812921286,19920,91.084898,14154208,NaN,NaN
m13h-1-1,NVIDIA H200,concat,Float64,4,false,2000,3,true,,32396,217604,0,0,0.0,616.330616,335544320,404750336,0,0,0,16384,true,0.3282240068074316,0.5818880163133144,0.2603839966468513,0.5703360075131059,0.45558399870060384,80,4.341456,1481632,1.2898346377077097e-8,6.286091274870786e-7
m13h-1-1,NVIDIA H200,factored,Float64,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,5.728597,67108864,136314880,0,0,0,16384,true,0.32886400003917515,0.5844800034537911,0.16012799460440874,0.5740479682572186,0.45420799870043993,0,4.0991420000000005,1418528,1.2898346335443733e-8,6.286091274593231e-7
m13h-1-1,NVIDIA H200,precomputed_y,Float64,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,7.956269,67108864,136314880,0,0,0,16384,true,0.3278719959780574,0.5850240122526884,0.10547199781285599,0.5705920048058033,0.4475519817788154,0,4.065658,1419440,1.2898346377077097e-8,6.286091274801398e-7
m13h-1-1,NVIDIA H200,dense,Float64,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,71.62053,67108864,136314880,7920000,15528512,15528512,16384,true,0.32806399394758046,0.575200014282018,34.93119776248932,0.5719680339097977,0.4542399838101119,25360,41.746688999999996,5924384,1.2898346349321521e-8,6.286091274176897e-7
m13h-1-1,NVIDIA H200,dense_perclass,Float64,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,71.624451,67108864,136314880,7920000,15528512,15528512,16384,false,0.32793599530123174,0.5800960352644324,47.29878157377243,0.5826560081914067,0.45699201291427016,25344,55.168279,8251536,1.2898346335443733e-8,6.286091274697314e-7
m13h-1-1,NVIDIA H200,dense,Float32,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,911.727117,33554432,136314880,3960000,8291712,8291712,16384,true,0.20367999968584627,0.563167966902256,34.85308960080147,0.5681599723175168,0.3837120020762086,12680,40.54542,5921088,9.919631585586508e-8,1.5238453853205769e-5
m13h-1-1,NVIDIA H200,dense_perclass,Float32,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,912.0512,33554432,136314880,3960000,8291712,8291712,16384,false,0.20371199934743345,0.5673919804394245,47.04032093286514,0.564224028494209,0.38454399327747524,12672,54.990787,8248240,1.2154805764663656e-7,1.4940430629328816e-5
m13h-1-1,NVIDIA H200,concat,Float64,4,true,2000,3,true,,23646,222370,0,0,0.0,7.14829,872415232,941621248,0,0,0,16384,true,0.33190398244187236,1.2621760834008455,0.5368319689296186,1.248160027898848,0.7014719885773957,160,6.253609,1817968,NaN,3.268261120695226e-7
m13h-1-1,NVIDIA H200,factored,Float64,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,6.397703,100663296,169869312,0,0,0,16384,true,0.3323520068079233,1.2667520204558969,0.33865601290017366,1.2508160434663296,0.7051840075291693,0,5.918918,1725552,NaN,3.268261120677879e-7
m13h-1-1,NVIDIA H200,precomputed_y,Float64,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,10.769276,100663296,169869312,0,0,0,16384,true,0.33184001222252846,1.2681280495598912,0.22963200171943754,1.248896005563438,0.6987520027905703,0,5.867094,1723264,NaN,3.2682611207125734e-7
m13h-1-1,NVIDIA H200,dense,Float64,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,264.802379,100663296,203423744,40722624,57767456,57767456,16384,true,0.3319999959785491,1.2584960786625743,29.884865507483482,1.2382400454953313,0.6928960210643709,21904,37.954881,5574416,NaN,3.268261120695226e-7
m13h-1-1,NVIDIA H200,dense_perclass,Float64,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,264.664203,100663296,203423744,40722624,57767456,57767456,16384,false,0.332511990563944,1.2535681016743183,42.99395531415939,1.2965439818799496,0.6956480210646987,21888,50.942016,8020720,NaN,3.268261120695226e-7
m13h-1-1,NVIDIA H200,dense,Float32,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,3025.962439,67108864,169869312,20361312,29410752,29410752,16384,true,0.2058240061160177,1.2100159656256437,29.690945520997047,1.2259839568287134,0.5854719784110785,10952,37.081517,5569040,NaN,2.282207998971497e-6
m13h-1-1,NVIDIA H200,dense_perclass,Float32,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,2984.43638,67108864,136314880,20361312,29410752,29410752,16384,false,0.20598398987203836,1.2159680482000113,41.82131215929985,1.2179519981145859,0.5916800000704825,10944,48.436347,8015360,NaN,2.341812643746888e-6
m13h-1-1,NVIDIA H200,concat,Float64,8,false,2000,3,true,,177990,65059,0,0,0.0,10.450674,973078528,1042284544,0,0,0,16384,true,1.9624640699476004,0.5982720176689327,2.9306879732757807,0.586336012929678,2.0433920435607433,160,8.493574,1615488,1.6684059689353603e-10,1.643284673613632e-8
m13h-1-1,NVIDIA H200,factored,Float64,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,11.397549,100663296,169869312,0,0,0,16384,true,1.9623360130935907,0.6052479729987681,2.313056029379368,0.5898560048080981,2.0477441139519215,0,7.91791,1562976,1.6684062464911165e-10,1.6432846750014107e-8
m13h-1-1,NVIDIA H200,precomputed_y,Float64,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,31.382552,100663296,169869312,0,0,0,16384,true,1.9629120361059904,0.6084799533709884,1.2682239757850766,0.5934719811193645,2.0416639745235443,0,6.859959,1550496,1.6684065240468726e-10,1.6432846750014107e-8
m13h-1-1,NVIDIA H200,dense,Float64,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,1707.52545,234881024,337641472,163972512,186267248,186267248,16384,true,1.9629120361059904,0.598591985180974,74.76182281970978,0.6160960183478892,2.041824162006378,50080,85.503024,10490352,1.6684062464911165e-10,1.6432846750014107e-8
m13h-1-1,NVIDIA H200,dense_perclass,Float64,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,1708.215512,234881024,337641472,163972512,186267248,186267248,16384,false,1.9621439278125763,0.586559996008873,98.92358630895615,0.6064000190235674,2.043680055066943,49952,110.45186799999999,15057328,1.6684062464911165e-10,1.6432846750014107e-8
m13h-1-1,NVIDIA H200,dense,Float32,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,25469.125097,134217728,236978176,81986256,93664160,93664160,16384,true,1.2788480380550027,0.6078080041334033,72.04857468605042,0.5862080142833292,1.4957120874896646,25040,80.579749,10487056,5.4211511321677897e-8,1.201786264032334e-5
m13h-1-1,NVIDIA H200,dense_perclass,Float32,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,25439.990907,134217728,236978176,81986256,93664160,93664160,16384,false,1.278272015042603,0.6108160014264286,97.80070185661316,0.6037120474502444,1.4917119406163692,24976,104.413201,15054032,5.023610440135773e-8,1.2032763801517188e-5
m13h-1-1,NVIDIA H200,concat,Float64,8,true,2000,3,true,,185284,67725,0,0,0.0,16.376824,2516582400,2585788416,0,0,0,16384,true,2.3084799759089947,1.3070720015093684,6.464799866080284,1.2860159622505307,3.5903998650610447,320,14.384273,2019408,NaN,1.0606913401420281e-8
m13h-1-1,NVIDIA H200,factored,Float64,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,15.183824,167772160,236978176,0,0,0,16384,true,2.308799885213375,1.2933759717270732,5.986847914755344,1.2842559954151511,3.5817280877381563,0,13.931436999999999,2038336,NaN,1.0606913401420281e-8
m13h-1-1,NVIDIA H200,precomputed_y,Float64,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,53.32587,201326592,270532608,0,0,0,16384,true,2.309087896719575,1.3129600556567311,3.4511680714786053,1.289919950067997,3.583264071494341,0,11.405126999999998,2004688,NaN,1.0606913408359175e-8
m13h-1-1,NVIDIA H200,dense,Float64,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,6585.172453,905969664,1042284544,818762912,867272048,867272048,16384,true,2.310303971171379,1.3151359744369984,74.94431734085083,1.346432021819055,3.5835199523717165,50160,88.433963,10787904,NaN,1.0606913404889728e-8
m13h-1-1,NVIDIA H200,dense_perclass,Float64,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,6607.874476,905969664,1042284544,818762912,867272048,867272048,16384,false,2.308960072696209,1.3328000204637647,104.16994988918304,1.366527983918786,3.5801278427243233,49984,118.434395,16347536,NaN,1.0606913411828622e-8
m13h-1-1,NVIDIA H200,dense,Float32,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,81397.430917,469762048,572522496,409381456,434166560,434166560,16384,true,1.507168053649366,1.3011200353503227,75.771264731884,1.2726399581879377,2.55968002602458,25080,86.45718,10782544,NaN,7.43692693618847e-5
m13h-1-1,NVIDIA H200,dense_perclass,Float32,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,80659.615273,469762048,572522496,409381456,434166560,434166560,16384,false,1.5075519913807511,1.3004479696974158,102.09875553846359,1.2662080116569996,2.560512162744999,24992,117.43497599999999,16342176,NaN,7.43692693618847e-5
m13h-1-1,NVIDIA H200,concat,Float64,12,false,2000,3,true,,222454,30555,0,0,0.0,29.699775,2013265920,2082471936,0,0,0,16384,true,7.641632109880447,0.6119359750300646,8.679519407451153,0.5981120048090816,7.938047870993614,160,25.919495,1700000,3.571014317582666e-11,5.3776624542312135e-9
m13h-1-1,NVIDIA H200,factored,Float64,12,false,2000,3,true,,222454,30555,3282,310,67.78001218769043,32.571246,167772160,236978176,0,0,0,16384,true,7.669375743716955,0.6115519790910184,6.47599995136261,0.600831990595907,7.936703972518444,0,23.726602,1667264,3.5710170931402274e-11,5.377662426475638e-9
m13h-1-1,NVIDIA H200,precomputed_y,Float64,12,false,2000,3,true,,222454,30555,3282,310,67.78001218769043,112.776734,201326592,270532608,0,0,0,16384,true,7.642911747097969,0.616671983152628,3.3438398968428373,0.5988799966871738,7.935808040201664,0,20.548913,1650320,3.571014317582666e-11,5.377662468109001e-9
m13h-1-1,NVIDIA H200,dense,Float64,12,false,2000,3,true,,222454,30555,3282,310,67.78001218769043,10606.250348,838860800,975175680,749897616,795261656,795261656,16384,true,7.643071934580803,0.5933439824730158,77.04377919435501,0.6176000460982323,7.911872118711472,52720,94.082216,11047712,3.5710157053614466e-11,5.377662370964487e-9
m13h-1-1,NVIDIA H200,dense_perclass,Float64,12,false,2000,3,true,,222454,30555,3282,310,67.78001218769043,10623.294107,838860800,975175680,749897616,795261656,795261656,16384,false,7.641439791768789,0.5942080169916153,103.94003242254257,0.6150080007500947,7.911807857453823,52512,119.901993,15838032,3.5710170931402274e-11,5.377662370964487e-9
m13h-1-1,NVIDIA H200,dense,Float32,12,false,2000,3,true,,222454,30555,3282,310,67.78001218769043,156272.549909,436207616,538968064,374948808,398161680,398161680,16384,true,5.190495867282152,0.7096320041455328,81.96937292814255,0.6286720163188875,5.767007824033499,26360,92.693165,11044432,NaN,NaN
m13h-1-1,NVIDIA H200,dense_perclass,Float32,12,false,2000,3,true,,222454,30555,3282,310,67.78001218769043,156415.508507,436207616,538968064,374948808,398161680,398161680,16384,false,5.190144293010235,0.7060160278342664,107.45308548212051,0.6119359750300646,5.765728186815977,26256,118.949869,15834752,NaN,NaN
m13h-1-1,NVIDIA H200,concat,Float64,12,true,2000,3,true,,203136,36964,0,0,0.0,46.545072,5033164800,5102370816,0,0,0,16384,true,7.008768152445555,1.3079680502414703,16.35187119245529,1.290016109123826,9.888608008623123,320,35.416146000000005,2104432,NaN,1.864607399038043e-9
m13h-1-1,NVIDIA H200,factored,Float64,12,true,2000,3,true,,203136,36964,3246,262,62.58040665434381,53.048558,335544320,404750336,0,0,0,16384,true,7.031968329101801,1.317567890509963,13.954335823655128,1.2926720082759857,9.891103953123093,0,33.010391999999996,2145200,NaN,1.864607409446384e-9
m13h-1-1,NVIDIA H200,precomputed_y,Float64,12,true,2000,3,true,,203136,36964,3246,262,62.58040665434381,139.690524,335544320,404750336,0,0,0,16384,true,7.009088061749935,1.313696033321321,7.790239993482828,1.2988480739295483,9.890272282063961,0,26.878850999999997,2108416,NaN,1.864607395568596e-9
m13h-1-1,NVIDIA H200,dense,Float64,12,true,2000,3,true,,203136,36964,3246,262,62.58040665434381,36066.023323,3623878656,3726639104,3465981600,3562725744,3562725744,16384,true,7.01596774160862,1.3549760915338993,81.15821331739426,1.359808025881648,9.891551919281483,52128,102.258818,11237648,NaN,1.864607471896429e-9
m13h-1-1,NVIDIA H200,dense_perclass,Float64,12,true,2000,3,true,,203136,36964,3246,262,62.58040665434381,36110.114621,3623878656,3726639104,3465981600,3562725744,3562725744,16384,false,7.012288086116314,1.2939840089529753,109.22063887119293,1.3400319730862975,9.858367964625359,51936,130.251361,17012560,NaN,1.864607475365876e-9
m13h-1-1,NVIDIA H200,dense,Float32,12,true,2000,3,true,,203136,36964,3246,262,62.58040665434381,445725.349909,1845493760,1914699776,1732990800,1781893664,1781893664,16384,true,4.764704033732414,1.3960959622636437,85.33443510532379,1.3032319257035851,7.246240042150021,26064,99.259874,11232288,NaN,NaN
m13h-1-1,NVIDIA H200,dense_perclass,Float32,12,true,2000,3,true,,203136,36964,3246,262,62.58040665434381,448412.899009,1845493760,1914699776,1732990800,1781893664,1781893664,16384,false,4.765312187373638,1.398592023178935,115.19990861415863,1.3211200712248683,7.246272172778845,25968,129.471516,17007200,NaN,NaN
m13h-1-1,NVIDIA H200,concat,Float64,4,false,20000,3,true,,34512,227632,0,0,0.0,6.957016,335544320,404750336,0,0,0,16384,true,1.8672640435397625,0.5903999553993344,0.25692800409160554,0.5815039621666074,5.864543840289116,80,10.738002,1509504,1.2820725467377336e-8,6.174110715462255e-7
m13h-1-1,NVIDIA H200,factored,Float64,4,false,20000,3,true,,34512,227632,1584,48,21.78787878787879,6.522781,67108864,136314880,0,0,0,16384,true,1.8820479745045304,0.5971199716441333,0.20051200408488512,0.5873279878869653,5.881663877516985,0,10.539249,1452992,1.2820725453499549e-8,6.174110715462255e-7
