host,gpu,variant,precision,P,lh,n,ell,fit,note,routes,n_direct,nonempty_classes,max_class,mean_class,construction_ms,persistent_device_bytes,peak_device_bytes,dense_operator_bytes,dense_persistent_bytes,dense_estimated_peak_bytes,chunk,whole_pass,b2m_ms,m2m_ms,m2l_ms,l2l_ms,l2b_ms,m2l_device_alloc_bytes,full_step_ms,full_step_host_alloc_bytes,err_potential,err_gradient
m13h-2-2,NVIDIA H200,dense,Float64,4,true,150,3,true,,1122,16302,696,5,1.6120689655172413,1078.417872,67108864,169869312,40722624,56808880,56808880,16384,true,0.07948800339363515,1.315488014370203,14.761311933398247,1.2888319324702024,0.12784000136889517,11136,22.789884999999998,4200272,NaN,1.4429127450504842e-7
m13h-2-2,NVIDIA H200,dense_perclass,Float64,4,true,150,3,true,,1122,16302,696,5,1.6120689655172413,266.199603,67108864,169869312,40722624,56808880,56808880,16384,false,0.07891199493315071,1.3023039791733027,21.246591582894325,1.282367971725762,0.12764798884745687,11136,29.672383,5445712,NaN,1.4429127450504842e-7
m13h-2-2,NVIDIA H200,dense,Float32,4,true,150,3,true,,1122,16302,696,5,1.6120689655172413,5309.123679,33554432,136314880,20361312,28452176,28452176,16384,true,0.05337599941412918,1.2710720766335726,14.844191260635853,1.2612799182534218,0.10172800102736801,5568,22.209957,4191648,NaN,1.198984422412508e-6
m13h-2-2,NVIDIA H200,dense_perclass,Float32,4,true,150,3,true,,1122,16302,696,5,1.6120689655172413,3077.75113,33554432,136314880,20361312,28452176,28452176,16384,false,0.05196799975237809,1.2702399399131536,21.186431869864464,1.2612160062417388,0.10124800610356033,5568,28.336428,5437088,NaN,1.198984422412508e-6
m13h-2-2,NVIDIA H200,concat,Float64,8,false,150,3,true,,11900,5000,0,0,0.0,9.638338,167772160,236978176,0,0,0,16384,true,0.5496960366144776,0.6136000156402588,0.2879679959733039,0.6087999790906906,0.56204799329862,80,4.864391,1242240,3.546098414908272e-10,2.5811966911093442e-8
m13h-2-2,NVIDIA H200,factored,Float64,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,13.556067,67108864,136314880,0,0,0,16384,true,0.5501440027728677,0.6233919993974268,0.17449598817620426,0.6111040129326284,0.561375985853374,0,4.6402589999999995,1172544,3.546098276130394e-10,2.5811966918032336e-8
m13h-2-2,NVIDIA H200,precomputed_y,Float64,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,38.308216,100663296,169869312,0,0,0,16384,true,0.5495999939739704,0.6234560278244317,0.11200000153621659,0.609951966907829,0.5613440298475325,0,4.690729999999999,1174944,3.546098414908272e-10,2.5811966931910124e-8
m13h-2-2,NVIDIA H200,dense,Float64,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,1701.011227,201326592,304087040,163972512,185308672,185308672,16384,true,0.5494400393217802,0.6090239621698856,58.6862713098526,0.6028800271451473,0.5617280257865787,40096,68.842032,9182672,3.546098414908272e-10,2.5811966876398973e-8
m13h-2-2,NVIDIA H200,dense_perclass,Float64,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,1707.334265,201326592,304087040,163972512,185308672,185308672,16384,false,0.5489280447363853,0.6167039973661304,82.06422626972198,0.6403520237654448,0.5633599939756095,40096,92.163488,12870032,3.546098414908272e-10,2.581196689027676e-8
m13h-2-2,NVIDIA H200,dense,Float32,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,26549.581202,100663296,203423744,81986256,92705584,92705584,16384,true,0.3652159939520061,0.6231999723240733,52.99647897481918,0.5975360400043428,0.4059520142618567,20048,61.896741,9177744,2.232724959083665e-8,4.822928190706399e-7
m13h-2-2,NVIDIA H200,dense_perclass,Float32,8,false,150,3,true,,11900,5000,2506,20,4.748603351955308,26488.042385,100663296,203423744,81986256,92705584,92705584,16384,false,0.3654079919215292,0.6281600217334926,73.43853265047073,0.6121280021034181,0.4069760034326464,20048,80.852914,12865104,2.754104168334326e-8,4.654616053145766e-7
m13h-2-2,NVIDIA H200,concat,Float64,8,true,150,3,true,,12880,5076,0,0,0.0,12.598529,436207616,505413632,0,0,0,16384,true,0.38243201561272144,1.3541760854423046,0.6204479723237455,1.3227519812062383,0.5648319493047893,160,6.717214,1588144,NaN,1.805270429325323e-8
m13h-2-2,NVIDIA H200,factored,Float64,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,15.123473,167772160,236978176,0,0,0,16384,true,0.38377600139938295,1.3535360340029001,0.4612159973476082,1.3316479744389653,0.5674880230799317,0,6.3090910000000004,1473984,NaN,1.8052704289783783e-8
m13h-2-2,NVIDIA H200,precomputed_y,Float64,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,53.817426,167772160,236978176,0,0,0,16384,true,0.3829119959846139,1.3543360400944948,0.28620800003409386,1.3425919460132718,0.5648319493047893,0,6.367216999999999,1474832,NaN,1.805270429325323e-8
m13h-2-2,NVIDIA H200,dense,Float64,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,6555.621013,905969664,1008730112,818762912,866313472,866313472,16384,true,0.38297599530778825,1.3263039290904999,61.74464151263237,1.3665920123457909,0.5656959838233888,41792,73.480641,9632000,NaN,1.805270429325323e-8
m13h-2-2,NVIDIA H200,dense_perclass,Float64,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,6561.892547,905969664,1008730112,818762912,866313472,866313472,16384,false,0.38281598244793713,1.3253759825602174,87.94150501489639,1.3607359724119306,0.5653440020978451,41792,99.021846,14310896,NaN,1.805270428804906e-8
m13h-2-2,NVIDIA H200,dense,Float32,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,87058.097412,469762048,538968064,409381456,433207984,433207984,16384,true,0.255616003414616,1.403296017087996,65.47865271568298,1.3738559791818261,0.4027840041089803,20896,73.99153799999999,9623360,NaN,3.243578038936157e-7
m13h-2-2,NVIDIA H200,dense_perclass,Float32,8,true,150,3,true,,12880,5076,2612,21,4.931087289433385,86947.0545,469762048,538968064,409381456,433207984,433207984,16384,false,0.2561919973231852,1.3860800536349416,87.74960041046143,1.3249919284135103,0.402912002755329,20896,101.251115,14302272,NaN,3.243578038936157e-7
m13h-2-2,NVIDIA H200,concat,Float64,12,false,150,3,true,,15172,2252,0,0,0.0,27.669255,369098752,438304768,0,0,0,16384,true,1.9300160929560661,0.6349440081976354,0.6527680088765919,0.6169279804453254,1.987007912248373,80,6.926082,1327040,2.3325924525252617e-11,4.675267693821095e-9
m13h-2-2,NVIDIA H200,factored,Float64,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,39.179753,167772160,236978176,0,0,0,16384,true,1.9269119948148727,0.6275839987210929,0.4675840027630329,0.6190399872139096,1.9862719345837831,0,6.774062,1257344,2.3325938403040425e-11,4.675267686882201e-9
m13h-2-2,NVIDIA H200,precomputed_y,Float64,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,126.021538,167772160,236978176,0,0,0,16384,true,1.9275840604677796,0.625952030532062,0.2644479973241687,0.616608012933284,1.986335963010788,0,6.564258,1259744,2.3325938403040425e-11,4.675267686882201e-9
m13h-2-2,NVIDIA H200,dense,Float64,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,10587.592625,805306368,941621248,749897616,794303080,794303080,16384,true,1.929983962327242,0.6165439845062792,64.18509036302567,0.6093119736760855,1.9867199007421732,43456,76.038213,9805744,2.3325938403040425e-11,4.675267686882201e-9
m13h-2-2,NVIDIA H200,dense_perclass,Float64,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,10583.704133,805306368,941621248,749897616,794303080,794303080,16384,false,1.9297280814498663,0.6137280142866075,87.79221773147583,0.6332159973680973,1.9876479636877775,43456,99.27586500000001,13802224,2.3325938403040425e-11,4.675267686882201e-9
m13h-2-2,NVIDIA H200,dense,Float32,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,168688.296716,436207616,538968064,374948808,397203104,397203104,16384,true,1.3594559859484434,0.7280639838427305,70.32591849565506,0.639615987893194,1.4955200022086501,21728,80.223057,9800816,NaN,NaN
m13h-2-2,NVIDIA H200,dense_perclass,Float32,12,false,150,3,true,,15172,2252,2716,26,5.5861561119293075,168699.372828,436207616,505413632,374948808,397203104,397203104,16384,false,1.359199988655746,0.724735960830003,92.913918197155,0.6506880163215101,1.4967999886721373,21728,101.859175,13797296,NaN,NaN
m13h-2-2,NVIDIA H200,concat,Float64,12,true,150,3,true,,12382,2747,0,0,0.0,40.128337,905969664,975175680,0,0,0,16384,true,1.9425599602982402,1.3694720109924674,1.1555199744179845,1.329311984591186,2.6984638534486294,160,9.023760000000001,1673456,NaN,3.931087753927809e-9
m13h-2-2,NVIDIA H200,factored,Float64,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,52.545826,301989888,371195904,0,0,0,16384,true,1.9414399284869432,1.3592640170827508,0.9168959804810584,1.3290559872984886,2.6980158872902393,0,8.608664000000001,1559280,NaN,3.931087753927809e-9
m13h-2-2,NVIDIA H200,precomputed_y,Float64,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,139.655998,335544320,404750336,0,0,0,16384,true,1.9423359772190452,1.3460160698741674,0.5451199831441045,1.3436800800263882,2.698879921808839,0,8.521308999999999,1560128,NaN,3.931087757397256e-9
m13h-2-2,NVIDIA H200,dense,Float64,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,35937.788841,3590324224,3693084672,3465981600,3561767168,3561767168,16384,true,1.9418880110606551,1.4337600441649556,61.08854338526726,1.42988795414567,2.7001919224858284,39840,75.363897,9699984,NaN,3.931087743519468e-9
m13h-2-2,NVIDIA H200,dense_perclass,Float64,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,35905.938233,3590324224,3693084672,3465981600,3561767168,3561767168,16384,false,1.9429120002314448,1.3435520231723785,83.97132903337479,1.373568084090948,2.699584001675248,39840,97.691165,14160272,NaN,3.931087736580574e-9
m13h-2-2,NVIDIA H200,dense,Float32,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,485833.144065,1811939328,1914699776,1732990800,1780935088,1780935088,16384,true,1.348735997453332,1.4479679521173239,61.022303998470306,1.3807679060846567,2.043968066573143,19920,72.982144,9691360,NaN,NaN
m13h-2-2,NVIDIA H200,dense_perclass,Float32,12,true,150,3,true,,12382,2747,2490,24,4.972690763052209,485864.800835,1811939328,1881145344,1732990800,1780935088,1780935088,16384,false,1.3504639500752091,1.4469759771600366,84.94240045547485,1.3459199108183384,2.0442879758775234,19920,94.71814,14151648,NaN,NaN
m13h-2-2,NVIDIA H200,concat,Float64,4,false,2000,3,true,,32396,217604,0,0,0.0,607.036744,335544320,404750336,0,0,0,16384,true,0.3286080027464777,0.5965440068393946,0.27119999867863953,0.5901759723201394,0.4568959993775934,80,4.388023,1481760,1.2898346349321521e-8,6.286091274801398e-7
m13h-2-2,NVIDIA H200,factored,Float64,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,5.906398,67108864,136314880,0,0,0,16384,true,0.3284479898866266,0.6084799533709884,0.16428799426648766,0.5933120264671743,0.45519997365772724,0,4.176292,1418656,1.2898346377077097e-8,6.286091274732009e-7
m13h-2-2,NVIDIA H200,precomputed_y,Float64,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,8.018317,67108864,136314880,0,0,0,16384,true,0.328256021020934,0.6093760021030903,0.10777600255096331,0.5903999553993344,0.4499520000535995,0,4.167576,1419568,1.2898346363199309e-8,6.286091274732009e-7
m13h-2-2,NVIDIA H200,dense,Float64,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,72.212369,67108864,136314880,7920000,15528512,15528512,16384,true,0.3284479898866266,0.5945280427113175,36.28236800432205,0.587840040680021,0.4598399973474443,25360,43.322932,5924512,1.2898346349321521e-8,6.28609127466262e-7
m13h-2-2,NVIDIA H200,dense_perclass,Float64,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,72.45315,67108864,136314880,7920000,15528512,15528512,16384,false,0.328480004100129,0.6027839845046401,49.59280043840408,0.6082239560782909,0.45820800005458295,25344,57.260086,8251664,1.2898346349321521e-8,6.286091274940175e-7
m13h-2-2,NVIDIA H200,dense,Float32,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,916.193103,33554432,136314880,3960000,8291712,8291712,16384,true,0.20425599359441549,0.5893119960092008,36.317408084869385,0.5839999648742378,0.38265599869191647,12680,42.376518000000004,5919584,9.619902106849931e-8,1.5178849208430378e-5
m13h-2-2,NVIDIA H200,dense_perclass,Float32,4,false,2000,3,true,,32396,217604,1584,48,20.4520202020202,913.547416,33554432,136314880,3960000,8291712,8291712,16384,false,0.2037759986706078,0.5868800217285752,49.90256205201149,0.5848960136063397,0.3844479797407985,12672,57.420304,8246736,9.908000708769293e-8,1.4940430629328816e-5
m13h-2-2,NVIDIA H200,concat,Float64,4,true,2000,3,true,,23646,222370,0,0,0.0,7.639157,872415232,941621248,0,0,0,16384,true,0.33302398514933884,1.30854407325387,0.5541440332308412,1.2925759656354785,0.702463963534683,160,6.379395000000001,1818064,NaN,3.268261120695226e-7
m13h-2-2,NVIDIA H200,factored,Float64,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,6.60151,100663296,169869312,0,0,0,16384,true,0.3327679878566414,1.3150080339983106,0.34224000410176814,1.2933119433000684,0.7080960203893483,0,6.066368,1725648,NaN,3.268261120677879e-7
m13h-2-2,NVIDIA H200,precomputed_y,Float64,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,9.89033,100663296,169869312,0,0,0,16384,true,0.3337599919177592,1.3123840326443315,0.23366400273516774,1.2962879845872521,0.6949759554117918,0,6.033631000000001,1723360,NaN,3.268261120695226e-7
m13h-2-2,NVIDIA H200,dense,Float64,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,264.421979,100663296,203423744,40722624,57767456,57767456,16384,true,0.3329920000396669,1.296352013014257,31.058240681886673,1.2877440312877297,0.6981120095588267,21904,39.415883,5574496,NaN,3.268261120695226e-7
m13h-2-2,NVIDIA H200,dense_perclass,Float64,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,264.966453,100663296,203423744,40722624,57767456,57767456,16384,false,0.3327679878566414,1.299424096941948,44.55104097723961,1.3308479683473706,0.6952000549063087,21888,53.177592000000004,8020816,NaN,3.268261120695226e-7
m13h-2-2,NVIDIA H200,dense,Float32,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,3177.712337,67108864,169869312,20361312,29410752,29410752,16384,true,0.20688000950030982,1.261536031961441,30.99270351231098,1.2566399527713656,0.5768319824710488,10952,38.170862,5565872,NaN,2.4908242556853644e-6
m13h-2-2,NVIDIA H200,dense_perclass,Float32,4,true,2000,3,true,,23646,222370,1368,41,17.285087719298247,3139.434653,67108864,169869312,20361312,29410752,29410752,16384,false,0.20697599393315613,1.3011840637773275,44.90995034575462,1.28102395683527,0.5770879797637463,10944,52.256758,8012192,NaN,2.3120103213591925e-6
m13h-2-2,NVIDIA H200,concat,Float64,8,false,2000,3,true,,177990,65059,0,0,0.0,10.645951,973078528,1042284544,0,0,0,16384,true,1.9620798993855715,0.6195839960128069,2.9342719353735447,0.6083520129323006,2.043680055066943,160,8.566499,1615712,1.6684062464911165e-10,1.643284673613632e-8
m13h-2-2,NVIDIA H200,factored,Float64,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,11.438386,100663296,169869312,0,0,0,16384,true,1.9627839792519808,0.6289920420385897,2.3268479853868484,0.612416013609618,2.0409920252859592,0,8.002686,1563200,1.6684062464911165e-10,1.643284673613632e-8
m13h-2-2,NVIDIA H200,precomputed_y,Float64,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,32.881399,100663296,169869312,0,0,0,16384,true,1.9632319454103708,0.6284480332396924,1.2790720211341977,0.6200640345923603,2.041504019871354,0,6.961813,1550720,1.6684065240468726e-10,1.6432846750014107e-8
m13h-2-2,NVIDIA H200,dense,Float64,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,1702.791802,234881024,337641472,163972512,186267248,186267248,16384,true,1.9632319454103708,0.6118079763837159,75.53078234195709,0.6009599892422557,2.0392320584505796,50080,88.495223,10490576,1.6684062464911165e-10,1.6432846750014107e-8
m13h-2-2,NVIDIA H200,dense_perclass,Float64,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,1711.652627,234881024,337641472,163972512,186267248,186267248,16384,false,1.9623038824647665,0.6185600068420172,103.30582410097122,0.6244800169952214,2.0446719136089087,49952,114.01596599999999,15057552,1.6684062464911165e-10,1.6432846750014107e-8
m13h-2-2,NVIDIA H200,dense,Float32,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,26711.04381,134217728,236978176,81986256,93664160,93664160,16384,true,1.2783999554812908,0.6399359554052353,75.13043284416199,0.6108160014264286,1.4914239291101694,25040,84.68244,10485648,5.4211511321677897e-8,1.2032763801517188e-5
m13h-2-2,NVIDIA H200,dense_perclass,Float32,8,false,2000,3,true,,177990,65059,3122,237,57.011531069827036,26622.043838,134217728,236978176,81986256,93664160,93664160,16384,false,1.2797119561582804,0.6289600278250873,100.4972755908966,0.6017280393280089,1.491775969043374,24976,109.40598,15052624,4.806445962068917e-8,1.2032763801517188e-5
m13h-2-2,NVIDIA H200,concat,Float64,8,true,2000,3,true,,185284,67725,0,0,0.0,16.493304,2516582400,2585788416,0,0,0,16384,true,2.309184055775404,1.3488320400938392,6.479391828179359,1.3215040089562535,3.5785601940006018,320,14.587075,2019632,NaN,1.0606913422236963e-8
m13h-2-2,NVIDIA H200,factored,Float64,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,15.070006,167772160,236978176,0,0,0,16384,true,2.3096001241356134,1.3526079710572958,6.026879884302616,1.3301440048962831,3.591551911085844,0,14.136685,2038560,NaN,1.0606913408359175e-8
m13h-2-2,NVIDIA H200,precomputed_y,Float64,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,43.456518,201326592,270532608,0,0,0,16384,true,2.309184055775404,1.3676160015165806,3.484416054561734,1.3348800130188465,3.5842559300363064,0,11.526221,2004912,NaN,1.0606913404889728e-8
m13h-2-2,NVIDIA H200,dense,Float64,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,6573.319126,905969664,1042284544,818762912,867272048,867272048,16384,true,2.309087896719575,1.3291200157254934,76.79145783185959,1.3742080191150308,3.583200043067336,50160,90.739064,10788128,NaN,1.0606913404889728e-8
m13h-2-2,NVIDIA H200,dense_perclass,Float64,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,6566.351447,905969664,1042284544,818762912,867272048,867272048,16384,false,2.309632021933794,1.3331520603969693,107.8302413225174,1.373247941955924,3.5794239956885576,49984,121.39074199999999,16347760,NaN,1.0606913408359175e-8
m13h-2-2,NVIDIA H200,dense,Float32,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,87100.713969,469762048,572522496,409381456,434166560,434166560,16384,true,1.508063985966146,1.342303934507072,78.88320088386536,1.3072959845885634,2.56102392449975,25080,90.536929,10779520,NaN,7.43692693618847e-5
m13h-2-2,NVIDIA H200,dense_perclass,Float32,8,true,2000,3,true,,185284,67725,3124,247,59.309859154929576,87161.320682,469762048,572522496,409381456,434166560,434166560,16384,false,1.5083840116858482,1.4136639656499028,109.05257612466812,1.3520000502467155,2.5639678351581097,24992,125.460543,16339136,NaN,7.43692693618847e-5
m13h-2-2,NVIDIA H200,concat,Float64,12,false,2000,3,true,,222454,30555,0,0,0.0,30.608208,2013265920,2082471936,0,0,0,16384,true,7.6501439325511456,0.6280320230871439,8.686752058565617,0.6223040400072932,7.914591580629349,160,26.167108000000002,1700224,3.5710170931402274e-11,5.377662440353426e-9
m13h-2-2,NVIDIA H200,factored,Float64,12,false,2000,3,true,,222454,30555,3282,310,67.78001218769043,36.13023,167772160,236978176,0,0,0,16384,true,7.641439791768789,0.6345600122585893,6.489824037998915,0.62534399330616,7.928895764052868,0,23.929782,1667488,3.571014317582666e-11,5.377662440353426e-9
m13h-2-2,NVIDIA H200,precomputed_y,Float64,12,false,2000,3,true,,222454,30555,3282,310,67.78001218769043,116.520565,201326592,270532608,0,0,0,16384,true,7.641056086868048,0.6409919587895274,3.3503680024296045,0.6240000366233289,7.9109761863946915,0,20.863114,1650544,3.5710170931402274e-11,5.3776624542312135e-9
m13h-2-2,NVIDIA H200,dense,Float64,12,false,2000,3,true,,222454,30555,3282,310,67.78001218769043,10591.186079,838860800,975175680,749897616,795261656,795261656,16384,true,7.6410239562392235,0.6199039635248482,80.19731193780899,0.6387839675880969,7.93116819113493,52720,97.836867,11047936,3.571014317582666e-11,5.377662370964487e-9
m13h-2-2,NVIDIA H200,dense_perclass,Float64,12,false,2000,3,true,,222454,30555,3282,310,67.78001218769043,10595.124488,838860800,975175680,749897616,795261656,795261656,16384,false,7.6409922912716866,0.6195839960128069,108.72303694486618,0.6352319614961743,7.9104965552687645,52512,125.19185599999999,15838256,3.5710170931402274e-11,5.377662370964487e-9
m13h-2-2,NVIDIA H200,dense,Float32,12,false,2000,3,true,,222454,30555,3282,310,67.78001218769043,168991.07526,436207616,538968064,374948808,398161680,398161680,16384,true,5.189983639866114,0.729376042727381,85.08799970149994,0.6459840224124491,5.7625919580459595,26360,97.166298,11043024,NaN,NaN
m13h-2-2,NVIDIA H200,dense_perclass,Float32,12,false,2000,3,true,,222454,30555,3282,310,67.78001218769043,166339.286952,436207616,538968064,374948808,398161680,398161680,16384,false,5.188960116356611,0.7255039527080953,111.74403131008148,0.6498240400105715,5.764576140791178,26256,124.111306,15833344,NaN,NaN
m13h-2-2,NVIDIA H200,concat,Float64,12,true,2000,3,true,,203136,36964,0,0,0.0,46.869941,5033164800,5102370816,0,0,0,16384,true,7.00854416936636,1.3586560962721705,16.36393554508686,1.3349440414458513,9.884287603199482,320,35.603796,2104656,NaN,1.864607392099149e-9
m13h-2-2,NVIDIA H200,factored,Float64,12,true,2000,3,true,,203136,36964,3246,262,62.58040665434381,52.069896,335544320,404750336,0,0,0,16384,true,7.00809620320797,1.3632320333272219,13.978304341435432,1.351199927739799,9.882143698632717,0,33.230466,2145424,NaN,1.864607399038043e-9
m13h-2-2,NVIDIA H200,precomputed_y,Float64,12,true,2000,3,true,,203136,36964,3246,262,62.58040665434381,137.63597,335544320,404750336,0,0,0,16384,true,7.0100161246955395,1.3610239839181304,7.822208106517792,1.3531839940696955,9.856351651251316,0,27.066058,2108640,NaN,1.864607395568596e-9
m13h-2-2,NVIDIA H200,dense,Float64,12,true,2000,3,true,,203136,36964,3246,262,62.58040665434381,36015.735483,3623878656,3726639104,3465981600,3562725744,3562725744,16384,true,7.010367698967457,1.4307519886642694,84.77500826120377,1.42943998798728,9.887264110147953,52128,105.79362,11237872,NaN,1.864607478835323e-9
m13h-2-2,NVIDIA H200,dense_perclass,Float64,12,true,2000,3,true,,203136,36964,3246,262,62.58040665434381,35899.405241,3623878656,3726639104,3465981600,3562725744,3562725744,16384,false,7.010592147707939,1.3746239710599184,115.64450711011887,1.40643201302737,9.854880161583424,51936,136.085842,17012784,NaN,1.864607475365876e-9
m13h-2-2,NVIDIA H200,dense,Float32,12,true,2000,3,true,,203136,36964,3246,262,62.58040665434381,472431.332868,1845493760,1948254208,1732990800,1781893664,1781893664,16384,true,4.7639040276408195,1.4450880698859692,87.9436805844307,1.3853440759703517,7.242943625897169,26064,105.985073,11229248,NaN,NaN
m13h-2-2,NVIDIA H200,dense_perclass,Float32,12,true,2000,3,true,,203136,36964,3246,262,62.58040665434381,466058.441652,1845493760,1914699776,1732990800,1781893664,1781893664,16384,false,4.764575976878405,1.4563839649781585,119.3341463804245,1.3567040441557765,7.243679836392403,25968,133.317284,17004160,NaN,NaN
m13h-2-2,NVIDIA H200,concat,Float64,4,false,20000,3,true,,34512,227632,0,0,0.0,7.274743,335544320,404750336,0,0,0,16384,true,1.866400009021163,0.6123200291767716,0.2658239973243326,0.6063359905965626,5.900224205106497,80,10.812541999999999,1509632,1.2820725453499549e-8,6.174110715462255e-7
m13h-2-2,NVIDIA H200,factored,Float64,4,false,20000,3,true,,34512,227632,1584,48,21.78787878787879,6.540985,67108864,136314880,0,0,0,16384,true,1.8836159724742174,0.6159679614938796,0.20419199427124113,0.6030399817973375,5.91961620375514,0,10.711256,1453120,1.2820725467377336e-8,6.174110715601033e-7
