schema_version,source_hash,slurm_job_id,host,julia_version,blas_vendor,blas_threads,julia_threads,policy,strategy,distribution,precision,lh,n,ell,P,seed,window_classes,cells,nodes,routes,routes_per_level,direct_pairs,nclasses,construction_ms,grid_refresh_ms,occupancy_refresh_ms,direct_generation_ms,scan_compact_ms,tree_group_refresh_ms,update_ms_median,update_ms_min,update_ms_iqr,b2m_ms_median,m2m_ms_median,m2l_ms_median,m2l_ms_min,m2l_ms_iqr,l2l_ms_median,l2b_ms_median,step_ms_median,step_ms_min,step_ms_iqr,m2l_alloc_bytes,update_alloc_bytes,step_alloc_bytes,occupancy_bytes,operator_bytes,metadata_bytes,expansion_bytes,scratch_bytes,persistent_bytes,peak_bytes,accuracy_samples,potential_error,gradient_error,expansion_host_copies,route_uploads,operator_uploads
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_12,precomputed_y,uniform,Float64,false,5000,5,4,26031505,4,4641,8113,21425886,21425886,112995,249868,12687.661678,NaN,NaN,NaN,NaN,NaN,1842.933535,1842.933535,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,104368,119728,131072,0,1200000000,4646880,20670960720,20670960720,4860329984,256,7.146674987912327e-8,2.0559363376672357e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_12,precomputed_y,uniform,Float64,true,5000,5,4,26031522,4,4607,8034,21113266,21113266,111183,249868,16387.589454,NaN,NaN,NaN,NaN,NaN,1820.916598,1820.916598,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,102928,131760,131072,0,1200000000,11152512,49441544240,49441544240,7373938688,256,NaN,1.4786575862736975e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_3,precomputed_y,uniform,Float32,false,5000,3,4,26031304,4,512,585,251496,251496,10648,3348,7677.659925,NaN,NaN,NaN,NaN,NaN,3.824404,3.824404,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,9344,18880,2048,0,12582912,140400,24472260,24472260,594391040,256,2.2113472084861474e-6,0.0001325905033757388,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_3,precomputed_y,uniform,Float32,true,5000,3,4,26031321,4,512,585,251496,251496,10648,3348,7769.433934,NaN,NaN,NaN,NaN,NaN,3.797143,3.797143,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,9344,26464,2048,0,12582912,336960,49909156,49909156,624730112,256,NaN,0.00016379576733598078,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_3,precomputed_y,uniform,Float64,false,5000,3,4,26031303,4,512,585,251496,251496,10648,3348,7071.445939,NaN,NaN,NaN,NaN,NaN,3.792164,3.792164,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,9344,18880,2048,0,12582912,280800,41851968,41851968,597200896,256,2.3901427656097818e-6,0.00013168503154810125,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_3,precomputed_y,uniform,Float64,true,5000,3,4,26031320,4,512,585,251496,251496,10648,3348,7207.076353,NaN,NaN,NaN,NaN,NaN,3.847869,3.847869,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,9344,26464,2048,0,12582912,673920,91392768,91392768,670994432,256,NaN,0.00027988828560795986,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_3,precomputed_y,uniform,Float32,false,5000,4,4,26031405,4,2873,3458,8204576,8204576,49553,29764,8460.839275,NaN,NaN,NaN,NaN,NaN,258.394189,258.394189,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,11856,24304,16384,0,805306368,1123440,941262564,941262564,1869135872,256,3.322749461229235e-6,0.00029697333409726967,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_3,precomputed_y,uniform,Float32,true,5000,4,4,26031422,4,2886,3471,8278674,8278674,50322,29764,8643.296613,NaN,NaN,NaN,NaN,NaN,260.497708,260.497708,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,11856,34832,16384,0,805306368,2696256,1711067740,1711067740,2111995904,256,NaN,0.0002759636612540109,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_3,precomputed_y,uniform,Float64,false,5000,4,4,26031404,4,2881,3466,8250170,8250170,49991,29764,7883.705639,NaN,NaN,NaN,NaN,NaN,307.414139,307.414139,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,11856,24304,16384,0,805306368,2246880,1530876912,1530876912,1848766464,256,2.276623955736745e-6,0.00034604969976764766,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_3,precomputed_y,uniform,Float64,true,5000,4,4,26031421,4,2904,3489,8382492,8382492,50724,29764,8044.29231,NaN,NaN,NaN,NaN,NaN,309.693403,309.693403,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,11856,34832,16384,0,805306368,5392512,3058732224,3058732224,3189596160,256,NaN,0.000425712353894013,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_3,precomputed_y,uniform,Float32,false,5000,5,4,26031506,4,4637,8103,21480632,21480632,21137,250020,14754.479056,NaN,NaN,NaN,NaN,NaN,1875.530602,1875.530602,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,104176,119536,131072,0,1200000000,2323440,10720650764,10720650764,5603119104,256,1.672044285735974e-6,0.00044101000963443033,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_3,precomputed_y,uniform,Float32,true,5000,5,4,26031523,4,4637,8092,21480344,21480344,21425,250020,14659.668756,NaN,NaN,NaN,NaN,NaN,1827.189659,1827.189659,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,103824,132656,131072,0,1200000000,5576256,25256082860,25256082860,8802316288,256,NaN,0.00029394083923151015,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_3,precomputed_y,uniform,Float64,false,5000,5,4,26031505,4,4641,8113,21517636,21517636,21245,250020,12678.163269,NaN,NaN,NaN,NaN,NaN,1798.90486,1798.90486,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,104368,119728,131072,0,1200000000,4646880,20811096912,20811096912,4891955200,256,2.3784747552324514e-6,0.00031710691677077144,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,flat_3,precomputed_y,uniform,Float64,true,5000,5,4,26031522,4,4607,8034,21203254,21203254,21195,250020,16491.868748,NaN,NaN,NaN,NaN,NaN,1868.662454,1868.662454,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1808,102928,131760,131072,0,1200000000,11152512,49783523632,49783523632,7392780288,256,NaN,0.0004692007455605121,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float32,false,5000,3,4,26031304,4,512,585,160944,0;0;752;160192,53824,3480,7990.67819,0.222849,0.002384,0.456309,4.478044,0.037711,5.248413,5.248413,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22656,28400,58784,2340,0,98304,140400,4572740,4572740,580022272,256,1.998242045303522e-7,1.743909920428298e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float32,true,5000,3,4,26031321,4,512,585,160944,0;0;752;160192,53824,3480,8024.528061,0.231426,0.001974,0.432242,4.543787,0.038362,5.297446,5.297446,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22656,28400,66368,2340,0,98304,336960,10637220,10637220,591249408,256,NaN,1.4456311524123702e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,5000,3,4,26031303,4,512,585,160944,0;0;752;160192,53824,3480,7381.810738,0.231025,0.001984,0.451188,4.530522,0.044113,5.331479,5.331479,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22656,28400,58784,2340,0,98304,280800,7305792,7305792,572067840,256,2.907191416490207e-7,1.2921583339427917e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,true,5000,3,4,26031320,4,512,585,160944,0;0;752;160192,53824,3480,7457.852802,0.234341,0.001873,0.451559,4.499284,0.045395,5.298688,5.298688,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22656,28400,66368,2340,0,98304,673920,18068992,18068992,584237056,256,NaN,1.2305380467687085e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float32,false,5000,4,4,26031405,4,2873,3458,1596318,0;0;752;160192;1435374,286657,5220,8139.665793,0.385896,0.01062,3.958216,50.130153,0.222458,54.786341,54.786341,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39488,47744,97872,18724,0,786432,1123440,17511932,17511932,586780672,256,3.191027273252711e-7,1.713792781602233e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float32,true,5000,4,4,26031422,4,2886,3471,1610368,0;0;752;160192;1449424,291568,5220,8199.689245,0.379755,0.009408,3.974487,50.17103,0.235904,54.847507,54.847507,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39488,47744,108400,18724,0,786432,2696256,41312020,41312020,601247744,256,NaN,1.5008626832346827e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,5000,4,4,26031404,4,2881,3466,1597602,0;0;752;160192;1436658,288367,5220,7384.942379,0.389964,0.009027,3.9814,50.635965,0.258176,55.369089,55.369089,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39488,47744,97872,18724,0,786432,2246880,31916440,31916440,596721664,256,3.4357968414777673e-7,1.3143118032868384e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,true,5000,4,4,26031421,4,2904,3489,1628492,0;0;752;160192;1467548,293122,5220,7594.892215,0.39859,0.009629,3.929742,50.246692,0.255441,54.935342,54.935342,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39488,47744,108400,18724,0,786432,5392512,77482600,77482600,620101632,256,NaN,1.7457700249372612e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float32,false,5000,5,4,26031506,4,4637,8103,2253582,0;0;752;160192;1443552;649086,111929,6960,8152.600922,0.505641,0.024305,5.096959,116.377905,0.676052,122.782674,122.782674,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56000,156576,226128,149796,0,960000,2323440,21867452,21867452,584028160,256,3.4091346269582434e-7,1.6508569712338217e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float32,true,5000,5,4,26031523,4,4637,8092,2260682,0;0;752;160192;1443740;655998,112939,6960,8196.755634,0.51567,0.027502,5.324666,116.925557,0.705777,123.633836,123.633836,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55904,156128,239056,149796,0,960000,5576256,51439628,51439628,638918656,256,NaN,2.2241765786306864e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,false,5000,5,4,26031505,4,4641,8113,2268622,0;0;752;160192;1452742;654936,112995,6960,7568.741702,0.51028,0.023354,5.369982,117.647053,0.748498,124.411869,124.411869,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55968,156736,226256,149796,0,960000,4646880,39574840,39574840,613437440,256,2.522016380873682e-7,2.3120278032438824e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_12,precomputed_y,uniform,Float64,true,5000,5,4,26031522,4,4607,8034,2221724,0;0;752;160192;1421406;639374,111183,6960,7668.935702,0.514097,0.023194,5.297285,118.103087,0.74374,124.794666,124.794666,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55936,155264,238224,149796,0,960000,11152512,96016920,96016920,671711232,256,NaN,1.978001867833888e-5,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float32,false,5000,3,4,26031304,4,512,585,56448,0;0;3096;53352,10648,632,8060.796954,0.222719,0.002124,0.073519,0.974884,0.040245,1.37184,1.37184,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1984,7728,17440,2340,0,98304,140400,2260860,2260860,567185408,256,6.573005808266363e-6,0.00016763799098792886,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float32,true,5000,3,4,26031321,4,512,585,56448,0;0;3096;53352,10648,632,8046.161506,0.414029,0.002444,0.074841,0.943865,0.036959,1.519198,1.519198,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1984,7728,25024,2340,0,98304,336960,5307884,5307884,572461056,256,NaN,0.0001794939894553052,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,5000,3,4,26031303,4,512,585,56448,0;0;3096;53352,10648,632,7433.611413,0.229762,0.001783,0.07479,0.973671,0.046146,1.389975,1.389975,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1984,7728,17440,2340,0,98304,280800,4120288,4120288,570736640,256,9.733558497412864e-6,0.0002778019347382671,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,true,5000,3,4,26031320,4,512,585,56448,0;0;3096;53352,10648,632,7413.486933,0.400534,0.001903,0.073087,0.960226,0.043391,1.542031,1.542031,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1984,7728,25024,2340,0,98304,673920,9962144,9962144,568512512,256,NaN,0.0002755915199645631,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float32,false,5000,4,4,26031405,4,2873,3458,347334,0;0;3096;53352;290886,49553,948,7974.121178,0.381488,0.009497,0.654051,9.91922,0.225584,11.264601,11.264601,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3280,11536,25456,18724,0,786432,1123440,14215164,14215164,563523584,256,5.4936897966872955e-6,0.000301636874151634,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float32,true,5000,4,4,26031422,4,2886,3471,351366,0;0;3096;53352;294918,50322,948,8085.157722,0.38314,0.009107,0.649782,9.894643,0.224052,11.234835,11.234835,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3280,11536,35984,18724,0,786432,2696256,33585188,33585188,591790080,256,NaN,0.00027512407395299506,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,5000,4,4,26031404,4,2881,3466,348752,0;0;3096;53352;292304,49991,948,7346.544005,0.397969,0.009798,0.635786,9.880307,0.254549,11.265432,11.265432,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3280,11536,25456,18724,0,786432,2246880,27427072,27427072,573825024,256,1.0221161572107618e-5,0.00044162715043584433,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,true,5000,4,4,26031421,4,2904,3489,354360,0;0;3096;53352;297912,50724,948,7513.968593,0.403239,0.009287,0.651305,9.933676,0.25526,11.344881,11.344881,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3280,11536,35984,18724,0,786432,5392512,65793488,65793488,580313088,256,NaN,0.0004222661676673376,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float32,false,5000,5,4,26031506,4,4637,8103,462290,0;0;3096;53352;294342;111500,21137,1264,8009.007459,0.532271,0.029746,0.854487,22.622536,0.671514,24.808929,24.808929,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4512,105088,123152,149796,0,960000,2323440,17613756,17613756,582893568,256,8.070792031231178e-6,0.00045064999700650255,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float32,true,5000,5,4,26031523,4,4637,8092,462558,0;0;3096;53352;293592;112518,21425,1264,8137.122394,0.503848,0.031128,0.869586,22.653916,0.672906,24.829478,24.829478,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4512,104736,136272,149796,0,960000,5576256,41343260,41343260,585183232,256,NaN,0.0003011086156259942,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,5000,5,4,26031505,4,4641,8113,464856,0;0;3096;53352;295818;112590,21245,1264,7405.38318,0.508757,0.022703,0.869185,22.453468,0.766212,24.738196,24.738196,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4544,105312,123408,149796,0,960000,4646880,33809568,33809568,583548928,256,8.167690104393666e-6,0.00043490099501716957,0,0,0
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954303,m12-1-25,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,true,5000,5,4,26031522,4,4607,8034,454728,0;0;3096;53352;287504;110776,21195,1264,7472.719232,0.504098,0.028785,0.866701,22.675426,0.736105,24.92084,24.92084,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4512,103840,135376,149796,0,960000,11152512,80773504,80773504,612089856,256,NaN,0.0004633742140931832,0,0,0
