manifest,job,host,gpu,julia,cuda,blas_threads,seed,policy,strategy,precision,expansion_order,p_literature,lh,n,ell,window_classes,fit,note,n_cells,n_nodes,nodes_per_level,routes,routes_per_level,n_direct,nonempty_classes,max_class,mean_class,class_p50,class_p90,construction_ms,persistent_device_bytes,peak_device_bytes,grid_ms,occupancy_ms,direct_gen_ms,route_gen_ms,groups_ms,b2m_ms,m2m_ms,m2l_ms,m2l_per_level,l2l_ms,l2b_ms,eval_ms,refresh_ms,finalize_ms,euler_ms,verdict_step_ms,stale_step_ms,host_construction_ms,host_step_ms,h2d_ms,d2h_ms,m2l_device_alloc_bytes,step_device_alloc_bytes,verdict_step_host_alloc_bytes,route_uploads,operator_uploads,body_uploads,metadata_downloads,expansion_host_copies,reference_source,reference_samples,reference_checksum,ref_cross_check_grad_rel,err_potential_abs_rms,err_potential_rel_rms,err_gradient_abs_rms,err_gradient_rel_rms,err_gradient_max,conv_steps,conv_dt,conv_err_potential_rel_rms,conv_err_gradient_rel_rms,conv_err_gradient_max,stale_steps,stale_err_gradient_rel_rms,host_err_gradient_rel_rms
2708401df42a7ee5,13015982,m13h-2-2,NVIDIA H200,1.11.7,12.8.0,1,24025,hier12,dense,Float64,3,4,false,1000000,5,1740,true,,32768,37449,1 8 64 512 4096 32768,34343088,752 160192 2874464 31307680,5189728,5384,28672,6378.731054977712,1582.0,25088.0,18290.024505,3825205248,4771020800,2.538062,0.023779,0.27885,2.072613,0.057625,1.028895960189402,0.9684800170361996,15.300639905035496,0.129816 0.189731 1.426586 13.675798,0.961855985224247,38.34355250000954,55.387746542692184,2.9957339999999997,0.384483,0.041148,58.726747,55.693791,1424.495356,134.02974,1.7906880239024758,1.8129600211977959,254724,40287812,805360,2,2,0,0,0,024b_csv,512,ec967629907c6e730d2389886b9f8e865fbec35c3a831d8c7220cdfad6e511bc,2.7630685683421896e-14,4.6973826047497305e-7,6.266430041508682e-6,2.4357414791678057e-5,0.00031851996400785094,9.216462619179417e-5,5,1.0e-5,6.2662195301521955e-6,0.0003184116869028788,9.224669148833756e-5,0,NaN,0.0003185199640078546
2708401df42a7ee5,13015982,m13h-2-2,NVIDIA H200,1.11.7,12.8.0,1,24025,hier12,dense,Float32,3,4,false,1000000,5,1740,true,,32768,37449,1 8 64 512 4096 32768,34343088,752 160192 2874464 31307680,5189728,5384,28672,6378.731054977712,1582.0,25088.0,8328.483018,3814719488,4622123008,2.420201,0.019663,0.272424,2.049673,0.056497,0.6102719926275313,0.9481920278631151,14.223775826394558,0.110967 0.183727 1.328606 12.698647,0.9573440183885396,11.852160096168518,27.50665694475174,2.882344,0.220932,0.03535,30.718478,27.792414,1446.712471,95.127134,0.9073280380107462,0.935775984544307,254724,20287412,799152,2,2,0,0,0,024b_csv,512,ec967629907c6e730d2389886b9f8e865fbec35c3a831d8c7220cdfad6e511bc,2.7640221678242093e-14,4.7018896398292514e-7,6.272442543022159e-6,2.4361027857864554e-5,0.00031856721178523303,9.215471107296903e-5,5,1.0e-5,6.293973209796298e-6,0.0003184189830055111,9.223767113441024e-5,0,NaN,0.000318566005474437
