manifest,job,host,gpu,julia,cuda,blas_threads,seed,policy,strategy,precision,expansion_order,p_literature,lh,n,ell,window_classes,m2l_threads,m2l_block_cap,counting_sort,fit,note,n_cells,n_nodes,nodes_per_level,routes,routes_per_level,n_direct,nonempty_classes,max_class,mean_class,class_p50,class_p90,construction_ms,persistent_device_bytes,peak_device_bytes,grid_ms,occupancy_ms,direct_gen_ms,route_gen_ms,groups_ms,b2m_ms,m2m_ms,m2l_ms,m2l_min_ms,m2l_max_ms,m2l_per_level,l2l_ms,l2b_ms,eval_ms,refresh_ms,finalize_ms,euler_ms,verdict_step_ms,verdict_step_min_ms,verdict_step_max_ms,stale_step_ms,host_construction_ms,host_step_ms,h2d_ms,d2h_ms,m2l_device_alloc_bytes,step_device_alloc_bytes,verdict_step_host_alloc_bytes,route_uploads,operator_uploads,body_uploads,metadata_downloads,expansion_host_copies,reference_source,reference_samples,reference_checksum,ref_cross_check_grad_rel,err_potential_abs_rms,err_potential_rel_rms,err_gradient_abs_rms,err_gradient_rel_rms,err_gradient_max,conv_steps,conv_dt,conv_err_potential_rel_rms,conv_err_gradient_rel_rms,conv_err_gradient_max,stale_steps,stale_err_gradient_rel_rms,host_err_gradient_rel_rms
437d12a2be8e14b5,13017362,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,24025,hier6,dense,Float32,3,4,false,1000000,5,850,64,65536,true,true,,32768,37449,1 8 64 512 4096 32768,16820208,1896 112728 1521528 15184056,2421064,2812,29696,5981.581792318634,1260.0,26040.0,18419.136082,2002780160,3183476736,0.903483,0.025434,0.209723,1.149031,0.058167,0.5774080054834485,0.945568026509136,6.864096038043499,6.857567932456732,6.871296092867851,0.123615 0.20597 0.756866 5.882477,0.9412480285391212,5.766815971583128,14.058336615562439,0.968361,0.221404,0.033817,15.400822999999999,15.226332000000001,15.494568000000001,14.315552,NaN,NaN,NaN,NaN,124440,20144700,698464,2,2,0,0,0,024b_csv,512,ec967629907c6e730d2389886b9f8e865fbec35c3a831d8c7220cdfad6e511bc,2.7631069705143576e-14,1.1244661027076235e-6,1.5000669009887177e-5,4.39351757538196e-5,0.0005745367773827329,0.00020454215952232918,0,1.0e-5,NaN,NaN,NaN,0,NaN,NaN
437d12a2be8e14b5,13017362,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,24025,hier6,dense,Float64,3,4,false,1000000,5,850,64,65536,true,true,,32768,37449,1 8 64 512 4096 32768,16820208,1896 112728 1521528 15184056,2421064,2812,29696,5981.581792318634,1260.0,26040.0,7434.301409,2013265920,3760193536,0.711472,0.018754,0.158636,1.144777,0.05952,1.0243519209325314,0.9677439811639488,7.30627216398716,7.300320081412792,7.31916818767786,0.117773 0.208679 0.794568 6.273152,0.966496008913964,16.812831163406372,25.893760845065117,1.047048,0.415839,0.03944,27.349697,27.291801,27.437426000000002,26.173651999999997,NaN,NaN,NaN,NaN,124440,40145100,704720,2,2,0,0,0,024b_csv,512,ec967629907c6e730d2389886b9f8e865fbec35c3a831d8c7220cdfad6e511bc,2.76357287009966e-14,1.1248175034064736e-6,1.5005356786211069e-5,4.392949836568312e-5,0.00057446253463241,0.0002045738260753668,0,1.0e-5,NaN,NaN,NaN,0,NaN,NaN
