manifest,job,host,gpu,julia,cuda,blas_threads,seed,policy,strategy,precision,expansion_order,p_literature,lh,n,ell,window_classes,m2l_threads,m2l_block_cap,counting_sort,fit,note,n_cells,n_nodes,nodes_per_level,routes,routes_per_level,n_direct,nonempty_classes,max_class,mean_class,class_p50,class_p90,construction_ms,persistent_device_bytes,peak_device_bytes,grid_ms,occupancy_ms,direct_gen_ms,route_gen_ms,groups_ms,b2m_ms,m2m_ms,m2l_ms,m2l_min_ms,m2l_max_ms,m2l_per_level,l2l_ms,l2b_ms,eval_ms,refresh_ms,finalize_ms,euler_ms,verdict_step_ms,verdict_step_min_ms,verdict_step_max_ms,stale_step_ms,host_construction_ms,host_step_ms,h2d_ms,d2h_ms,m2l_device_alloc_bytes,step_device_alloc_bytes,verdict_step_host_alloc_bytes,route_uploads,operator_uploads,body_uploads,metadata_downloads,expansion_host_copies,reference_source,reference_samples,reference_checksum,ref_cross_check_grad_rel,err_potential_abs_rms,err_potential_rel_rms,err_gradient_abs_rms,err_gradient_rel_rms,err_gradient_max,conv_steps,conv_dt,conv_err_potential_rel_rms,conv_err_gradient_rel_rms,conv_err_gradient_max,stale_steps,stale_err_gradient_rel_rms,host_err_gradient_rel_rms
1ffa6b7124d784fc,13017128,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,24025,hier6,dense,Float32,3,4,false,1000000,5,850,64,65536,true,true,,32768,37449,1 8 64 512 4096 32768,16820208,1896 112728 1521528 15184056,2421064,2812,29696,5981.581792318634,1260.0,26040.0,18218.869741,2002780160,3183476736,0.902441,0.024803,0.208599,1.169309,0.055928,0.5905600264668465,0.9594240109436214,6.869664415717125,6.862592417746782,6.882368121296167,0.137261 0.210568 0.760127 5.893929,0.9584320359863341,5.764639936387539,14.110752381384373,0.966702,0.220105,0.033936,15.428184,15.249016000000001,15.460325000000001,14.303796,NaN,NaN,NaN,NaN,124440,20144700,698464,2,2,0,0,0,024b_csv,512,ec967629907c6e730d2389886b9f8e865fbec35c3a831d8c7220cdfad6e511bc,2.7627757294859137e-14,1.1239422946669225e-6,1.4993681274975155e-5,4.3935258136617894e-5,0.0005745378546959935,0.00020454385986844133,0,1.0e-5,NaN,NaN,NaN,0,NaN,NaN
1ffa6b7124d784fc,13017128,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,24025,hier6,dense,Float64,3,4,false,1000000,5,850,64,65536,true,true,,32768,37449,1 8 64 512 4096 32768,16820208,1896 112728 1521528 15184056,2421064,2812,29696,5981.581792318634,1260.0,26040.0,7341.756918,2013265920,3290431488,0.880536,0.018151,0.160117,1.141637,0.056139,1.021056086756289,0.9746559662744403,7.306944113224745,7.304351776838303,7.316095754504204,0.116573 0.209413 0.795829 6.270295,0.9659840143285692,16.800159588456154,25.878112763166428,1.0563250000000002,0.38550999999999996,0.039051999999999996,27.161808999999998,27.143715,27.182166000000002,26.156754,NaN,NaN,NaN,NaN,124440,40145100,704688,2,2,0,0,0,024b_csv,512,ec967629907c6e730d2389886b9f8e865fbec35c3a831d8c7220cdfad6e511bc,2.7639285705692902e-14,1.12481750340717e-6,1.500535678622036e-5,4.392949836568307e-5,0.0005744625346324094,0.0002045738260753667,0,1.0e-5,NaN,NaN,NaN,0,NaN,NaN
