job,precision,n,ell,window_classes,n_cells,n_direct,interactions,fused_ms,l2b_ms,near_ms,near_frac,g_interactions_per_s
13015316,Float64,1000000,5,1740,32768,5189728,4.833310842514038e9,38.32179307937622,0.7170879980549216,37.6047050813213,0.98128772323963,128.52941758383315
13015316,Float32,1000000,5,1740,32768,5189728,4.833310842514038e9,11.86256017535925,0.41075199260376394,11.451808182755485,0.9653740856499955,422.0565665596983
