manifest,job,policy,strategy,precision,expansion_order,lh,n,ell,window_classes,level,nonempty_classes,total_routes,max_class,mean_class,p10,p50,p90
0e57eca91e2c725b,12997508,hier12,dense,Float64,3,false,1000000,5,1740,2,164,752,8,4.585365853658536,2.0,4.0,8.0
0e57eca91e2c725b,12997508,hier12,dense,Float64,3,false,1000000,5,1740,3,1740,160192,256,92.06436781609196,21.0,80.0,180.0
0e57eca91e2c725b,12997508,hier12,dense,Float64,3,false,1000000,5,1740,4,1740,2874464,3072,1651.990804597701,504.0,1728.0,2640.0
0e57eca91e2c725b,12997508,hier12,dense,Float64,3,false,1000000,5,1740,5,1740,31307680,28672,17992.919540229886,5880.0,19232.0,26784.0
