manifest,job,host,gpu,julia,cuda,blas_threads,seed,policy,strategy,precision,expansion_order,p_literature,lh,n,ell,window_classes,fit,note,n_cells,n_nodes,nodes_per_level,routes,routes_per_level,n_direct,nonempty_classes,max_class,mean_class,class_p50,class_p90,construction_ms,persistent_device_bytes,peak_device_bytes,grid_ms,occupancy_ms,direct_gen_ms,route_gen_ms,groups_ms,b2m_ms,m2m_ms,m2l_ms,m2l_per_level,l2l_ms,l2b_ms,eval_ms,refresh_ms,finalize_ms,euler_ms,verdict_step_ms,stale_step_ms,host_construction_ms,host_step_ms,h2d_ms,d2h_ms,m2l_device_alloc_bytes,step_device_alloc_bytes,verdict_step_host_alloc_bytes,route_uploads,operator_uploads,body_uploads,metadata_downloads,expansion_host_copies,reference_source,reference_samples,reference_checksum,ref_cross_check_grad_rel,err_potential_abs_rms,err_potential_rel_rms,err_gradient_abs_rms,err_gradient_rel_rms,err_gradient_max,conv_steps,conv_dt,conv_err_potential_rel_rms,conv_err_gradient_rel_rms,conv_err_gradient_max,stale_steps,stale_err_gradient_rel_rms,host_err_gradient_rel_rms
0e57eca91e2c725b,12997508,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,24025,hier12,dense,Float64,3,4,false,1000000,4,256,true,,4096,4681,1 8 64 512 4096,3035408,752 160192 2874464,570272,3644,3072,832.9879253567508,210.0,2464.0,18195.1412,301989888,1616904192,3.319777,0.022864,0.142561,3.281189,0.048274,5.448736250400543,0.7734079845249653,3.493920201435685,0.53737 0.508644 2.561083,0.7609919994138181,331.6144049167633,343.40596199035645,5.386996,0.40395699999999995,0.040316,349.455463,347.729423,1220.501238,418.003341,1.766175962984562,1.797952107153833,31756,96043236,15249656,2,2,0,0,0,024b_csv,512,ec967629907c6e730d2389886b9f8e865fbec35c3a831d8c7220cdfad6e511bc,2.7621843399116983e-14,4.693582486992142e-7,6.261360586009497e-6,2.3905290817846044e-5,0.00031260757498365683,9.039863951605056e-5,5,1.0e-5,6.261449528110231e-6,0.0003125223758776445,9.041822047350164e-5,0,NaN,0.00031260757498364556
0e57eca91e2c725b,12997508,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,24025,hier12,dense,Float64,3,4,false,1000000,6,256,true,,252483,289932,1 8 64 512 4096 32768 252486,305633464,752 160192 2874464 31307680 271293294,41669061,7124,230137,42902.35569904548,2730.0,214255.0,66.830825,5939134464,6343884800,3.375529,0.023493,1.673149,195.16286,0.06752,0.9153919527307153,1.1647359933704138,213.68412673473358,0.542493 0.507905 2.586312 22.919742 187.275605,1.4802239602431655,17.39475317299366,545.1705455780029,7.166695,0.408069,0.038558,546.688904,541.729949,146.527663,661.1746880000001,1.7697279108688235,1.7874239711090922,1972568,98171904,397892632,2,2,0,0,0,024b_csv,512,ec967629907c6e730d2389886b9f8e865fbec35c3a831d8c7220cdfad6e511bc,2.7637678716646465e-14,4.6986846761025924e-7,6.268167038412768e-6,2.4487152068084932e-5,0.00032021652798908725,9.257970497706819e-5,5,1.0e-5,6.267748042442724e-6,0.0003200817865956702,9.265561954203153e-5,0,NaN,0.0003202165279890875
