policy,n,npairs,variant,ms,min_ms,max_ms,speedup,parity_ok,max_rel_dev,reps
sched6-5-4-4,1000000,1014904,base,2.2563838865607977,2.2477118764072657,2.2818560246378183,1.0,true,1.1885993355254274e-7,25
sched6-5-4-4,1000000,1014904,base_repeat,2.2566718980669975,2.2485440131276846,2.2726079914718866,0.9998723733359526,true,1.1885993355254274e-7,25
sched6-5-4-4,1000000,1014904,unroll2,2.393919974565506,2.388063818216324,2.417151816189289,0.9425477503567466,true,2.9714983388135685e-8,25
sched6-5-4-4,1000000,1014904,unroll4,2.4903039447963238,2.4857919197529554,2.5031680706888437,0.9060676674731534,true,1.782899003288141e-7,25
sched6-5-4-4,1000000,1014904,shm,2.2129600401967764,2.205696189776063,2.23027216270566,1.0196225171603912,true,2.3771986710508548e-7,25
sched6-5-4-4,1000000,1014904,shm_u2,2.3124481085687876,2.3060801904648542,2.3342720232903957,0.9757554680685617,true,2.9714983388135685e-8,25
