n,stage,kernel,count,total_ms
1000000,finalize,"gpu_broadcast_kernel_linear(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Float32, 1, 1>, Broadcasted<CuArrayStyle<1, DeviceMemory>, Tuple<OneTo<Int64>>, identity, Tuple<Extruded<SubArray<Float32, 1, CuDeviceArray<Float32, 2, 1>, Tuple<Int64, Slice<OneTo<Int64>>>, true>, Tuple<Bool>, Tuple<Int64>>>>)",1.0,0.008153915405273438
1000000,finalize,"[set device memory]",1.0,0.0070095062255859375
1000000,finalize,"[copy pageable to device memory]",0.2,0.0001430511474609375
1000000,euler,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, clamp, Tuple<Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Float32, Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>, Float32, Float32>>)",1.0,0.0209808349609375
1000000,euler,"[copy pageable to device memory]",0.2,0.00019073486328125
1000000,full_step,"_cuda_direct_pairs_functor_kernel_(SingularSource, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64, Val<false>)",1.0,2.2678375244140625
1000000,full_step,"_cuda_hier_dense_tensor16_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 3, 1>, CuDeviceArray<Float16, 3, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, Int64, Int64)",4.0,0.7802963256835938
1000000,full_step,"_cuda_b2m_leaf_nodes_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, Int64, Int64)",1.0,0.682830810546875
1000000,full_step,"_cuda_l2b_output_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, Int64, Int64, Val<false>, Int64)",1.0,0.4094123840332031
1000000,full_step,"_cuda_scatter_output_to_target_buffer_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64, Int64, Int64, Int64, Int64, Int64, Int64)",1.0,0.11301040649414062
1000000,full_step,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, _, Tuple<Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>, Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",40.0,0.11162757873535156
1000000,full_step,"_cuda_pack_radix_body_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64)",1.0,0.07052421569824219
1000000,full_step,"void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_nn_align1>(cutlass_80_simt_sgemm_64x64_8x5_nn_align1::Params)",22.0,0.07014274597167969
1000000,full_step,"_cuda_counting_scatter_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<UInt64, 1, 1>)",1.0,0.06284713745117188
1000000,full_step,"memset32",4.0,0.05645751953125
1000000,full_step,"sm80_xmma_gemm_f32f32_f32f32_f32_nn_n_tilesize128x32x8_stage3_warpsize2x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas",10.0,0.048065185546875
1000000,full_step,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",22.0,0.033473968505859375
1000000,full_step,"_cuda_gather_rotate_z_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, Float32)",10.0,0.02994537353515625
1000000,full_step,"_cuda_rotate_z_scatter_accumulate_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>)",10.0,0.028753280639648438
1000000,full_step,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, cos, Tuple<Broadcasted<CuArrayStyle<1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float32, CuDeviceArray<Float32, 1, 1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",10.0,0.024700164794921875
1000000,full_step,"_cuda_fill_invperm_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.023174285888671875
1000000,full_step,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, clamp, Tuple<Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Float32, Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>, Float32, Float32>>)",1.0,0.02288818359375
1000000,full_step,"sm80_xmma_gemm_f32f32_f32f32_f32_nn_n_tilesize32x32x8_stage3_warpsize1x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas",8.0,0.022554397583007812
1000000,full_step,"partial_scan(_, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, Int64, void, Val<true>)",1.0,0.022554397583007812
1000000,full_step,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, sin, Tuple<Broadcasted<CuArrayStyle<1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float32, CuDeviceArray<Float32, 1, 1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",10.0,0.022220611572265625
1000000,full_step,"_cuda_counting_histogram_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<UInt64, 1, 1>)",1.0,0.022172927856445312
1000000,full_step,"void gemmSN_NN_kernel<float, 128, 2, 4, 8, 4, 4, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",10.0,0.021839141845703125
1000000,full_step,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, identity, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>)",1.0,0.020122528076171875
1000000,full_step,"_cuda_radix_keys_checked_kernel_(CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Float32, 2, 1>, SArray<Tuple<3>, Float32, 1, 3>, Float32, Int64)",1.0,0.018787384033203125
1000000,full_step,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, identity, Tuple<Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>)",1.0,0.018644332885742188
1000000,full_step,"_cuda_extract_source_positions_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, Int64, Int64)",1.0,0.01735687255859375
1000000,full_step,"gpu_broadcast_kernel_linear(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, SubArray<Float32, 1, CuDeviceArray<Float32, 2, 1>, Tuple<Int64, Slice<OneTo<Int64>>>, true>, Broadcasted<CuArrayStyle<1, DeviceMemory>, Tuple<OneTo<Int64>>, identity, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>>>)",2.0,0.014925003051757812
1000000,full_step,"[set device memory]",5.0,0.010347366333007812
1000000,full_step,"gpu_broadcast_kernel_linear(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Float32, 1, 1>, Broadcasted<CuArrayStyle<1, DeviceMemory>, Tuple<OneTo<Int64>>, identity, Tuple<Extruded<SubArray<Float32, 1, CuDeviceArray<Float32, 2, 1>, Tuple<Int64, Slice<OneTo<Int64>>>, true>, Tuple<Bool>, Tuple<Int64>>>>)",1.0,0.008249282836914062
1000000,full_step,"[copy device to pinned memory]",3.0,0.0072956085205078125
1000000,full_step,"scan",2.0,0.0067234039306640625
1000000,full_step,"_cuda_fill_cell_counts_kernel_(CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.0065326690673828125
1000000,full_step,"_cuda_fill_cell_firsts_kernel_(CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.006103515625
1000000,full_step,"_cuda_key_change_flags_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<UInt64, 1, 1>)",1.0,0.0059604644775390625
1000000,full_step,"aggregate_partial_scan(_, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, void)",1.0,0.00476837158203125
1000000,full_step,"partial_scan(_, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, Int32, void, Val<true>)",1.0,0.0041961669921875
1000000,full_step,"aggregate_partial_scan(_, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, void)",1.0,0.001430511474609375
1000000,full_step,"gpu_linear_copy_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int64, 1, 1>, Int64, SubArray<Int64, 1, CuDeviceArray<Int64, 1, 1>, Tuple<StepRange<Int64, Int64>>, true>, Int64, Int64)",1.0,0.001430511474609375
1000000,full_step,"_cuda_keys_differ_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<UInt64, 1, 1>, Int64)",1.0,0.001430511474609375
1000000,full_step,"_cuda_counting_cursor_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>)",1.0,0.001239776611328125
1000000,full_step,"gpu_linear_copy_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int32, 1, 1>, Int64, SubArray<Int32, 1, CuDeviceArray<Int32, 1, 1>, Tuple<StepRange<Int64, Int64>>, true>, Int64, Int64)",1.0,0.0011920928955078125
1000000,full_step,"gpu_fill_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int64, 1, 1>, Int64)",1.0,0.0008106231689453125
1000000,full_step,"[copy pageable to device memory]",0.2,9.5367431640625e-5
1000,refresh,"[copy device to pinned memory]",3.0,0.0069141387939453125
1000,refresh,"scan",2.0,0.0062465667724609375
1000,refresh,"partial_scan(_, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, Int32, void, Val<true>)",1.0,0.00400543212890625
1000,refresh,"[set device memory]",4.0,0.0032901763916015625
1000,refresh,"_cuda_pack_radix_body_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64)",1.0,0.00247955322265625
1000,refresh,"gpu_broadcast_kernel_linear(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, SubArray<Float32, 1, CuDeviceArray<Float32, 2, 1>, Tuple<Int64, Slice<OneTo<Int64>>>, true>, Broadcasted<CuArrayStyle<1, DeviceMemory>, Tuple<OneTo<Int64>>, identity, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>>>)",2.0,0.002193450927734375
1000,refresh,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, identity, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>)",1.0,0.00152587890625
1000,refresh,"_cuda_radix_keys_checked_kernel_(CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Float32, 2, 1>, SArray<Tuple<3>, Float32, 1, 3>, Float32, Int64)",1.0,0.0014781951904296875
1000,refresh,"_cuda_counting_scatter_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<UInt64, 1, 1>)",1.0,0.001430511474609375
1000,refresh,"_cuda_fill_cell_counts_kernel_(CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.001239776611328125
1000,refresh,"_cuda_counting_histogram_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<UInt64, 1, 1>)",1.0,0.001239776611328125
1000,refresh,"_cuda_counting_cursor_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>)",1.0,0.0011444091796875
1000,refresh,"aggregate_partial_scan(_, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, void)",1.0,0.0010967254638671875
1000,refresh,"_cuda_extract_source_positions_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, Int64, Int64)",1.0,0.0010967254638671875
1000,refresh,"_cuda_fill_cell_firsts_kernel_(CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.001049041748046875
1000,refresh,"gpu_linear_copy_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int32, 1, 1>, Int64, SubArray<Int32, 1, CuDeviceArray<Int32, 1, 1>, Tuple<StepRange<Int64, Int64>>, true>, Int64, Int64)",1.0,0.001049041748046875
1000,refresh,"_cuda_keys_differ_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<UInt64, 1, 1>, Int64)",1.0,0.0010013580322265625
1000,refresh,"_cuda_key_change_flags_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<UInt64, 1, 1>)",1.0,0.0009059906005859375
1000,refresh,"_cuda_fill_invperm_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.0009059906005859375
1000,refresh,"[copy pageable to device memory]",0.2,0.00019073486328125
1000,b2m,"_cuda_b2m_leaf_nodes_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, Int64, Int64)",1.0,0.020170211791992188
1000,b2m,"[set device memory]",1.0,0.000762939453125
1000,b2m,"[copy pageable to device memory]",0.2,0.00019073486328125
1000,m2m,"void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_nn_align1>(cutlass_80_simt_sgemm_64x64_8x5_nn_align1::Params)",20.0,0.05497932434082031
1000,m2m,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, _, Tuple<Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>, Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",20.0,0.03910064697265625
1000,m2m,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",20.0,0.029659271240234375
1000,m2m,"void gemmSN_NN_kernel<float, 128, 2, 4, 8, 4, 4, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",5.0,0.009584426879882812
1000,m2m,"_cuda_rotate_z_scatter_accumulate_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>)",5.0,0.0095367431640625
1000,m2m,"_cuda_gather_rotate_z_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, Float32)",5.0,0.008487701416015625
