n,stage,kernel,count,total_ms
1000000,eval,"_cuda_hier_route_flags_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int32, 2, 1>, CuDeviceArray<Int32, 3, 1>, Int64, Int64, Int64, Int64, Int64, Int64)",4.0,0.19211769104003906
1000000,eval,"aggregate_partial_scan(_, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, void)",6.0,0.14433860778808594
1000000,eval,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, _, Tuple<Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>, Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",40.0,0.10843276977539062
1000000,eval,"[copy pageable to device memory]",100.2,0.08287429809570312
1000000,eval,"void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_nn_align1>(cutlass_80_simt_sgemm_64x64_8x5_nn_align1::Params)",22.0,0.06251335144042969
1000000,eval,"[set device memory]",10.0,0.06155967712402344
1000000,eval,"sm80_xmma_gemm_f32f32_f32f32_f32_nn_n_tilesize128x32x8_stage3_warpsize2x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas",10.0,0.04782676696777344
1000000,eval,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",22.0,0.03552436828613281
1000000,eval,"_cuda_gather_rotate_z_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, Float32)",10.0,0.02918243408203125
1000000,eval,"_cuda_rotate_z_scatter_accumulate_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>)",10.0,0.0286102294921875
1000000,eval,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, cos, Tuple<Broadcasted<CuArrayStyle<1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float32, CuDeviceArray<Float32, 1, 1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",10.0,0.023365020751953125
1000000,eval,"sm80_xmma_gemm_f32f32_f32f32_f32_nn_n_tilesize32x32x8_stage3_warpsize1x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas",8.0,0.023317337036132812
1000000,eval,"void gemmSN_NN_kernel<float, 128, 2, 4, 8, 4, 4, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",10.0,0.022602081298828125
1000000,eval,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, sin, Tuple<Broadcasted<CuArrayStyle<1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float32, CuDeviceArray<Float32, 1, 1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",10.0,0.021219253540039062
1000000,eval,"[copy device to pinned memory]",4.0,0.0095367431640625
1000000,eval,"gpu_linear_copy_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int32, 1, 1>, Int64, SubArray<Int32, 1, CuDeviceArray<Int32, 1, 1>, Tuple<StepRange<Int64, Int64>>, true>, Int64, Int64)",6.0,0.009012222290039062
1000000,eval,"scan",4.0,0.0080108642578125
1000000,eval,"_cuda_hier_window_cum_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, Int64, Int64)",4.0,0.0048160552978515625
1000000,finalize,"_cuda_scatter_output_to_target_buffer_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64, Int64, Int64, Int64, Int64, Int64, Int64)",1.0,0.11229515075683594
1000000,finalize,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, identity, Tuple<Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>)",1.0,0.018548965454101562
1000000,finalize,"gpu_broadcast_kernel_linear(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Float32, 1, 1>, Broadcasted<CuArrayStyle<1, DeviceMemory>, Tuple<OneTo<Int64>>, identity, Tuple<Extruded<SubArray<Float32, 1, CuDeviceArray<Float32, 2, 1>, Tuple<Int64, Slice<OneTo<Int64>>>, true>, Tuple<Bool>, Tuple<Int64>>>>)",1.0,0.008249282836914062
1000000,finalize,"[set device memory]",1.0,0.007152557373046875
1000000,finalize,"[copy pageable to device memory]",0.2,0.0001430511474609375
1000000,euler,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, clamp, Tuple<Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Float32, Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>, Float32, Float32>>)",1.0,0.020837783813476562
1000000,euler,"[copy pageable to device memory]",0.2,0.0001430511474609375
1000000,full_step,"_cuda_direct_pairs_functor_kernel_(SingularSource, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64, Val<false>)",1.0,2.249288558959961
1000000,full_step,"_cuda_hier_dense_tensor16_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 3, 1>, CuDeviceArray<Float16, 3, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, Int64, Int64)",4.0,0.7853031158447266
1000000,full_step,"partial_scan(_, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, Int32, void, Val<true>)",9.0,0.6422042846679688
1000000,full_step,"_cuda_b2m_leaf_nodes_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, Int64, Int64)",1.0,0.5814552307128906
1000000,full_step,"_cuda_l2b_output_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, Int64, Int64, Val<false>, Int64)",1.0,0.4088878631591797
1000000,full_step,"_cuda_hier_route_compact_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int32, 2, 1>, Int64, Int64, Int64, Int64, Int64, Int64, Int64)",4.0,0.22459030151367188
1000000,full_step,"_cuda_hier_route_flags_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int32, 2, 1>, CuDeviceArray<Int32, 3, 1>, Int64, Int64, Int64, Int64, Int64, Int64)",4.0,0.1922607421875
1000000,full_step,"aggregate_partial_scan(_, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, void)",9.0,0.15091896057128906
1000000,full_step,"_cuda_scatter_output_to_target_buffer_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64, Int64, Int64, Int64, Int64, Int64, Int64)",1.0,0.1125335693359375
1000000,full_step,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, _, Tuple<Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>, Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",40.0,0.10867118835449219
1000000,full_step,"[copy pageable to device memory]",101.2,0.08444786071777344
1000000,full_step,"[set device memory]",17.0,0.07467269897460938
1000000,full_step,"_cuda_pack_radix_body_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64)",1.0,0.07119178771972656
1000000,full_step,"_cuda_counting_scatter_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<UInt64, 1, 1>)",1.0,0.06322860717773438
1000000,full_step,"void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_nn_align1>(cutlass_80_simt_sgemm_64x64_8x5_nn_align1::Params)",22.0,0.06251335144042969
1000000,full_step,"partial_scan(_, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, Int64, void, Val<true>)",7.0,0.05092620849609375
1000000,full_step,"sm80_xmma_gemm_f32f32_f32f32_f32_nn_n_tilesize128x32x8_stage3_warpsize2x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas",10.0,0.04734992980957031
1000000,full_step,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",22.0,0.03619194030761719
1000000,full_step,"_cuda_gather_rotate_z_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, Float32)",10.0,0.029087066650390625
1000000,full_step,"_cuda_rotate_z_scatter_accumulate_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>)",10.0,0.028753280639648438
1000000,full_step,"scan",13.0,0.026178359985351562
1000000,full_step,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, cos, Tuple<Broadcasted<CuArrayStyle<1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float32, CuDeviceArray<Float32, 1, 1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",10.0,0.02346038818359375
1000000,full_step,"sm80_xmma_gemm_f32f32_f32f32_f32_nn_n_tilesize32x32x8_stage3_warpsize1x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas",8.0,0.023412704467773438
1000000,full_step,"_cuda_fill_invperm_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.023412704467773438
1000000,full_step,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, clamp, Tuple<Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Float32, Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>, Float32, Float32>>)",1.0,0.022411346435546875
1000000,full_step,"void gemmSN_NN_kernel<float, 128, 2, 4, 8, 4, 4, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",10.0,0.022411346435546875
1000000,full_step,"_cuda_counting_histogram_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<UInt64, 1, 1>)",1.0,0.02231597900390625
1000000,full_step,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, sin, Tuple<Broadcasted<CuArrayStyle<1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float32, CuDeviceArray<Float32, 1, 1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",10.0,0.021314620971679688
1000000,full_step,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, identity, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>)",1.0,0.020313262939453125
1000000,full_step,"[copy device to pinned memory]",8.0,0.019073486328125
1000000,full_step,"_cuda_radix_keys_checked_kernel_(CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Float32, 2, 1>, SArray<Tuple<3>, Float32, 1, 3>, Float32, Int64)",1.0,0.018787384033203125
1000000,full_step,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, identity, Tuple<Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>)",1.0,0.018644332885742188
1000000,full_step,"_cuda_extract_source_positions_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, Int64, Int64)",1.0,0.017118453979492188
1000000,full_step,"_cuda_refresh_group_edges_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, Int64, Int64, Bool)",10.0,0.0164031982421875
1000000,full_step,"gpu_broadcast_kernel_linear(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, SubArray<Float32, 1, CuDeviceArray<Float32, 2, 1>, Tuple<Int64, Slice<OneTo<Int64>>>, true>, Broadcasted<CuArrayStyle<1, DeviceMemory>, Tuple<OneTo<Int64>>, identity, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>>>)",2.0,0.0148773193359375
1000000,full_step,"gpu_linear_copy_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int32, 1, 1>, Int64, SubArray<Int32, 1, CuDeviceArray<Int32, 1, 1>, Tuple<StepRange<Int64, Int64>>, true>, Int64, Int64)",9.0,0.012826919555664062
1000000,full_step,"_cuda_key_change_flags_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<UInt64, 1, 1>)",7.0,0.012540817260742188
1000000,full_step,"aggregate_partial_scan(_, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, void)",7.0,0.011920928955078125
1000000,full_step,"_cuda_hier_direct_flags_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int32, 2, 1>, Int64, Int64, Int64, Int64, Int64, Int64)",1.0,0.008726119995117188
1000000,full_step,"_cuda_hier_direct_compact_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int32, 2, 1>, Int64, Int64, Int64, Int64, Int64, Int64, Int64)",1.0,0.008535385131835938
1000000,full_step,"gpu_broadcast_kernel_linear(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Float32, 1, 1>, Broadcasted<CuArrayStyle<1, DeviceMemory>, Tuple<OneTo<Int64>>, identity, Tuple<Extruded<SubArray<Float32, 1, CuDeviceArray<Float32, 2, 1>, Tuple<Int64, Slice<OneTo<Int64>>>, true>, Tuple<Bool>, Tuple<Int64>>>>)",1.0,0.008344650268554688
1000000,full_step,"gpu_linear_copy_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int64, 1, 1>, Int64, SubArray<Int64, 1, CuDeviceArray<Int64, 1, 1>, Tuple<StepRange<Int64, Int64>>, true>, Int64, Int64)",7.0,0.008106231689453125
1000000,full_step,"_cuda_fill_unique_keys_kernel_(CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64)",6.0,0.0077724456787109375
1000000,full_step,"_cuda_leaf_ancestor_keys_kernel_(CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<UInt64, 1, 1>, Int64, Int64)",6.0,0.006580352783203125
1000000,full_step,"_cuda_fill_cell_counts_kernel_(CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.0064849853515625
1000000,full_step,"_cuda_child_ranges_kernel_(CuDeviceArray<Int64, 2, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64)",1.0,0.0061511993408203125
