manifest,job,host,gpu,julia,cuda,blas_threads,seed,policy,strategy,precision,expansion_order,p_literature,lh,n,ell,window_classes,m2l_threads,m2l_block_cap,counting_sort,fit,note,symmetric_nearfield,tensor_format,n_cells,n_nodes,nodes_per_level,routes,routes_per_level,n_direct,nonempty_classes,max_class,mean_class,class_p50,class_p90,construction_ms,persistent_device_bytes,peak_device_bytes,grid_ms,occupancy_ms,direct_gen_ms,route_gen_ms,groups_ms,b2m_ms,m2m_ms,m2l_ms,m2l_min_ms,m2l_max_ms,m2l_per_level,l2l_ms,l2b_ms,eval_ms,refresh_ms,finalize_ms,euler_ms,verdict_step_ms,verdict_step_min_ms,verdict_step_max_ms,stale_step_ms,host_construction_ms,host_step_ms,h2d_ms,d2h_ms,m2l_device_alloc_bytes,step_device_alloc_bytes,verdict_step_host_alloc_bytes,route_uploads,operator_uploads,body_uploads,metadata_downloads,expansion_host_copies,reference_source,reference_samples,reference_checksum,ref_cross_check_grad_rel,err_potential_abs_rms,err_potential_rel_rms,err_gradient_abs_rms,err_gradient_rel_rms,err_gradient_max,conv_steps,conv_dt,conv_err_potential_rel_rms,conv_err_gradient_rel_rms,conv_err_gradient_max,stale_steps,stale_err_gradient_rel_rms,host_err_gradient_rel_rms
fcc7f22730b275a6,13060804,m13h-1-2,NVIDIA H200,1.11.7,12.8.0,1,24025,sched6-5-4-4,dense,Float32,3,4,false,1000000,5,898,64,65536,true,true,,false,fp16,32768,37449,1 8 64 512 4096 32768,7938720,1896 119784 1226184 6590856,1014904,2260,29760,3512.70796460177,307.0,13950.0,21292.533993,2237661184,2747269120,0.443085,0.0,0.0,0.0,0.003467,0.5920320400036871,0.6169599946588278,0.7926719845272601,0.7903359946794808,0.806719996035099,0.067294 0.053956 0.147404 0.60226,0.6124479696154594,2.6677120476961136,4.551392048597336,0.42386,0.22156199999999998,0.034244,5.184089999999999,4.861853999999999,34.26975,4.744332,NaN,NaN,NaN,NaN,0,7944,536528,2,2,0,0,0,024b_csv,512,ec967629907c6e730d2389886b9f8e865fbec35c3a831d8c7220cdfad6e511bc,2.7634261303203338e-14,2.2327987639316027e-6,2.9786113732351383e-5,7.876443815605712e-5,0.0010299962545753207,0.0003377966637527839,5,1.0e-5,2.906508643365493e-5,0.001027218316435454,0.0003375413996959656,0,NaN,NaN
