# 019b crossover_stage, m12-1-7 EPYC 7763, Float64 P=4; per-route recurrence / whole-slab concat vs measured route count. The P=4 slice only, in both BLAS regimes; fig02c_routes_* below covers every P at BLAS=1.
routes,blas1_phi,blas1_lh,blas64_phi,blas64_lh
3096,1.7466059688843152,1.013207645984627,1.4725327475453915,0.8038715002684067
31254,1.6923154696560512,0.9388696772552714,1.496131704946309,0.8073294391451468
11433838,1.8512223790820275,1.0114717527772712,1.3559948463969178,1.0383148007323946
