schema_version,source_hash,slurm_job_id,host,blas_threads,policy,strategy,distribution,precision,lh,n,ell,P,seed,window_classes,accuracy_samples,level,occupied_nodes,routes,nonempty_classes,mean_occupancy,p50_occupancy,p90_occupancy,p95_occupancy,p99_occupancy,max_occupancy,occupancy_skew,m2l_ms_median,m2l_ms_min,m2l_ms_iqr
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,32,0,3,512,53352,316,168.83544303797467,144.0,294.0,336.0,384.0,384,0.5696777882076421,40.7328775,40.723059,0.06862024999999505
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,32,0,4,4064,575962,316,1822.6645569620252,1545.0,3112.5,3314.0,3531.55,3532,0.4225376082963476,451.7100715,450.217746,1.414814750000005
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,4,0,2,64,3096,316,9.79746835443038,8.0,18.0,24.0,32.0,32,1.0845695227111591,2.9349375,2.926691,0.05355349999999959
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,4,0,3,512,53352,316,168.83544303797467,144.0,294.0,336.0,384.0,384,0.5696777882076421,40.5186365,40.504595,0.1237430000000046
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,4,0,4,4064,575962,316,1822.6645569620252,1545.0,3112.5,3314.0,3531.55,3532,0.4225376082963476,441.7714945,441.509552,0.73855599999996
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,64,0,2,64,3096,316,9.79746835443038,8.0,18.0,24.0,32.0,32,1.0845695227111591,2.776841,2.769206,0.031229249999999986
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,64,0,3,512,53352,316,168.83544303797467,144.0,294.0,336.0,384.0,384,0.5696777882076421,41.076882999999995,41.038185,0.07135175000000515
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,64,0,4,4064,575962,316,1822.6645569620252,1545.0,3112.5,3314.0,3531.55,3532,0.4225376082963476,461.9913095,461.293006,0.6152865000000247
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,8,0,2,64,3096,316,9.79746835443038,8.0,18.0,24.0,32.0,32,1.0845695227111591,2.919763,2.90485,0.04076674999999996
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,8,0,3,512,53352,316,168.83544303797467,144.0,294.0,336.0,384.0,384,0.5696777882076421,40.917111,40.822473,0.1363060000000047
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,8,0,4,4064,575962,316,1822.6645569620252,1545.0,3112.5,3314.0,3531.55,3532,0.4225376082963476,448.970576,448.110409,0.8327360000000681
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,128,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,1.445227,1.360959,0.10073925000000017
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,128,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,126.25362050000001,125.42111,0.94131225000001
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,128,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,2677.6593205,2639.36934,20.832418499999676
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,16,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,2.084765,2.059041,0.02507450000000011
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,16,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,125.463548,125.000748,0.35512250000000734
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,16,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,2288.5767560000004,2285.451835,5.948229249999713
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,1,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,15.131257999999999,15.074541,0.08386775000000135
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,1,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,142.2277255,141.569343,2.197325500000005
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,1,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,2162.6179975,2160.110603,4.00856849999991
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,2,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,7.8339885,7.709655,0.25172624999999904
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,2,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,132.5754675,132.088546,0.6207739999999831
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,2,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,2143.896459,2141.801015,3.1243467500003135
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,32,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,1.7088524999999999,1.695207,0.06492224999999996
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,32,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,124.8505765,124.340066,0.5845775000000231
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,32,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,2401.678387,2397.539299,4.722215250000318
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,4,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,4.3388025,4.335221,0.13885349999999885
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,4,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,128.1232615,127.937833,0.842770999999999
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,4,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,2204.9410325,2201.553889,5.1448027500000535
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,64,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,1.5017385,1.479702,0.014369750000000181
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,64,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,126.38650050000001,126.016054,0.5126939999999962
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,64,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,2563.0571044999997,2535.094287,29.00875625000026
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,8,0,2,64,752,164,4.585365853658536,4.0,8.0,8.0,8.0,8,0.13831200420623618,2.831859,2.784756,0.07347275000000009
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,8,0,3,512,160192,1740,92.06436781609196,80.0,180.0,210.0,240.0,256,0.6163539428022559,126.04566750000001,125.851338,1.514995500000012
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_12,precomputed_y,uniform,Float64,false,20000,4,4,26046404,8,0,4,4064,2833436,1740,1628.4114942528736,1702.0,2603.0,2694.0,2872.0,3026,-0.1263653407861251,2226.3205465,2224.962974,3.381953000000067
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,128,0,2,64,3096,316,9.79746835443038,8.0,18.0,24.0,32.0,32,1.0845695227111591,2.8143375,2.797229,0.026389250000000253
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,128,0,3,512,53352,316,168.83544303797467,144.0,294.0,336.0,384.0,384,0.5696777882076421,43.671828500000004,43.139252,0.5454427499999994
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,128,0,4,4064,575962,316,1822.6645569620252,1545.0,3112.5,3314.0,3531.55,3532,0.4225376082963476,566.985842,562.394969,5.469294750000017
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,16,0,2,64,3096,316,9.79746835443038,8.0,18.0,24.0,32.0,32,1.0845695227111591,2.958413,2.951821,0.017675500000000177
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,16,0,3,512,53352,316,168.83544303797467,144.0,294.0,336.0,384.0,384,0.5696777882076421,41.116042,41.026618,0.11162799999999606
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,16,0,4,4064,575962,316,1822.6645569620252,1545.0,3112.5,3314.0,3531.55,3532,0.4225376082963476,506.728593,500.624911,3.873128750000035
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,1,0,2,64,3096,316,9.79746835443038,8.0,18.0,24.0,32.0,32,1.0845695227111591,3.5070794999999997,3.414108,0.16364325000000024
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,1,0,3,512,53352,316,168.83544303797467,144.0,294.0,336.0,384.0,384,0.5696777882076421,42.096423,41.961164,0.08571700000000249
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,1,0,4,4064,575962,316,1822.6645569620252,1545.0,3112.5,3314.0,3531.55,3532,0.4225376082963476,449.95221649999996,449.386648,1.8315455000000043
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,2,0,2,64,3096,316,9.79746835443038,8.0,18.0,24.0,32.0,32,1.0845695227111591,3.2657045,3.205346,0.07852449999999989
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,2,0,3,512,53352,316,168.83544303797467,144.0,294.0,336.0,384.0,384,0.5696777882076421,42.058777,41.842771,0.22302774999999286
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,2,0,4,4064,575962,316,1822.6645569620252,1545.0,3112.5,3314.0,3531.55,3532,0.4225376082963476,452.94806900000003,451.309855,0.9164205000000152
026.2,34106787d876f81998fcf235af459f82b76eec11513b72460a64a1c3250749d3,12954300,m12-2-21,64,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,32,0,2,64,3096,316,9.79746835443038,8.0,18.0,24.0,32.0,32,1.0845695227111591,2.9298045,2.897159,0.01866924999999986
