label,policy,strategy,blas_threads,ell,n,window_classes,distribution,precision,lh,P,m2l_ms_median,m2l_ms_min,step_ms_median,step_ms_min,update_ms_median,construction_ms,m2l_alloc_bytes,update_alloc_bytes,step_alloc_bytes,expansion_host_copies,route_uploads,operator_uploads,n_routes,m2l_raw,step_raw
new_r3,flat,concat,1,3,2000,0,uniform,Float64,false,4,0.26165299999999997,0.257285,3.9159110000000004,3.8331950000000004,0.875891,29759.428084,80,6656,7216,0,2,1,33324,0.30639 0.27556 0.26107 0.26653 0.27074 0.26128 0.25834 0.26382 0.26086 0.25895 0.26381 0.26165 0.26188 0.25753 0.25728,46.00316 4.21965 3.97648 3.9972 3.98866 3.93579 3.83978 3.86608 3.91591 3.86273 3.93122 3.8332 3.84566 3.90068 3.84271
